name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,14432,37.1,17.74,38.62,23.15,6.033e-05,99
10%+WM,11420,35.26,15.9,35.16,23.29,0.0002803,99
80%+GM,1002,46.48,14.98,47.06,17.79,15.78,99
90%+WM,2358,23.09,11.35,20.74,13.06,20.92,83
Right_Cerebral_White_Matter_80%+,1001,21.72,10.89,19.49,12.2,20.98,79
Left_Cerebral_White_Matter_80%+,1001,25.46,13.39,21.76,14.07,23.96,88
Right Caudate,131,25.34,13.79,23.12,19.78,23.72,83
Right Cerebellum,995,32.75,16.14,36.25,22.66,2.814e-05,99
Right Frontal Lobe,3213,32.89,18.39,34.21,27.7,3.858e-05,98
Right Insula,254,39.94,15.73,40.61,24.37,38.11,88
Right Occipital Lobe,1121,33.49,16.78,36.43,22.55,3.181e-05,99
Right Parietal Lobe,2327,35.32,17.08,35.7,25.49,0.0002531,99
Right Putamen,213,34.93,12.97,34.59,21.57,33.24,78
Right Temporal Lobe,1885,28.43,18.36,30.85,28.63,1.183e-05,98
Right Thalamus,263,41.69,16.95,40.21,23.18,41.16,87
Left Caudate,273,26.15,13.69,22.8,19.86,24.51,82
Left Cerebellum,1062,31.34,17.12,35.78,25.53,2.798e-05,99
Left Frontal Lobe,3283,37.1,20.07,37.49,31.41,7.696e-05,99
Left Insula,314,41.64,15.55,41.94,24.63,39.77,89
Left Occipital Lobe,1403,32.9,17.39,35.44,26,5.284e-05,99
Left Parietal Lobe,2247,36.47,18.66,36.96,28.57,0.002706,99
Left Putamen,235,37.08,12.39,36.99,17.63,36.21,78
Left Temporal Lobe,1824,28.39,19.73,28.55,32.38,1.981e-05,98
Left Thalamus,272,40.81,17.74,39.36,25.24,40.23,89
RICA,3520,37.81,16.36,39.35,21.12,6.376e-05,99
LICA,4397,38.7,19.22,40.02,26.88,7.797e-05,99
VBA,1956,32.68,15.95,34.83,21.32,4.426e-05,99
Frontal Pole,668,28.91,22.55,29.23,45.09,1.369e-05,98
Insular Cortex,45,54.82,7.546,55.59,7.968,54.51,58
Superior Frontal Gyrus,24,45.08,12.93,47.59,15.67,45.52,88
Middle Frontal Gyrus,61,52.46,17.03,53.19,20.79,50.66,93
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,54.6,5.836,56.01,6.491,55.26,0
Precentral Gyrus,93,49.26,12.6,50.9,18.32,49.35,89
Temporal Pole,159,36.5,11.86,37.01,12.27,37.12,81
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",16,47.37,10.21,46.19,16.92,46.38,89
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",39,29.2,11.52,28.07,18.28,26.74,91
"Middle Temporal Gyrus, temporooccipital part",35,35.44,14.23,38.12,13.46,32.59,95
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",6,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",16,33.85,9.373,31.87,12.43,33.26,83
Postcentral Gyrus,88,42.65,10.31,41.26,15.68,42.34,87
Superior Parietal Lobule,24,39.99,13.71,39.11,18.69,41.05,92
