name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,14432,32.76,15.67,34.1,20.44,6.833e-05,99
10%+WM,11420,31.13,14.04,31.05,20.57,0.0003175,99
80%+GM,1002,41.04,13.22,41.55,15.7,13.93,99
90%+WM,2358,20.39,10.03,18.31,11.53,18.47,83
Right_Cerebral_White_Matter_80%+,1001,19.18,9.614,17.2,10.77,18.53,79
Left_Cerebral_White_Matter_80%+,1001,22.48,11.82,19.21,12.43,21.16,88
Right Caudate,131,22.37,12.18,20.41,17.47,20.94,83
Right Cerebellum,995,28.92,14.26,32.01,20.01,3.187e-05,99
Right Frontal Lobe,3213,29.04,16.24,30.21,24.46,4.369e-05,98
Right Insula,254,35.27,13.89,35.86,21.51,33.65,88
Right Occipital Lobe,1121,29.57,14.82,32.17,19.91,3.603e-05,99
Right Parietal Lobe,2327,31.18,15.09,31.52,22.51,0.0002866,99
Right Putamen,213,30.85,11.45,30.54,19.04,29.35,78
Right Temporal Lobe,1885,25.1,16.22,27.24,25.28,1.34e-05,98
Right Thalamus,263,36.81,14.97,35.5,20.47,36.34,87
Left Caudate,273,23.09,12.08,20.14,17.54,21.64,82
Left Cerebellum,1062,27.67,15.11,31.59,22.54,3.168e-05,99
Left Frontal Lobe,3283,32.76,17.72,33.1,27.73,8.716e-05,99
Left Insula,314,36.76,13.73,37.03,21.75,35.12,89
Left Occipital Lobe,1403,29.05,15.36,31.29,22.96,5.985e-05,99
Left Parietal Lobe,2247,32.2,16.47,32.63,25.23,0.003065,99
Left Putamen,235,32.74,10.94,32.66,15.57,31.97,78
Left Temporal Lobe,1824,25.07,17.42,25.21,28.59,2.243e-05,98
Left Thalamus,272,36.03,15.66,34.75,22.29,35.52,89
RICA,3520,33.38,14.45,34.75,18.65,7.221e-05,99
LICA,4397,34.17,16.97,35.34,23.73,8.831e-05,99
VBA,1956,28.86,14.09,30.75,18.83,5.013e-05,99
Frontal Pole,668,25.53,19.91,25.81,39.81,1.551e-05,98
Insular Cortex,45,48.41,6.662,49.08,7.036,48.13,58
Superior Frontal Gyrus,24,39.81,11.41,42.02,13.83,40.19,88
Middle Frontal Gyrus,61,46.32,15.04,46.97,18.36,44.73,93
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,48.21,5.153,49.46,5.731,48.79,0
Precentral Gyrus,93,43.49,11.12,44.94,16.17,43.58,89
Temporal Pole,159,32.22,10.47,32.67,10.83,32.77,81
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",16,41.83,9.019,40.78,14.94,40.95,89
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",39,25.78,10.17,24.78,16.14,23.61,91
"Middle Temporal Gyrus, temporooccipital part",35,31.29,12.56,33.66,11.88,28.78,95
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",6,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",16,29.88,8.276,28.14,10.98,29.37,83
Postcentral Gyrus,88,37.65,9.101,36.43,13.85,37.39,87
Superior Parietal Lobule,24,35.31,12.1,34.54,16.5,36.24,92
"Supramarginal Gyrus, anterior division",33,32.41,9.642,31.66,15.44,32.31,91
"Supramarginal Gyrus, posterior division",19,39.89,9.823,40.05,16.09,40.49,89
Angular Gyrus,42,38.73,8.768,39.12,11.33,37.55,87
"Lateral Occipital Cortex, superior division",319,38.81,11.8,38.56,16.25,37.76,94
"Lateral Occipital Cortex, inferior division",124,28.58,13.51,29.96,19.24,26.21,96
Intracalcarine Cortex,18,38.65,4.127,38.42,6.967,38.3,29
Frontal Medial Cortex,37,27.29,8.74,27.56,11.51,27.49,82
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),38,41.53,12.71,42.38,15.87,40.85,90
Subcallosal Cortex,24,45.09,13.91,43.7,21.34,39.95,89
Paracingulate Gyrus,97,47.31,9.175,49.14,10.49,46.27,78
"Cingulate Gyrus, anterior division",94,49.03,8.479,49.91,12.07,48.75,70
"Cingulate Gyrus, posterior division",78,55.36,10.07,55.87,14.07,54.43,80
Precuneous Cortex,159,46.32,10.26,46.31,13.95,45.36,88
Cuneal Cortex,18,39.4,7.904,37.12,11.02,38.59,85
Frontal Orbital Cortex,54,34.65,14.56,39.45,16.36,35.94,88
"Parahippocampal Gyrus, anterior division",15,11.67,13.27,9.432,12.79,1.264e-06,91
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,54,38.52,4.98,38.58,6.006,38.41,40
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",32,20.61,11.67,22.15,18.13,19.82,88
Temporal Occipital Fusiform Cortex,18,33.77,6.459,33.86,7.369,32.78,55
Occipital Fusiform Gyrus,27,31.93,7.906,31.61,14.5,30,85
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,25,53.9,9.578,51.6,14.2,53.15,72
Parietal Operculum Cortex,10,53.34,6.898,53.35,9.273,53.55,80
