name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,14300,29.61,13.92,29.69,17.95,28.43,82
10%+WM,8794,30.27,12.95,30.03,16.06,29.46,77
80%+GM,540,26.17,11.89,27.35,16.44,25.48,90
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,258,26.02,9.325,26.74,12.04,26.29,18
Left_Cerebral_White_Matter_80%+,226,31.41,10.38,31.82,11.98,32.25,39
Right Caudate,108,23.25,12.1,21.5,17.04,21.48,56
Right Cerebellum,650,31.8,9.954,31.78,12.47,33.08,62
Right Frontal Lobe,2504,23.78,11.87,24.49,15.31,21.88,76
Right Insula,197,22.86,6.035,23.07,7.162,22.58,0
Right Occipital Lobe,1049,40.78,13.34,41.09,16.99,40.68,81
Right Parietal Lobe,1851,32.22,11.11,31.49,13.97,29.8,73
Right Putamen,155,21.67,5.636,22.12,7.045,21.59,0
Right Temporal Lobe,1552,22.73,11.04,23.25,15.87,23.74,66
Right Thalamus,143,48.96,15.21,50.23,25.93,49.99,70
Left Caudate,172,30.33,14.02,29.39,15.48,29.54,63
Left Cerebellum,626,32.3,10.95,33.38,13.62,34.41,67
Left Frontal Lobe,2657,29.37,14.25,30.84,18.49,26.85,83
Left Insula,246,28.7,9.296,28.65,11.71,28.67,30
Left Occipital Lobe,1209,34.67,14,35.64,18.44,32.07,87
Left Parietal Lobe,1789,35.53,12.17,35.74,14.89,31.99,81
Left Putamen,180,23.58,7.029,23.06,9.411,23.76,0
Left Temporal Lobe,1581,25.27,13.36,25.65,20.59,25.36,77
Left Thalamus,171,50.24,15.01,48.67,22.77,50.57,70
RICA,3353,25.11,12.07,24.81,14.19,23.98,77
LICA,4138,29.16,14.02,30.2,18.81,27.86,82
VBA,1850,34.67,14.1,34.75,18.81,33.49,85
Frontal Pole,658,18.36,12.79,17.38,21.29,13.9,79
Insular Cortex,48,24.87,5.984,24.08,7.929,23.99,0
Superior Frontal Gyrus,27,38.28,11.49,37.64,19.27,34.55,77
Middle Frontal Gyrus,63,37.16,10.89,37.03,11.1,33.1,76
"Inferior Frontal Gyrus, pars triangularis",8,,,,,,
"Inferior Frontal Gyrus, pars opercularis",20,31.71,7.715,29.8,10.27,30.75,41
Precentral Gyrus,100,29.6,9.85,29.73,15.68,26.8,67
Temporal Pole,164,11.27,8.889,9.002,9.042,10.76,31
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",15,23.15,9.801,24.13,13.04,20.49,80
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",49,23.82,7.908,21.9,13.12,23.9,49
"Middle Temporal Gyrus, temporooccipital part",41,27.77,13.63,25.84,20.16,26.65,87
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",29,30.75,10.31,29.14,14.25,31.02,77
Postcentral Gyrus,89,27.56,9.222,26.86,11.32,26.73,68
Superior Parietal Lobule,31,33.46,10.79,31.38,18.49,30.6,77
"Supramarginal Gyrus, anterior division",33,27.18,7.177,28.1,8.08,26.1,58
"Supramarginal Gyrus, posterior division",22,27.42,9.21,25.07,6.723,27.15,70
Angular Gyrus,38,27.86,7.914,28.18,9.13,26.36,65
"Lateral Occipital Cortex, superior division",333,30.6,14.03,29.16,17.4,28.28,88
"Lateral Occipital Cortex, inferior division",120,23.76,10.68,22.46,14.77,22.46,81
Intracalcarine Cortex,17,59.27,5.67,60.29,6.262,59.51,0
Frontal Medial Cortex,40,2.191,1.983,2.191,3.051,2.46,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),46,30.9,7.06,30.01,11.69,28.43,35
Subcallosal Cortex,46,20.31,9.012,20.26,15.55,16.71,55
Paracingulate Gyrus,98,25.33,10.13,27.46,12.08,22.97,69
"Cingulate Gyrus, anterior division",110,27.61,6.47,27.68,7.24,28.02,0
"Cingulate Gyrus, posterior division",79,41.34,7.206,40.89,9.347,41.09,24
Precuneous Cortex,169,39.25,9.849,39.07,12.43,37.47,73
Cuneal Cortex,16,41.96,6.252,41.41,7.388,41.04,29
Frontal Orbital Cortex,90,19.02,4.406,19.22,5.822,18.94,0
"Parahippocampal Gyrus, anterior division",21,13.89,8.081,14.87,17.51,13.11,17
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,76,43.89,9.907,45.06,15.52,46.28,56
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",19,15.56,8.689,15.11,14.68,13.28,59
Temporal Occipital Fusiform Cortex,27,33.46,4.504,32.36,6.48,33.91,0
Occipital Fusiform Gyrus,12,43.07,9.118,45.44,13.88,44.16,55
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,34,32.7,7.907,33.22,10.8,31.89,24
Parietal Operculum Cortex,5,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,139,40.52,14.71,42.73,18.63,38.69,88
Left Cerebral White Matter,1148,32.5,11.62,33.58,14.31,33.57,63
Left Cerebral Cortex,4021,30.46,14.19,31.23,18.68,28.1,86
Left Lateral Ventricle,31,42.46,17.75,48.67,34.8,40.94,77
Left Thalamus,57,61.33,13.19,61.75,16.94,62.1,64
Left Caudate,25,25.45,13.42,26.89,22.27,25.49,69
Left Putamen,47,28.31,5.919,29.77,7.934,28.4,0
Left Pallidum,0,,,,,,
Brain-Stem,44,38.61,7.455,40.27,11.01,38.37,0
Left Hippocampus,23,24.04,8.178,24.29,6.621,22.89,49
Left Amygdala,13,21.78,3.581,21.8,5.757,21.88,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,1133,28.05,11.17,27.76,12.59,28.68,64
Right Cerebral Cortex,3986,27.65,13.54,26.77,16.92,26.1,83
Right Lateral Ventricle,22,35.01,15.98,27.19,29.07,34.14,70
Right Thalamus,52,59.8,11.61,62.46,10.97,60.99,49
Right Caudate,28,21.71,9.738,20.44,18.63,19.8,50
Right Putamen,47,24.07,5.407,24.77,6.244,24.1,0
Right Pallidum,2,,,,,,
Right Hippocampus,30,27.64,6.877,27.23,8.406,27.36,0
Right Amygdala,16,16.32,7.963,14.78,10.96,16.92,9
Right Accumbens,3,,,,,,
