name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,15514,90.89,47.45,86.12,55.41,77.89,93
80%+GM,647,63.40,21.07,63.69,23.02,60.44,89
10%+WM,9745,87.48,38.62,85.40,47.34,77.68,90
90%+WM,0,,,,,,
gmmask_pure_cort,353,62.92,24.84,63.06,25.83,58.13,91
wmmask_pure_cereb,0,,,,,,
Right_Cerebral_White_Matter_80%+,392,81.19,32.34,80.23,38.72,80.45,60
Left_Cerebral_White_Matter_80%+,388,88.53,36.49,86.63,41.06,89.22,68
Right Caudate,101,78.82,47.47,86.08,56.65,66.69,89
Right Cerebellum,546,81.33,27.83,76.37,24.37,72.00,73
Right Frontal Lobe,2433,92.57,48.44,86.89,49.28,81.35,93
Right Insula,115,78.46,22.02,75.94,29.11,69.80,63
Right Occipital Lobe,883,97.64,42.15,96.28,50.86,84.50,93
Right Parietal Lobe,1737,114.69,47.54,107.83,52.77,99.02,93
Right Putamen,88,92.21,29.47,90.24,37.14,90.67,53
Right Temporal Lobe,1408,67.66,39.65,60.86,50.99,59.47,90
Right Thalamus,101,140.14,49.08,132.76,63.52,131.49,86
Left Caudate,103,74.63,33.86,83.26,51.08,64.99,86
Left Cerebellum,485,77.11,25.34,74.54,26.36,67.00,81
Left Frontal Lobe,2429,96.31,51.72,94.54,54.59,86.59,93
Left Insula,147,82.81,24.05,80.06,30.70,76.13,74
Left Occipital Lobe,952,82.04,42.93,75.70,54.20,69.33,94
Left Parietal Lobe,1618,102.99,46.38,97.51,55.52,84.67,94
Left Putamen,82,91.99,34.85,91.59,57.69,85.70,68
Left Temporal Lobe,1387,63.78,37.94,59.11,45.73,54.47,91
Left Thalamus,98,134.51,44.28,131.75,59.74,125.45,83
RICA,3618,95.31,49.36,88.46,56.85,82.59,94
LICA,3781,94.36,49.37,89.11,58.33,79.59,94
VBA,1260,81.18,38.85,77.12,48.11,71.06,92
Frontal Pole,587,75.08,45.15,74.91,57.33,72.45,93
Insular Cortex,56,65.63,13.07,63.28,19.20,61.49,43
Superior Frontal Gyrus,29,107.28,38.19,92.76,31.26,88.39,90
Middle Frontal Gyrus,50,103.28,33.48,98.26,41.39,92.21,93
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",19,100.18,25.81,94.86,26.88,93.32,72
Precentral Gyrus,90,109.80,43.39,104.52,51.21,91.77,92
Temporal Pole,139,46.36,19.92,44.72,21.04,42.30,65
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",24,89.26,28.67,85.89,41.93,76.93,88
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",41,66.91,23.57,61.88,31.72,63.18,87
"Middle Temporal Gyrus, temporooccipital part",26,97.67,28.70,92.22,34.93,85.78,91
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",18,78.43,42.91,76.19,43.74,73.15,94
Postcentral Gyrus,111,95.39,45.90,81.07,39.76,78.03,91
Superior Parietal Lobule,33,81.18,42.20,76.29,54.71,63.82,94
"Supramarginal Gyrus, anterior division",23,104.02,32.83,91.39,22.51,95.63,88
"Supramarginal Gyrus, posterior division",11,86.34,20.86,85.49,21.47,79.91,89
Angular Gyrus,22,93.23,36.72,85.94,33.96,83.50,93
"Lateral Occipital Cortex, superior division",361,99.61,59.26,88.85,74.14,77.50,97
"Lateral Occipital Cortex, inferior division",94,78.23,45.30,69.93,56.46,64.13,96
Intracalcarine Cortex,18,142.38,22.35,135.10,28.06,133.18,81
Frontal Medial Cortex,21,15.91,23.81,11.29,13.44,6.56,49
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),65,126.51,37.42,115.15,57.46,112.11,85
Subcallosal Cortex,53,38.37,25.08,33.85,32.54,34.48,80
Paracingulate Gyrus,102,97.28,34.56,88.52,25.47,87.47,82
