name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,7599,18.64,7.85,17.62,9.40,18.75,23
80%+GM,141,20.02,6.71,19.84,6.50,19.89,0
10%+WM,10004,19.55,8.36,18.32,10.04,19.69,49
90%+WM,1992,22.21,8.91,21.09,11.43,20.91,75
gmmask_pure_cort,79,19.19,8.68,17.47,11.12,18.70,23
wmmask_pure_cereb,1660,20.12,7.71,19.40,9.36,19.08,68
Right_Cerebral_White_Matter_80%+,1076,18.09,7.63,17.51,8.63,17.41,53
Left_Cerebral_White_Matter_80%+,1136,19.25,6.96,18.80,8.01,18.69,56
Right Caudate,135,20.82,5.05,20.65,6.70,20.59,0
Right Cerebellum,242,27.13,6.44,25.29,7.33,27.67,23
Right Frontal Lobe,1248,20.28,9.86,17.80,10.05,19.50,44
Right Insula,72,18.85,4.35,18.41,5.82,19.34,0
Right Occipital Lobe,504,20.31,6.63,20.82,8.69,18.79,35
Right Parietal Lobe,1032,13.99,5.28,13.44,6.72,14.51,0
Right Putamen,95,23.91,5.88,22.77,8.25,24.26,21
Right Temporal Lobe,773,13.85,5.91,13.20,8.36,14.13,0
Right Thalamus,125,30.20,7.82,28.88,10.33,30.16,60
Left Caudate,142,22.24,4.51,22.20,5.76,22.31,0
Left Cerebellum,218,26.16,5.92,24.51,6.61,26.70,8
Left Frontal Lobe,1249,20.93,8.63,19.00,9.45,20.81,32
Left Insula,83,18.79,4.05,18.10,4.76,19.30,0
Left Occipital Lobe,694,20.59,8.77,19.13,10.58,19.09,61
Left Parietal Lobe,919,15.88,4.95,15.55,6.63,16.56,0
Left Putamen,105,25.20,6.11,23.84,7.17,25.09,28
Left Temporal Lobe,631,17.26,6.36,16.28,8.36,17.17,1
Left Thalamus,121,33.82,7.54,33.72,11.52,33.73,57
RICA,1808,15.87,8.34,13.99,7.64,15.61,21
LICA,1790,17.82,7.48,16.42,7.32,17.90,3
VBA,742,21.49,7.08,20.51,8.69,20.53,21
Frontal Pole,223,25.87,11.84,24.34,15.77,24.38,52
Insular Cortex,10,14.80,2.50,14.11,4.68,14.62,0
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,12,15.36,1.69,15.35,2.19,15.28,0
"Inferior Frontal Gyrus, pars triangularis",3,,,,,,
"Inferior Frontal Gyrus, pars opercularis",12,11.77,1.02,11.78,1.97,11.78,0
Precentral Gyrus,37,16.25,3.07,15.60,4.01,16.50,0
Temporal Pole,65,12.16,3.72,10.86,3.70,11.80,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",6,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",9,,,,,,
"Middle Temporal Gyrus, temporooccipital part",13,15.67,1.64,15.98,2.45,15.45,0
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",1,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",7,,,,,,
Postcentral Gyrus,52,12.75,4.18,14.34,6.01,12.60,0
Superior Parietal Lobule,26,7.95,2.39,8.34,3.57,7.74,0
"Supramarginal Gyrus, anterior division",9,,,,,,
"Supramarginal Gyrus, posterior division",10,15.48,4.52,12.56,7.21,15.07,0
Angular Gyrus,15,13.47,1.50,12.73,2.63,13.40,0
"Lateral Occipital Cortex, superior division",114,10.59,3.37,10.08,3.96,10.26,0
"Lateral Occipital Cortex, inferior division",44,18.91,5.44,16.61,5.62,18.50,0
Intracalcarine Cortex,6,,,,,,
Frontal Medial Cortex,11,37.51,5.47,37.71,6.65,35.75,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),10,17.27,1.37,16.98,1.53,17.30,0
Subcallosal Cortex,19,38.83,11.82,33.92,9.09,34.04,0
Paracingulate Gyrus,8,,,,,,
"Cingulate Gyrus, anterior division",37,18.98,2.73,18.28,2.52,18.92,0
"Cingulate Gyrus, posterior division",20,15.80,1.45,15.53,1.75,15.76,0
Precuneous Cortex,73,14.08,3.46,13.41,5.11,14.05,0
Cuneal Cortex,11,23.52,3.84,23.61,2.53,23.32,0
Frontal Orbital Cortex,57,20.48,7.12,21.68,11.85,19.51,0
"Parahippocampal Gyrus, anterior division",11,28.43,3.18,28.91,5.43,28.61,0
"Parahippocampal Gyrus, posterior division",9,,,,,,
Lingual Gyrus,82,22.33,3.67,21.32,3.67,22.17,0
"Temporal Fusiform Cortex, anterior division",9,,,,,,
"Temporal Fusiform Cortex, posterior division",11,15.30,3.59,14.91,5.50,15.37,0
Temporal Occipital Fusiform Cortex,6,,,,,,
Occipital Fusiform Gyrus,17,21.73,4.84,21.18,6.76,22.21,0
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,30,14.29,2.13,14.43,3.38,14.09,0
Parietal Operculum Cortex,1,,,,,,
Planum Polare,2,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,80,25.09,5.21,25.45,7.10,24.88,0
Left Cerebral White Matter,2285,19.29,7.19,18.39,8.30,19.11,49
Left Cerebral Cortex,1821,18.26,7.67,16.66,7.69,17.93,0
Left Lateral Ventricle,46,19.60,3.86,19.07,3.31,19.52,0
Left Thalamus,63,36.90,7.18,37.73,10.34,37.16,49
Left Caudate,22,24.56,2.95,24.62,4.78,24.65,0
Left Putamen,33,27.47,4.56,27.37,6.23,27.57,0
Left Pallidum,12,36.99,3.11,38.18,3.79,37.09,0
Brain-Stem,231,32.09,6.47,31.93,8.32,31.33,40
Left Hippocampus,20,25.85,3.39,25.52,5.12,25.89,0
Left Amygdala,6,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2264,17.78,7.64,17.00,8.66,17.61,45
Right Cerebral Cortex,1847,16.69,7.87,15.27,8.74,16.39,10
Right Lateral Ventricle,35,17.81,5.73,16.53,5.96,17.45,23
Right Thalamus,57,32.66,8.58,31.41,13.41,32.88,66
Right Caudate,21,21.05,2.43,21.24,4.39,21.24,0
Right Putamen,41,26.13,4.97,25.17,5.60,26.55,0
Right Pallidum,9,,,,,,
Right Hippocampus,20,21.76,2.71,22.59,3.68,21.75,0
Right Amygdala,2,,,,,,
Right Accumbens,0,,,,,,
