name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,12436,76.69,35.02,73.51,41.25,67.88,89
80%+GM,498,48.88,15.98,47.19,17.85,47.22,84
10%+WM,7599,71.86,28.78,71.11,36.55,65.95,85
90%+WM,0,,,,,,
gmmask_pure_cort,274,53.97,17.63,54.56,20.76,53.95,85
wmmask_pure_cereb,0,,,,,,
Right_Cerebral_White_Matter_80%+,373,70.66,25.83,71.02,30.31,73.12,44
Left_Cerebral_White_Matter_80%+,388,74.28,24.07,73.08,33.40,76.46,51
Right Caudate,118,51.43,24.39,52.87,38.53,48.85,71
Right Cerebellum,346,53.06,22.74,46.76,15.23,45.23,72
Right Frontal Lobe,1845,83.06,37.04,79.48,38.44,77.74,85
Right Insula,109,68.51,21.91,66.32,31.97,59.43,75
Right Occipital Lobe,685,72.66,34.45,70.04,39.60,64.11,91
Right Parietal Lobe,1403,89.05,33.24,84.44,39.22,78.23,89
Right Putamen,82,69.70,20.61,71.19,33.74,65.81,38
Right Temporal Lobe,1322,68.09,30.95,66.01,41.73,63.87,86
Right Thalamus,74,91.63,25.96,86.82,29.84,85.56,72
Left Caudate,115,44.55,20.73,49.04,29.12,42.23,66
Left Cerebellum,253,50.03,18.09,45.22,16.95,45.02,73
Left Frontal Lobe,1868,80.39,32.39,76.90,36.47,76.61,83
Left Insula,136,69.82,16.25,69.49,24.30,63.51,56
Left Occipital Lobe,877,84.18,44.54,77.71,45.95,72.58,93
Left Parietal Lobe,1218,84.97,32.74,81.81,36.03,76.26,88
Left Putamen,81,71.30,20.69,69.20,26.59,67.28,41
Left Temporal Lobe,1118,61.46,30.15,57.43,38.59,56.30,86
Left Thalamus,75,107.64,31.42,107.63,41.22,101.68,87
RICA,2901,83.12,35.50,79.67,39.24,75.45,89
LICA,2878,78.98,33.40,75.49,38.73,72.86,88
VBA,1119,69.55,30.80,64.26,37.79,61.03,90
Frontal Pole,409,82.57,28.96,80.44,31.69,76.79,78
Insular Cortex,50,57.22,11.85,55.56,14.02,54.13,55
Superior Frontal Gyrus,1,,,,,,
Middle Frontal Gyrus,41,106.51,40.21,93.43,59.64,87.24,88
"Inferior Frontal Gyrus, pars triangularis",3,,,,,,
"Inferior Frontal Gyrus, pars opercularis",19,76.21,22.17,70.67,27.11,71.05,66
Precentral Gyrus,60,86.70,28.62,80.16,33.88,76.29,85
Temporal Pole,116,53.20,18.06,50.22,22.80,49.28,59
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",11,92.33,31.27,79.79,34.32,78.74,92
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",27,73.59,28.35,75.31,29.88,64.83,88
"Middle Temporal Gyrus, temporooccipital part",26,79.48,24.51,74.72,22.14,72.49,86
"Inferior Temporal Gyrus, anterior division",3,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",22,54.90,17.46,53.33,24.37,55.20,63
Postcentral Gyrus,68,77.12,27.78,71.71,31.56,68.53,86
Superior Parietal Lobule,36,68.73,25.28,67.21,28.70,60.73,90
"Supramarginal Gyrus, anterior division",18,78.13,31.56,70.35,25.11,65.70,89
"Supramarginal Gyrus, posterior division",15,83.82,19.81,79.69,11.71,78.99,86
Angular Gyrus,23,76.06,20.70,71.38,26.42,70.63,86
"Lateral Occipital Cortex, superior division",257,88.92,42.65,78.31,50.48,70.67,95
"Lateral Occipital Cortex, inferior division",86,68.87,35.77,65.95,42.23,57.37,95
Intracalcarine Cortex,6,,,,,,
Frontal Medial Cortex,30,49.57,32.09,50.95,40.60,49.65,75
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),28,100.24,31.40,91.64,33.07,85.45,84
Subcallosal Cortex,38,56.44,31.61,54.80,46.17,52.20,75
Paracingulate Gyrus,72,94.25,28.57,92.42,45.52,78.18,86
"Cingulate Gyrus, anterior division",106,82.74,24.69,78.33,40.74,69.58,77
"Cingulate Gyrus, posterior division",58,88.59,19.74,86.59,25.43,83.73,80
Precuneous Cortex,148,86.21,29.95,80.48,34.09,76.24,90
Cuneal Cortex,18,68.67,18.20,70.32,24.47,67.20,78
Frontal Orbital Cortex,84,54.12,19.76,55.37,27.25,54.25,46
"Parahippocampal Gyrus, anterior division",20,34.88,14.91,36.61,24.38,30.67,80
