name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13140,62.93,44,55.12,49.37,11.1,98
10%+WM,9694,60.88,34.19,56.85,42.15,51.99,90
80%+GM,434,33.98,16.12,35.95,20.81,32.86,93
90%+WM,1417,67.53,22.73,64.53,33.98,67.52,0
Right_Cerebral_White_Matter_80%+,893,54.45,28.89,52.1,39.15,42.65,76
Left_Cerebral_White_Matter_80%+,911,56.17,33.39,54.36,45.92,38.41,78
Right Caudate,122,55.18,32.39,54.84,46.29,45.83,81
Right Cerebellum,883,51.67,25.24,46.64,20.95,47.05,77
Right Frontal Lobe,2636,66.49,43.23,61.19,48.77,2.229,98
Right Insula,227,60,26.57,55.5,37.03,53.52,75
Right Occipital Lobe,1033,64.13,40.46,58.37,49.38,58.57,94
Right Parietal Lobe,2022,85.82,46.57,78.87,51.63,68.29,96
Right Putamen,193,56.42,23.23,56.22,24.99,54.03,13
Right Temporal Lobe,1702,54.58,37.54,47.94,48.2,48.9,93
Right Thalamus,244,91.06,31.56,87.38,36.06,88.19,60
Left Caudate,248,50.19,35.26,47.71,51.98,33.12,76
Left Cerebellum,1035,52.59,29.58,46.32,30.74,43.99,88
Left Frontal Lobe,2797,63.84,44.53,58.03,49.42,49.12,93
Left Insula,287,64.55,26.29,61.59,31.47,58.73,68
Left Occipital Lobe,1253,58.29,39.59,53.21,49.4,52.84,95
Left Parietal Lobe,1948,82.99,49.46,75.76,55.86,65.72,95
Left Putamen,218,51.71,19.88,54.04,30.06,45.72,0
Left Temporal Lobe,1672,49.43,34.16,45.2,44.55,43.4,91
Left Thalamus,251,95.87,30.82,93.93,35.62,92.83,60
RICA,3112,69.07,45.43,61.59,50.89,3.754,99
LICA,3822,65.47,45.94,57.43,49.56,54.37,94
VBA,1768,53.79,33.7,49.98,43.89,49.06,94
Frontal Pole,542,36.96,35.17,30.17,51.26,22.1,93
Insular Cortex,44,52.57,16.97,48.76,19.36,45.81,61
Superior Frontal Gyrus,15,69.99,29.35,58.65,39.8,52.6,91
Middle Frontal Gyrus,67,72.26,47.64,63.49,40.62,54.35,95
"Inferior Frontal Gyrus, pars triangularis",10,61.88,28.27,46.87,29.67,50.79,83
"Inferior Frontal Gyrus, pars opercularis",18,73.45,31.33,66.03,28.33,62.9,87
Precentral Gyrus,77,97.16,55.94,79.26,60.18,69.04,96
Temporal Pole,148,38.7,23.12,37.13,30.36,32.84,81
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",16,88.22,38.68,72.74,52.09,80.24,96
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",40,52.64,30.05,43.97,40.43,42.81,97
"Middle Temporal Gyrus, temporooccipital part",31,54.24,36.91,47.32,46.67,48.28,98
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",21,40.14,23.73,34.08,36.97,37.73,95
Postcentral Gyrus,83,91.78,60.34,73.31,66.36,61.08,97
Superior Parietal Lobule,25,58.8,52.38,32.86,65.2,38.3,98
"Supramarginal Gyrus, anterior division",24,49.82,9.223,46.84,13.72,47.62,66
"Supramarginal Gyrus, posterior division",20,70.98,51.78,51.71,30.94,48.89,97
Angular Gyrus,38,67.76,37.26,60.75,52.31,55,97
"Lateral Occipital Cortex, superior division",274,71.57,53.53,56.64,51.82,58.51,98
"Lateral Occipital Cortex, inferior division",108,31.88,23.52,27.63,27.36,28.5,94
Intracalcarine Cortex,10,104.3,26.3,95.01,49.23,103.9,81
Frontal Medial Cortex,29,7.977,7.256,6.904,9.973,6.764,63
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),40,89.23,35.64,79.67,48.02,63.19,83
Subcallosal Cortex,35,56.07,39.38,55.42,62.81,40.35,87
Paracingulate Gyrus,79,77.18,31.44,69.73,44.22,60.9,89
"Cingulate Gyrus, anterior division",87,77.41,32.95,65.12,39.09,57.6,80
"Cingulate Gyrus, posterior division",61,106.2,54.87,84.65,48.53,88.54,94
Precuneous Cortex,145,97.46,50.26,85.27,54.98,80.88,96
Cuneal Cortex,11,157.3,78.51,136,83.59,145.2,98
Frontal Orbital Cortex,65,45.31,26.41,46.16,32.36,40.76,61
"Parahippocampal Gyrus, anterior division",14,26.6,13.96,29.44,22.8,23.18,0
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,66,81.56,27.99,83.51,36.82,82.19,85
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",14,34.4,32.3,23.87,52.05,51.06,93
Temporal Occipital Fusiform Cortex,18,56.94,22.13,54.46,36.61,56.29,87
Occipital Fusiform Gyrus,20,61.53,27.51,55.86,28.5,62.69,90
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,25,95.81,36.87,87.52,46.6,78.07,89
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,131,55.98,39.63,44.06,50.61,53.17,93
Left Cerebral White Matter,1874,61.04,35.59,58.65,47.97,56.32,87
Left Cerebral Cortex,3446,66.37,46.28,57.75,49.55,52.48,95
Left Lateral Ventricle,50,76.39,35.95,67.09,40.48,80.95,59
Left Thalamus,74,95.73,32.4,100.4,40.97,90.07,75
Left Caudate,21,63.8,41.93,60.95,38.88,53.2,88
Left Putamen,46,54.71,15.47,56.77,16.06,52.02,0
Left Pallidum,14,70.77,9.583,70.26,12.13,70.77,0
Brain-Stem,226,89.27,27.57,85.55,21.99,90.54,29
Left Hippocampus,20,37.86,15.32,34.92,19.29,35.98,71
Left Amygdala,11,42.11,23.43,27.68,31.66,32.61,65
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1874,62.13,34.76,59.25,40.15,62.45,88
Right Cerebral Cortex,3457,69.95,44.82,63.42,50.7,55.25,96
Right Lateral Ventricle,43,68.1,24.82,64.03,31.63,54.22,39
Right Thalamus,70,101.7,30.94,101.9,32.14,95.54,72
Right Caudate,18,80.21,22.07,83.25,29.59,70.76,75
Right Putamen,41,62.83,14.43,58.64,12.13,62.03,0
Right Pallidum,13,64.04,11.49,63.27,16.59,64.04,0
Right Hippocampus,22,32.73,19.88,22.44,18.21,32.51,83
Right Amygdala,12,29.16,13.85,24.95,22.77,24.62,11
Right Accumbens,0,,,,,,
