name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8869,21.02,7.631,20.35,9.521,20.97,9
10%+WM,11122,21.14,8.665,20.2,10.28,20.38,57
80%+GM,170,21.07,4.751,21.49,6.102,21.02,0
90%+WM,1890,20.72,10.97,18.95,12.81,19.41,86
Right_Cerebral_White_Matter_80%+,983,16.51,9.497,14.89,9.478,15.82,78
Left_Cerebral_White_Matter_80%+,971,17.58,8.029,16.8,8.566,17.27,69
Right Caudate,63,19.49,7.247,18.5,5.985,19.22,0
Right Cerebellum,271,26.86,8.695,26.61,8.041,25.67,58
Right Frontal Lobe,1827,17.94,5.526,17.91,6.546,17.89,0
Right Insula,211,19.67,3.968,20.25,4.804,17.87,0
Right Occipital Lobe,738,26.57,8.746,27.22,11.19,22.66,70
Right Parietal Lobe,1450,19.66,9.399,18.92,10.28,17.89,69
Right Putamen,202,26.25,5.432,25.87,7.308,27.39,0
Right Temporal Lobe,1075,20.85,7.655,20.67,7.654,20.23,46
Right Thalamus,227,29.48,10.06,28.81,12.14,28.32,71
Left Caudate,194,23.03,6.998,22.31,7.216,23.22,13
Left Cerebellum,423,28.11,6.702,26.91,8.426,28.95,5
Left Frontal Lobe,1953,19.47,6.222,19,7.984,19.31,0
Left Insula,234,23.58,5.177,23.01,6.592,23.06,0
Left Occipital Lobe,910,24.1,8.813,24.45,10.12,22.16,60
Left Parietal Lobe,1441,19.6,8.881,19.23,10.18,18.89,65
Left Putamen,213,27.5,5.24,27.37,6.783,27.13,0
Left Temporal Lobe,1012,19.35,7.92,18.61,10.08,18.97,37
Left Thalamus,220,31.84,10.45,31.24,13.17,29.8,73
RICA,2378,19.61,6.239,19.34,6.737,19.84,0
LICA,2854,19.69,6.95,19.22,8.943,19.92,17
VBA,1175,25.06,7.511,24.81,9.504,24.33,37
Frontal Pole,371,17.46,3.983,17.31,5.672,17.65,0
Insular Cortex,36,21.24,2.062,21.18,3.233,21.23,0
Superior Frontal Gyrus,7,,,,,,
Middle Frontal Gyrus,41,21.05,4.587,19.99,6.751,20.8,0
"Inferior Frontal Gyrus, pars triangularis",3,,,,,,
"Inferior Frontal Gyrus, pars opercularis",13,24.39,4.191,24.3,4.458,25.17,0
Precentral Gyrus,76,22.62,5.097,21.4,5.572,23.38,0
Temporal Pole,110,19.7,3.653,19.18,5.856,19.67,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",8,,,,,,
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",24,13.5,2.885,13.3,2.625,13.42,0
"Middle Temporal Gyrus, temporooccipital part",19,19.81,2.892,18.6,4.369,19.81,0
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",11,21.03,4.404,18.91,7.735,21.01,0
Postcentral Gyrus,61,19.37,4.702,20.34,4.078,19.53,0
Superior Parietal Lobule,13,16.34,3.995,15.63,4.909,16.17,0
"Supramarginal Gyrus, anterior division",16,17.39,1.258,17.13,1.784,17.39,0
"Supramarginal Gyrus, posterior division",16,18.13,3.01,16.9,5.457,18.08,0
Angular Gyrus,18,18.26,3.255,17.1,3.054,18.27,0
"Lateral Occipital Cortex, superior division",202,17,6.065,16.48,7.99,16.06,0
"Lateral Occipital Cortex, inferior division",73,26.38,4.063,26.08,4.891,27.11,0
Intracalcarine Cortex,13,38.91,7.038,35.29,13.58,40.49,4
Frontal Medial Cortex,18,13.61,3.146,14.31,2.766,13.54,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),24,17.45,4.238,16.54,6.045,17.58,0
Subcallosal Cortex,35,17.01,4.203,18.08,3.898,17.02,0
Paracingulate Gyrus,25,18.29,2.314,17.18,3.483,18.29,0
"Cingulate Gyrus, anterior division",76,18.48,2.562,18.01,2.722,18.62,0
"Cingulate Gyrus, posterior division",53,12.12,4.252,12.56,5.007,12.25,0
Precuneous Cortex,92,25.65,6.945,25.79,5.877,24.1,20
Cuneal Cortex,14,33.03,2.868,33.66,4.147,33.05,0
