name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,12953,81.02,27.91,82.24,30.95,2.007e-05,98
10%+WM,8620,80.85,23.25,81.15,28.34,9.312e-05,98
80%+GM,534,66.37,16.68,64.3,19.69,65.97,76
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,185,85.37,22.46,83.24,32.37,89.7,58
Left_Cerebral_White_Matter_80%+,174,78.9,22,76.94,30.45,81.04,55
Right Caudate,85,64.5,18.86,71.49,20.68,61.68,62
Right Cerebellum,443,67.8,16.64,67.37,17.65,4.868e-05,99
Right Frontal Lobe,2423,86.56,29.48,87.45,30.51,2.249e-05,98
Right Insula,181,71.85,12.01,70.03,16.35,70.86,0
Right Occipital Lobe,931,93.25,24.28,93.44,27.43,5.431e-05,99
Right Parietal Lobe,1742,94.54,20.75,92.36,23.31,90.7,71
Right Putamen,116,68.41,12.32,68.46,20.12,67.96,0
Right Temporal Lobe,1472,70.34,30.7,73.96,35.17,5.741e-06,98
Right Thalamus,113,86.55,20.14,88.2,24.82,85.42,68
Left Caudate,143,60.55,17.29,60.98,21.95,56.48,55
Left Cerebellum,458,70.57,17.27,68.89,18.6,6.531e-05,99
Left Frontal Lobe,2649,80.61,27.29,81.04,30.71,2.332e-05,98
Left Insula,196,66.83,14.06,64.34,17.86,66.09,8
Left Occipital Lobe,1025,87.01,25.06,86.46,29.26,4.839e-05,99
Left Parietal Lobe,1610,90.01,19.7,88.01,22.6,0.001285,99
Left Putamen,109,61.39,11.57,62.67,19.21,61.03,0
Left Temporal Lobe,1475,63.26,28.34,65.87,31.98,5.787e-06,97
Left Thalamus,136,78.85,17.32,78.42,22.66,76.38,54
RICA,3206,85.81,28.61,87.22,29.89,2.155e-05,98
LICA,3784,78.87,27.71,80.54,30.17,1.795e-05,98
VBA,1593,81.84,24.53,80.62,28.43,4.433e-05,99
Frontal Pole,601,82.07,27.49,83.77,26.09,2.303e-05,98
Insular Cortex,42,59.23,6.758,58.4,10.23,58.41,0
Superior Frontal Gyrus,21,89.16,24.91,87.5,33.28,73.09,83
Middle Frontal Gyrus,65,93,22.94,88.84,22.5,89.48,78
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",17,79.16,19.5,81.5,32.03,73.1,74
Precentral Gyrus,86,84.32,22.74,85.7,22.88,80.16,84
Temporal Pole,161,67.63,17.29,65.91,24.24,65.31,49
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",14,85.9,22.34,83.78,28.42,80.96,83
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",48,98.08,26.73,93.39,39.4,93.15,79
"Middle Temporal Gyrus, temporooccipital part",34,86.91,18.16,90.33,31.54,81.03,72
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",20,67.05,15.86,68.94,17.67,60.93,61
Postcentral Gyrus,89,100.7,33.75,93.89,28.23,90.68,88
Superior Parietal Lobule,25,102,18.97,99.22,27.01,95.31,73
"Supramarginal Gyrus, anterior division",29,82.28,14.09,83.49,14.07,74.52,61
"Supramarginal Gyrus, posterior division",22,82.06,12.41,85.99,17.8,81.16,51
Angular Gyrus,32,88.34,14.09,88.34,17.45,86.52,63
"Lateral Occipital Cortex, superior division",312,91.63,21.83,88.7,30.13,87.86,83
