name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13642,32.59,13.64,33.10,18.51,30.37,92
80%+GM,526,36.55,12.92,36.60,15.80,35.87,88
10%+WM,11433,27.87,13.32,27.66,19.80,26.11,92
90%+WM,2217,16.02,7.24,15.13,9.05,14.91,73
gmmask_pure_cort,390,37.28,14.06,37.69,17.81,36.38,90
wmmask_pure_cereb,1898,14.76,6.52,14.15,8.04,14.14,71
Right_Cerebral_White_Matter_80%+,1371,16.68,9.63,14.65,10.11,15.76,87
Left_Cerebral_White_Matter_80%+,1205,16.33,7.61,15.55,9.19,15.62,78
Right Caudate,211,20.13,12.82,18.25,19.36,18.87,88
Right Cerebellum,234,27.92,10.23,29.35,12.20,28.60,77
Right Frontal Lobe,2782,31.78,13.44,32.37,20.48,30.66,91
Right Insula,134,35.99,9.86,37.36,12.80,33.19,82
Right Occipital Lobe,719,30.91,12.42,31.82,15.37,28.46,93
Right Parietal Lobe,1913,34.35,15.11,34.27,21.77,31.81,94
Right Putamen,104,29.24,7.99,29.97,11.92,28.39,71
Right Temporal Lobe,1325,23.90,14.57,24.21,22.88,18.40,94
Right Thalamus,174,28.69,12.50,26.91,13.26,27.99,84
Left Caudate,192,22.07,13.32,19.14,19.47,20.47,86
Left Cerebellum,228,31.01,8.58,31.55,12.08,30.26,72
Left Frontal Lobe,2581,32.78,13.99,33.87,20.11,31.67,91
Left Insula,142,35.44,12.38,37.88,17.80,32.98,86
Left Occipital Lobe,1064,26.90,13.11,28.12,19.00,22.89,95
Left Parietal Lobe,1648,31.86,14.08,31.41,19.77,30.18,93
Left Putamen,101,29.19,8.15,29.20,11.03,28.85,64
Left Temporal Lobe,1339,27.55,14.96,27.30,22.60,25.59,93
Left Thalamus,154,32.70,13.34,30.91,17.15,32.23,86
RICA,3380,34.99,12.72,35.80,17.27,33.64,90
LICA,3473,35.09,12.94,35.89,17.46,33.98,90
VBA,949,28.82,11.85,29.82,14.65,25.59,94
Frontal Pole,572,34.96,12.88,37.19,17.03,35.46,88
Insular Cortex,50,37.38,6.77,37.24,6.47,36.62,35
Superior Frontal Gyrus,7,,,,,,
Middle Frontal Gyrus,44,41.97,9.12,42.13,10.47,41.26,83
"Inferior Frontal Gyrus, pars triangularis",5,,,,,,
"Inferior Frontal Gyrus, pars opercularis",17,43.62,7.65,45.92,4.37,42.11,79
Precentral Gyrus,81,39.93,10.06,41.43,13.53,38.06,88
Temporal Pole,139,32.35,11.11,34.00,16.98,32.55,82
"Superior Temporal Gyrus, anterior division",2,,,,,,
