name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,0,,,,,,
10%+WM,2354,17.03,8.111,16,10.17,14.95,82
80%+GM,0,,,,,,
90%+WM,2354,17.03,8.111,16,10.17,14.95,82
Right_Cerebral_White_Matter_80%+,643,13.91,6.121,13.3,7.367,13.44,62
Left_Cerebral_White_Matter_80%+,730,14.48,6.579,14.2,8.509,13.85,70
Right Caudate,3,,,,,,
Right Cerebellum,33,23.55,7.489,23.98,13.25,23.21,61
Right Frontal Lobe,317,16.82,7.141,15.37,7.769,16.59,75
Right Insula,105,17.13,7.49,15.97,9.703,16.83,71
Right Occipital Lobe,83,12.78,9.417,9.954,10.94,12.51,90
Right Parietal Lobe,273,14.45,6.982,14.05,9.589,14.51,74
Right Putamen,96,22.61,8.565,20.91,14.24,23.15,74
Right Temporal Lobe,83,17.92,8.61,16.2,12.88,6.343,95
Right Thalamus,94,24.2,8.157,22.55,11.88,24.12,60
Left Caudate,75,18.95,8.493,18.14,13.61,17.96,61
Left Cerebellum,44,23.51,6.254,23.49,7.504,22.82,42
Left Frontal Lobe,356,17.86,6.498,16.94,7.749,17.37,59
Left Insula,120,15.24,6.068,15.04,7.596,14.63,46
Left Occipital Lobe,96,13.46,9.512,11.86,9.443,14.05,94
Left Parietal Lobe,269,13.85,6.673,13.87,9.881,13.41,73
Left Putamen,128,22.45,8.011,21.53,12.66,21.76,58
Left Temporal Lobe,122,16.03,7.585,14.59,10.03,15.54,72
Left Thalamus,106,24.12,9.182,25.18,11.23,23.49,69
RICA,109,20.52,8.816,19.34,9.672,20.1,85
LICA,225,18.18,6.95,17.89,9.42,17.03,68
VBA,79,17.62,10.75,16.24,14.02,17.49,95
Frontal Pole,0,,,,,,
Insular Cortex,0,,,,,,
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,1,,,,,,
Temporal Pole,0,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",0,,,,,,
Angular Gyrus,0,,,,,,
"Lateral Occipital Cortex, superior division",1,,,,,,
"Lateral Occipital Cortex, inferior division",0,,,,,,
Intracalcarine Cortex,1,,,,,,
Frontal Medial Cortex,0,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,0,,,,,,
"Cingulate Gyrus, anterior division",0,,,,,,
"Cingulate Gyrus, posterior division",0,,,,,,
Precuneous Cortex,2,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,0,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,5,,,,,,
Left Cerebral White Matter,978,15.5,7.135,14.9,9.141,14.8,75
Left Cerebral Cortex,37,20.84,6.654,17.77,10.42,20.25,76
Left Lateral Ventricle,0,,,,,,
Left Thalamus,23,33.89,6.042,32.45,6.521,33.76,14
Left Caudate,0,,,,,,
Left Putamen,26,30.63,5.141,30.7,7.502,30.27,1
Left Pallidum,15,18.25,6.706,19.5,7.835,18.28,33
Brain-Stem,125,20.64,6.802,20.22,8.382,19.92,54
Left Hippocampus,0,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,912,15.19,7.226,14.24,8.389,12.56,83
Right Cerebral Cortex,53,23.47,8.616,23.91,9.289,23,88
Right Lateral Ventricle,0,,,,,,
Right Thalamus,17,35.22,6.401,35.38,8.116,35.17,32
Right Caudate,0,,,,,,
Right Putamen,34,25.98,8.543,25.98,13.58,26.34,73
Right Pallidum,11,16.2,2.99,16.9,3.224,15.85,0
Right Hippocampus,0,,,,,,
Right Amygdala,0,,,,,,
Right Accumbens,0,,,,,,
