name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,7962,18.35,12.1,16.44,18.03,18.34,43
10%+WM,9694,20.02,13.16,18.11,18.94,20.72,71
80%+GM,105,16.13,9.558,15.78,13.42,16.17,0
90%+WM,1417,26.74,14.7,24.82,21.11,22.75,92
Right_Cerebral_White_Matter_80%+,887,17.35,11.15,15.68,14.35,16.85,78
Left_Cerebral_White_Matter_80%+,898,18.83,11.94,17.1,15.38,18.31,79
Right Caudate,92,27.65,10.33,25.34,11.36,28.76,54
Right Cerebellum,546,30.69,8.511,29.29,11.02,33.46,26
Right Frontal Lobe,1352,18.89,10.94,17.2,13.78,19.17,53
Right Insula,147,23.71,8.407,23.63,11.44,23.67,44
Right Occipital Lobe,683,15.32,9.196,13.65,13.73,14.64,55
Right Parietal Lobe,1191,11.78,9.228,9.183,13.72,13.43,42
Right Putamen,193,37.4,11.44,36.2,15.89,38.41,66
Right Temporal Lobe,875,15.94,12.49,12.54,15.95,14.99,59
Right Thalamus,212,38.91,12.23,37.47,14.9,38.18,73
Left Caudate,180,28.09,11.72,26.32,12.92,28.31,60
Left Cerebellum,649,27.33,8.768,26.63,12.33,29.79,36
Left Frontal Lobe,1420,20.42,13.5,17.96,20.85,20.01,65
Left Insula,192,27.76,9.305,26.53,12.16,27.98,55
Left Occipital Lobe,859,15.21,9.454,13.54,13.29,15.65,59
Left Parietal Lobe,1170,14.09,10.72,10.89,14.37,15.17,58
Left Putamen,216,36.67,11.88,36.58,17.29,35.73,75
Left Temporal Lobe,888,20.03,12.27,18.16,16.69,19.73,49
Left Thalamus,213,40.18,11.69,39.31,15.89,40.67,70
RICA,1692,14.15,10.44,12.3,14.72,14.65,22
LICA,2107,17.76,12.88,14.63,19.31,17.75,52
VBA,1151,16.23,9.435,14.35,14.13,15.73,47
Frontal Pole,156,28.87,11.11,30.03,14.67,28.71,13
Insular Cortex,12,22.65,4.384,22.76,3.869,22.64,0
Superior Frontal Gyrus,3,,,,,,
Middle Frontal Gyrus,21,19.6,5.828,17.41,7.565,19.75,0
"Inferior Frontal Gyrus, pars triangularis",5,,,,,,
"Inferior Frontal Gyrus, pars opercularis",4,,,,,,
Precentral Gyrus,41,8.304,4.919,7.912,5.614,10.21,0
Temporal Pole,71,23.59,6.506,24.23,10.63,23.53,0
