name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8363,19.72,12.41,17.97,16.88,20.35,26
80%+GM,81,20.10,10.06,18.03,14.98,21.01,0
10%+WM,9887,21.00,12.98,19.29,17.89,21.98,54
90%+WM,1232,27.75,13.65,26.88,19.38,24.29,85
gmmask_pure_cort,63,18.23,9.59,16.08,13.59,18.87,0
wmmask_pure_cereb,902,24.25,13.27,22.86,16.97,20.84,83
Right_Cerebral_White_Matter_80%+,997,19.45,11.97,17.23,14.94,18.68,68
Left_Cerebral_White_Matter_80%+,938,20.78,12.59,18.76,15.99,20.00,70
Right Caudate,116,26.40,6.98,25.48,8.94,27.60,0
Right Cerebellum,568,30.54,9.07,29.07,12.63,32.76,16
Right Frontal Lobe,1112,23.85,11.90,21.17,15.41,22.88,6
Right Insula,46,25.53,6.25,25.06,5.81,25.44,0
Right Occipital Lobe,532,15.69,8.39,14.76,11.00,16.09,9
Right Parietal Lobe,957,10.45,7.97,8.64,10.84,12.60,1
Right Putamen,82,36.04,10.32,35.03,15.67,37.26,43
Right Temporal Lobe,684,15.86,11.01,13.34,13.08,16.07,22
Right Thalamus,115,32.17,7.72,31.14,7.85,32.33,27
Left Caudate,111,24.68,7.82,23.61,10.28,24.72,3
Left Cerebellum,587,26.95,8.16,26.16,10.82,29.19,7
Left Frontal Lobe,1080,25.10,17.50,20.39,24.00,23.82,54
Left Insula,63,25.94,6.13,25.89,8.08,25.66,0
Left Occipital Lobe,646,15.73,8.81,14.59,11.78,16.59,25
Left Parietal Lobe,858,12.41,9.11,10.08,11.09,14.45,23
Left Putamen,77,36.51,9.51,36.18,15.28,37.87,41
Left Temporal Lobe,676,19.41,10.86,17.44,14.26,21.33,2
Left Thalamus,108,33.32,7.69,32.52,8.38,34.08,32
RICA,1608,16.76,11.58,15.03,15.72,16.53,0
LICA,1671,19.16,15.57,14.36,18.37,18.97,39
VBA,864,17.00,8.12,16.23,11.20,17.47,0
Frontal Pole,178,39.83,16.91,35.92,15.13,37.95,0
Insular Cortex,6,,,,,,
Superior Frontal Gyrus,6,,,,,,
Middle Frontal Gyrus,9,,,,,,
"Inferior Frontal Gyrus, pars triangularis",2,,,,,,
"Inferior Frontal Gyrus, pars opercularis",7,,,,,,
Precentral Gyrus,31,10.35,3.21,10.77,4.13,10.48,0
Temporal Pole,75,27.55,6.39,29.00,10.63,26.78,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",1,,,,,,
"Middle Temporal Gyrus, anterior division",1,,,,,,
"Middle Temporal Gyrus, posterior division",11,7.88,2.61,7.62,3.33,8.53,0
"Middle Temporal Gyrus, temporooccipital part",1,,,,,,
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",1,,,,,,
Postcentral Gyrus,62,6.48,5.04,5.39,5.95,7.12,0
Superior Parietal Lobule,16,2.32,2.28,1.74,1.76,2.26,0
"Supramarginal Gyrus, anterior division",5,,,,,,
"Supramarginal Gyrus, posterior division",4,,,,,,
Angular Gyrus,6,,,,,,
"Lateral Occipital Cortex, superior division",63,5.19,2.94,4.80,3.68,5.03,0
"Lateral Occipital Cortex, inferior division",40,12.21,5.24,11.76,8.45,12.01,0
Intracalcarine Cortex,13,22.22,4.66,23.87,5.99,22.58,0
Frontal Medial Cortex,11,28.16,20.38,17.23,31.12,14.17,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),12,13.09,1.18,13.23,1.01,13.13,0
Subcallosal Cortex,27,46.62,21.47,34.45,29.56,34.18,0
Paracingulate Gyrus,10,21.79,2.64,21.47,3.48,21.83,0
"Cingulate Gyrus, anterior division",13,24.46,6.08,27.13,9.44,24.21,0
"Cingulate Gyrus, posterior division",16,19.56,2.92,18.91,4.28,19.54,0
Precuneous Cortex,53,12.33,6.23,11.53,8.94,12.63,0
Cuneal Cortex,5,,,,,,
Frontal Orbital Cortex,48,35.34,4.51,35.59,6.62,34.96,0
"Parahippocampal Gyrus, anterior division",4,,,,,,
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,55,29.75,7.34,29.06,8.24,31.39,5
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",10,16.13,2.38,15.47,4.18,16.20,0
Temporal Occipital Fusiform Cortex,19,15.92,3.65,15.98,4.46,15.76,0
Occipital Fusiform Gyrus,13,11.13,2.28,11.08,2.95,11.22,0
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,24,12.07,1.61,12.07,2.10,12.25,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,110,13.65,7.32,12.48,8.35,13.88,0
Left Cerebral White Matter,1919,19.99,12.80,17.45,15.92,19.88,63
Left Cerebral Cortex,1725,17.91,13.93,14.61,14.87,17.72,11
Left Lateral Ventricle,33,20.38,6.46,19.75,6.35,19.75,0
Left Thalamus,62,34.23,7.08,32.95,7.73,35.56,11
Left Caudate,23,26.04,4.96,24.58,5.83,26.63,0
Left Putamen,40,37.27,8.07,35.54,11.01,38.71,15
Left Pallidum,14,46.06,6.01,45.43,7.42,46.14,7
Brain-Stem,228,35.10,9.84,34.30,12.50,33.94,54
Left Hippocampus,20,31.52,5.56,32.61,9.65,31.27,0
Left Amygdala,7,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,1999,18.24,11.78,16.64,15.05,18.57,57
Right Cerebral Cortex,1696,16.32,10.80,14.77,13.97,16.27,0
Right Lateral Ventricle,24,20.05,4.74,20.10,3.75,19.76,0
Right Thalamus,63,34.39,7.72,31.82,8.72,35.67,14
Right Caudate,24,25.16,6.26,25.07,9.31,25.37,0
Right Putamen,37,39.91,8.12,40.21,12.51,40.78,4
Right Pallidum,14,40.35,10.07,41.62,15.54,39.96,64
Right Hippocampus,9,,,,,,
Right Amygdala,5,,,,,,
Right Accumbens,0,,,,,,
