name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13140,76.5,57.07,67.31,61.89,9.554e-06,98
10%+WM,9694,73.01,41.8,69.19,49.95,1.278e-05,97
80%+GM,434,43.08,22.09,44.72,24.18,4.344e-05,99
90%+WM,1417,81.63,25.89,79.35,37.43,81.91,0
Right_Cerebral_White_Matter_80%+,893,69.34,36.34,67.83,48.6,51.27,77
Left_Cerebral_White_Matter_80%+,911,68.28,40.58,66.66,55.53,45.09,79
Right Caudate,122,58.95,32.66,59.94,44.41,51.65,79
Right Cerebellum,883,56.17,29.15,53.47,25.37,1.272e-05,97
Right Frontal Lobe,2636,88.43,61.96,78.93,64.47,6.693e-06,98
Right Insula,227,68.37,30.15,63.87,40.3,58.61,75
Right Occipital Lobe,1033,78.2,50.2,72.08,59.21,2.346e-05,98
Right Parietal Lobe,2022,106.2,57.38,96.73,63.39,0.001581,99
Right Putamen,193,63.45,25.14,65.24,32.35,59.65,11
Right Temporal Lobe,1702,62.34,53.25,57.15,78.46,2.289e-06,98
Right Thalamus,244,91.63,31.4,91.12,34.67,83.74,65
Left Caudate,248,52.52,37.48,48.3,50.73,36.84,74
Left Cerebellum,1035,56.88,34.2,52.98,36.26,9.744e-06,98
Left Frontal Lobe,2797,80.51,59.54,71.08,62.51,6.82e-06,98
Left Insula,287,69.9,29.11,66.71,34.85,59.77,71
Left Occipital Lobe,1253,72.72,50.33,66.9,61.75,1.768e-05,98
Left Parietal Lobe,1948,101.7,59.76,92.62,65.81,83.32,95
Left Putamen,218,55.69,21.61,57.97,31.44,47.8,0
Left Temporal Lobe,1672,55.22,46.46,51.83,69.33,2.406e-06,97
Left Thalamus,251,94.32,31.55,94.43,40.94,86.38,67
RICA,3112,86.94,61.7,79.16,67.19,7.952e-06,99
LICA,3822,79.51,60.13,70.79,63.2,6.596e-06,98
VBA,1768,65.39,41.83,60.93,51.83,2.647e-05,98
Frontal Pole,542,51.85,56.69,45.53,78.23,1.675e-06,96
Insular Cortex,44,52.97,17.03,47.06,17.39,46.44,55
Superior Frontal Gyrus,15,83.67,32.9,68.25,42.25,63.95,90
Middle Frontal Gyrus,67,91.99,57.8,79.65,49.16,71.2,95
"Inferior Frontal Gyrus, pars triangularis",10,74.45,32.79,58.97,37.92,61.65,84
"Inferior Frontal Gyrus, pars opercularis",18,84.77,37.3,76.26,32.96,70.87,88
Precentral Gyrus,77,126.9,73.08,100.7,86.73,90.29,96
Temporal Pole,148,28.05,32.24,20.84,50.48,4.752e-07,92
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",16,120,51.88,98.45,69.15,110.3,96
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",40,80.68,42.54,69.45,61.08,69.11,96
"Middle Temporal Gyrus, temporooccipital part",31,72.72,48.4,62.46,65.2,64.83,98
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",21,51.71,29.13,44.65,42.39,50.4,95
Postcentral Gyrus,83,124.4,84.08,99.07,91.9,80.77,97
Superior Parietal Lobule,25,73.8,65.02,42.29,85.77,49.61,98
"Supramarginal Gyrus, anterior division",24,66.37,11.99,64.35,16.91,63.52,65
"Supramarginal Gyrus, posterior division",20,94.1,68.04,69.41,40.17,65.77,97
Angular Gyrus,38,86.88,45.8,78.71,65.53,72.53,97
"Lateral Occipital Cortex, superior division",274,91.89,66.9,72.28,66.29,75.76,98
"Lateral Occipital Cortex, inferior division",108,43.69,31.82,38.32,38.38,39.3,94
Intracalcarine Cortex,10,118.9,30.45,106.8,47.58,119.6,82
Frontal Medial Cortex,29,25.14,38.9,0,50.17,8.892e-08,77
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),40,109.1,45.31,94.35,48.04,79.87,82
Subcallosal Cortex,35,84.36,59.87,87.08,81,69.14,81
Paracingulate Gyrus,79,87.75,33.21,81.65,41.01,71.95,87
"Cingulate Gyrus, anterior division",87,80.68,33.44,68.76,39.85,60.99,79
"Cingulate Gyrus, posterior division",61,111.8,56.27,91.07,52.44,93.67,94
Precuneous Cortex,145,110.9,55.69,95.32,61.57,92.74,96
Cuneal Cortex,11,194.4,93.97,177.8,106.4,183.3,98
Frontal Orbital Cortex,65,53.55,30.82,54.04,39.58,1.187e-05,91
"Parahippocampal Gyrus, anterior division",14,0,0,0,0,0,0
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,66,90.71,31.21,89.42,36.61,91.63,83
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",14,35.32,34.52,25.39,58.74,7.676e-06,99
Temporal Occipital Fusiform Cortex,18,62.04,24.25,60.06,42.83,61.12,87
Occipital Fusiform Gyrus,20,76.57,35.45,70.09,35.58,75.92,90
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,25,106.9,42.96,93.56,66.28,85.07,90
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,131,75.72,52.17,60.89,67.55,73.54,93
Left Cerebral White Matter,1874,74.34,43.55,71.74,55.43,4.379e-05,96
Left Cerebral Cortex,3446,80.94,58.51,70.91,61.16,1.225e-05,99
Left Lateral Ventricle,50,72.14,35.65,56.81,46.1,76.67,59
Left Thalamus,74,92.58,33.41,99.47,50.42,80.73,80
Left Caudate,21,60.2,40.76,55.05,37.25,51.86,87
Left Putamen,46,58.59,16.59,61.31,18.65,55.29,0
Left Pallidum,14,75.34,8.235,73.72,9.798,75.68,0
Brain-Stem,226,100.4,27.82,100.1,19.51,2.263e-05,91
Left Hippocampus,20,38.8,16.74,35.76,21.52,36.46,74
Left Amygdala,11,39.51,20.52,26.5,29.28,31.72,62
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1874,78.59,43.86,75.5,49.75,2.495e-05,96
Right Cerebral Cortex,3457,86.89,59.19,79.26,64.68,1.079e-05,99
Right Lateral Ventricle,43,65.57,25.16,59.98,34.95,55.55,28
Right Thalamus,70,99.68,31.1,102.7,40.69,88.77,76
Right Caudate,18,83.32,22.38,87.01,28.74,75.68,73
Right Putamen,41,70.99,14.12,68.33,10.94,69.83,0
Right Pallidum,13,70.56,9.235,72.32,14.58,71.31,0
Right Hippocampus,22,37.23,22.74,27.13,22.68,37.17,83
Right Amygdala,12,31.85,15.32,26.26,25.35,26.54,6
Right Accumbens,0,,,,,,
