name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13459,41.42,16.62,41.29,22.50,40.48,90
80%+GM,526,43.81,14.50,43.26,18.98,43.37,85
10%+WM,11413,35.33,16.67,34.51,23.61,33.87,91
90%+WM,2217,20.51,9.22,19.57,11.10,19.34,72
gmmask_pure_cort,390,45.81,15.50,46.08,19.38,45.50,87
wmmask_pure_cereb,1898,19.22,8.72,18.37,10.28,18.42,71
Right_Cerebral_White_Matter_80%+,1371,22.48,13.21,19.64,13.36,21.46,86
Left_Cerebral_White_Matter_80%+,1205,20.77,9.82,19.59,11.39,19.98,78
Right Caudate,211,22.54,13.55,21.52,21.63,20.89,88
Right Cerebellum,234,29.55,9.82,31.33,10.82,31.10,65
Right Frontal Lobe,2669,43.26,17.64,44.21,26.19,42.60,90
Right Insula,134,45.43,11.65,46.65,12.88,43.25,77
Right Occipital Lobe,719,36.42,14.53,36.75,16.72,34.23,93
Right Parietal Lobe,1913,41.75,18.05,41.63,25.60,38.94,94
Right Putamen,104,38.41,10.30,40.01,15.53,37.48,70
Right Temporal Lobe,1325,36.11,19.65,35.12,27.83,36.29,89
Right Thalamus,174,32.46,12.16,29.94,14.53,32.11,81
Left Caudate,192,22.43,12.09,20.75,19.97,21.38,85
Left Cerebellum,228,32.22,8.50,32.20,12.06,31.87,68
Left Frontal Lobe,2464,41.95,16.97,43.26,23.83,41.80,89
Left Insula,142,39.46,12.88,41.13,17.32,38.60,81
Left Occipital Lobe,1064,34.88,16.29,36.06,21.76,32.31,94
Left Parietal Lobe,1648,39.62,17.04,38.98,24.10,37.94,93
Left Putamen,101,33.16,8.91,33.36,11.72,32.96,62
Left Temporal Lobe,1339,35.88,18.46,35.02,26.21,35.62,91
Left Thalamus,154,36.70,13.36,35.82,16.19,37.36,82
RICA,3358,46.86,16.14,46.93,22.01,45.64,88
LICA,3430,44.83,15.80,45.22,20.85,44.22,88
VBA,949,36.57,13.37,36.40,15.20,35.42,90
Frontal Pole,572,46.41,15.23,48.55,18.71,47.68,83
Insular Cortex,50,43.47,7.71,43.92,9.24,42.43,31
Superior Frontal Gyrus,7,,,,,,
Middle Frontal Gyrus,44,54.62,12.28,54.71,15.96,53.62,84
"Inferior Frontal Gyrus, pars triangularis",5,,,,,,
"Inferior Frontal Gyrus, pars opercularis",17,53.65,9.00,55.59,7.81,52.60,77
Precentral Gyrus,81,53.04,13.50,53.46,17.93,50.61,88
Temporal Pole,139,41.32,12.89,41.94,18.78,42.28,76
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",15,53.25,10.55,55.50,11.65,51.87,84
"Middle Temporal Gyrus, anterior division",4,,,,,,
"Middle Temporal Gyrus, posterior division",37,50.03,30.74,48.61,46.89,51.28,88
"Middle Temporal Gyrus, temporooccipital part",24,55.61,13.49,55.65,18.41,53.26,80
"Inferior Temporal Gyrus, anterior division",3,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,37.83,10.41,33.71,13.42,35.99,72
Postcentral Gyrus,69,45.61,10.66,44.68,13.65,44.11,81
Superior Parietal Lobule,7,,,,,,
"Supramarginal Gyrus, anterior division",26,45.16,7.36,43.59,9.26,43.77,47
"Supramarginal Gyrus, posterior division",13,50.50,8.71,50.87,6.94,48.36,43
Angular Gyrus,27,53.90,8.78,54.34,12.63,49.90,70
"Lateral Occipital Cortex, superior division",184,50.83,13.25,49.88,20.45,49.14,89
"Lateral Occipital Cortex, inferior division",81,35.82,18.69,36.03,27.26,34.94,94
Intracalcarine Cortex,21,44.20,7.27,44.44,10.28,43.47,68
Frontal Medial Cortex,28,48.71,22.07,56.72,37.48,57.90,41
