name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8305,16.25,6.23,15.59,8.25,16.17,13
80%+GM,230,16.69,4.45,16.75,6.30,16.71,0
10%+WM,10766,16.65,6.59,15.95,8.61,16.38,40
90%+WM,2199,17.89,7.34,17.17,9.78,16.60,71
gmmask_pure_cort,147,15.13,3.94,15.42,6.09,15.14,0
wmmask_pure_cereb,1850,16.48,6.53,16.05,8.36,15.52,66
Right_Cerebral_White_Matter_80%+,1130,14.75,6.18,14.32,7.62,14.30,54
Left_Cerebral_White_Matter_80%+,1144,15.30,6.50,14.87,8.46,14.74,60
Right Caudate,138,13.97,6.56,14.87,9.41,13.98,30
Right Cerebellum,339,23.23,5.39,23.72,6.87,23.47,9
Right Frontal Lobe,1419,15.61,5.34,14.65,6.03,15.97,6
Right Insula,78,16.88,5.25,16.60,7.11,17.13,9
Right Occipital Lobe,586,18.28,6.68,17.96,9.80,16.51,49
Right Parietal Lobe,1043,13.05,5.14,12.25,7.14,13.29,2
Right Putamen,90,21.58,7.55,23.04,10.75,22.13,50
Right Temporal Lobe,798,12.84,4.85,12.35,6.08,12.77,0
Right Thalamus,142,27.48,6.90,27.77,10.13,26.89,51
Left Caudate,129,15.42,5.93,15.47,8.79,15.38,17
Left Cerebellum,258,20.75,5.13,20.70,6.30,20.96,5
Left Frontal Lobe,1363,16.86,6.43,16.19,8.38,17.00,22
Left Insula,75,17.64,5.04,17.29,6.78,18.57,0
Left Occipital Lobe,716,16.20,5.88,15.77,7.61,15.19,33
Left Parietal Lobe,1012,16.68,4.64,16.40,5.16,16.59,12
Left Putamen,98,24.29,6.56,24.76,9.49,24.65,35
Left Temporal Lobe,754,15.23,4.86,15.60,7.14,14.66,0
Left Thalamus,142,28.15,6.82,27.59,10.24,28.03,47
RICA,1988,13.54,4.71,13.11,6.17,13.74,0
LICA,2114,16.59,5.31,16.37,6.40,16.74,0
VBA,786,16.94,5.79,16.31,7.98,16.95,5
Frontal Pole,301,19.72,5.87,19.05,9.02,19.72,0
Insular Cortex,23,14.18,2.56,14.12,4.03,14.16,0
Superior Frontal Gyrus,3,,,,,,
Middle Frontal Gyrus,38,10.93,2.12,10.95,2.71,10.86,0
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",6,,,,,,
Precentral Gyrus,60,15.67,5.05,14.86,7.05,15.82,0
Temporal Pole,94,12.30,2.48,12.01,3.66,12.24,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",5,,,,,,
"Middle Temporal Gyrus, anterior division",2,,,,,,
"Middle Temporal Gyrus, posterior division",12,13.45,6.00,13.49,11.70,13.45,0
"Middle Temporal Gyrus, temporooccipital part",14,11.26,3.07,11.18,5.30,11.21,0
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",1,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",9,,,,,,
Postcentral Gyrus,53,15.14,5.03,16.20,8.76,15.28,0
Superior Parietal Lobule,7,,,,,,
"Supramarginal Gyrus, anterior division",19,13.33,6.24,9.29,12.13,13.18,1
"Supramarginal Gyrus, posterior division",6,,,,,,
Angular Gyrus,11,10.48,2.82,9.08,1.61,10.50,0
"Lateral Occipital Cortex, superior division",135,11.62,2.65,11.49,3.80,11.62,0
"Lateral Occipital Cortex, inferior division",48,13.31,2.21,13.22,3.18,13.31,0
