name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13423,34.62,15.00,34.91,20.20,33.00,92
80%+GM,703,43.29,13.85,40.92,17.16,41.84,89
10%+WM,10766,30.79,14.55,30.69,21.70,28.58,93
90%+WM,2199,17.39,7.96,16.41,10.14,15.91,76
gmmask_pure_cort,472,46.90,15.19,46.20,19.41,45.77,91
wmmask_pure_cereb,1850,16.15,7.38,15.37,9.12,15.02,74
Right_Cerebral_White_Matter_80%+,1130,17.07,8.82,15.62,10.29,15.89,81
Left_Cerebral_White_Matter_80%+,1144,17.47,8.92,16.37,10.36,16.11,82
Right Caudate,170,20.72,15.87,16.61,25.76,18.74,91
Right Cerebellum,540,29.13,9.28,30.54,11.46,29.17,84
Right Frontal Lobe,2534,32.51,15.94,32.43,23.62,31.54,93
Right Insula,128,35.97,12.22,35.92,14.73,34.52,85
Right Occipital Lobe,896,35.83,14.47,37.18,19.51,31.99,95
Right Parietal Lobe,1745,35.00,16.66,35.95,24.55,33.04,94
Right Putamen,90,33.77,13.11,34.06,19.59,33.60,84
Right Temporal Lobe,1381,27.26,14.17,27.12,19.69,24.32,92
Right Thalamus,148,38.79,18.98,35.56,24.37,36.35,92
Left Caudate,160,24.05,16.78,19.80,28.12,23.43,91
Left Cerebellum,409,28.03,9.82,29.63,14.11,28.76,85
Left Frontal Lobe,2430,33.03,16.71,33.02,25.50,31.32,93
Left Insula,135,42.30,13.00,43.89,18.17,40.53,85
Left Occipital Lobe,1082,31.24,13.20,32.04,18.58,27.64,95
Left Parietal Lobe,1674,32.38,16.95,33.81,26.58,29.45,95
Left Putamen,98,35.53,12.71,36.41,21.54,35.31,85
Left Temporal Lobe,1284,26.70,14.52,27.59,21.75,24.66,91
Left Thalamus,151,37.58,14.45,35.25,21.00,36.10,89
RICA,3208,36.95,13.56,37.26,18.23,35.93,90
LICA,3334,36.95,14.69,37.67,20.51,35.99,91
VBA,1177,35.49,11.62,35.45,14.42,32.99,92
Frontal Pole,565,37.48,14.78,39.15,20.91,35.93,91
Insular Cortex,46,44.44,6.67,44.79,9.06,44.60,38
Superior Frontal Gyrus,9,,,,,,
Middle Frontal Gyrus,52,49.13,12.05,50.04,15.38,46.82,90
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",11,37.03,12.54,43.25,23.83,39.87,70
Precentral Gyrus,78,46.02,10.41,45.10,13.68,44.53,86
Temporal Pole,130,31.36,9.72,30.77,12.12,31.03,59
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",12,39.03,10.54,36.55,20.28,41.43,84
