name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13395,43,21.3,44.5,26.76,2.927e-05,99
10%+WM,10767,38.76,19.51,38.92,28.09,7.002e-05,99
80%+GM,705,54.17,19.2,51.26,23.47,9.88e-05,99
90%+WM,2273,23,10.71,21.67,12.98,0.0007157,96
Right_Cerebral_White_Matter_80%+,977,21.27,12.97,19.02,13.47,20.36,85
Left_Cerebral_White_Matter_80%+,998,22.7,13.14,20.75,14.23,0.0004915,97
Right Caudate,128,26.43,18.03,25.36,30.81,26.08,91
Right Cerebellum,692,34.71,12.93,37.06,15.53,5.473e-05,99
Right Frontal Lobe,3133,39.78,22.58,41.07,32.56,1.835e-05,99
Right Insula,242,38.78,16.07,40.19,22.92,38.18,87
Right Occipital Lobe,1159,43.62,21.63,46.08,28.39,5.03e-05,99
Right Parietal Lobe,2277,42.49,22.79,44.66,35.32,0.0005078,99
Right Putamen,214,34.01,16.33,32.24,24.57,33.51,87
Right Temporal Lobe,1683,34.12,22.36,36.86,31.41,6.744e-06,98
Right Thalamus,270,35.96,18.39,33.93,22.1,34.76,92
Left Caudate,268,24.31,17.23,20.78,29.29,24.07,91
Left Cerebellum,660,35.03,13.38,37.82,18.24,6.552e-05,99
Left Frontal Lobe,3276,38.19,22.79,39.69,34.6,1.476e-05,99
Left Insula,329,39.84,17.59,38.93,25.43,38.38,90
Left Occipital Lobe,1406,38.55,21.6,40.15,29.14,3.668e-05,99
Left Parietal Lobe,2151,40.31,23.46,41.52,37.62,0.0001813,99
Left Putamen,235,36.55,15.02,35.76,23.33,36.83,87
Left Temporal Lobe,1710,33.6,23.97,35.32,37.9,5.733e-06,98
Left Thalamus,268,34.32,17.24,32.46,21.27,33.25,92
RICA,3357,46.4,20.68,47.87,24.9,3.076e-05,99
LICA,4273,41.45,23.09,43.79,31.88,1.755e-05,99
VBA,1914,42.09,20.01,43.51,23.11,4.403e-05,99
Frontal Pole,636,46.02,24.21,49.5,31.24,1.274e-05,99
Insular Cortex,52,44.6,10.71,46.8,15,44.36,73
Superior Frontal Gyrus,25,58.42,9.281,56.51,11.98,57.19,82
Middle Frontal Gyrus,65,64.03,20.01,65.46,29.96,61.92,95
"Inferior Frontal Gyrus, pars triangularis",8,,,,,,
"Inferior Frontal Gyrus, pars opercularis",20,41.32,14.29,40.5,18.62,42.37,82
Precentral Gyrus,91,55.43,13.54,55.36,15.35,54.92,89
Temporal Pole,150,21.07,20.85,26.45,38.71,1.024e-06,95
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",10,76.9,12.95,76.84,4.956,77.35,22
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",43,61.17,19.14,60.16,29.01,60.21,80
"Middle Temporal Gyrus, temporooccipital part",39,49.46,16.01,48.83,18.93,50.33,91
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",8,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",27,48.49,11.36,48.96,14.18,47.26,60
Postcentral Gyrus,90,49.09,11.04,49.6,12.08,48.11,87
