name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,15444,103.2,55.09,97.13,62.74,92.98,95
10%+WM,9491,99.31,44.51,96.12,54.55,90.95,93
80%+GM,628,70.08,25.64,70.31,25.94,69.94,93
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,391,94.54,41.17,92.13,47.07,92.09,76
Left_Cerebral_White_Matter_80%+,415,91.68,42.65,91.82,57.84,95.39,75
Right Caudate,104,92.13,55.4,100.3,68.93,83.65,88
Right Cerebellum,624,89.69,34.16,88.13,31.63,83.35,80
Right Frontal Lobe,2713,104.5,54.83,97.71,54.85,96.99,94
Right Insula,219,95.74,31.5,91.93,38.55,84.82,72
Right Occipital Lobe,1077,111.6,48.85,108.9,57.34,101.4,94
Right Parietal Lobe,1949,132.1,56.38,123.7,63.68,116.5,96
Right Putamen,146,95.34,32.84,92.97,53.03,85.12,55
Right Temporal Lobe,1802,83.84,47.8,76.32,59.5,79.07,93
Right Thalamus,146,160.6,72.14,146.1,84.86,153,91
Left Caudate,178,101.9,56.68,98.61,68.07,86.29,89
Left Cerebellum,690,83.57,33.42,82.72,36.56,76.71,85
Left Frontal Lobe,2818,106.4,58.62,103.3,61.45,100.9,95
Left Insula,274,104.5,36.72,101.2,44.18,95.39,80
Left Occipital Lobe,1362,95.84,49.87,89.88,62.82,88.28,96
Left Parietal Lobe,1894,117.7,54.2,110.4,65.95,101.1,96
Left Putamen,181,98.81,37.19,96.8,54.95,88.45,71
Left Temporal Lobe,1747,78.05,44.97,72.95,53.19,67.98,93
Left Thalamus,147,148.9,56.54,143.8,82.24,137.6,87
RICA,3679,107.3,56.68,98.65,61.94,99.25,96
LICA,4323,104,57.95,97.98,66.52,93.95,96
VBA,1927,90.69,45.02,87.15,54.23,85.09,94
Frontal Pole,686,79.74,50.94,80.85,72.15,84.29,95
Insular Cortex,45,82.1,24.71,79.64,27.5,71.05,56
Superior Frontal Gyrus,27,113.8,42.66,104.2,43.51,97.47,92
Middle Frontal Gyrus,79,118.2,51.45,112.3,52.86,116.3,96
"Inferior Frontal Gyrus, pars triangularis",8,,,,,,
"Inferior Frontal Gyrus, pars opercularis",25,119,42.08,111.9,50.57,100.2,88
Precentral Gyrus,105,120.9,52.87,115.7,53.08,104.8,95
Temporal Pole,173,54.27,27.11,52.36,31.91,48.82,76
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",13,111.4,29.96,106.9,43.56,93.07,91
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",41,67.2,29.66,67.46,46.98,65.66,93
"Middle Temporal Gyrus, temporooccipital part",48,108.9,41.61,100.9,43.55,93.47,97
"Inferior Temporal Gyrus, anterior division",5,,,,,,
"Inferior Temporal Gyrus, posterior division",6,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",34,79.12,46.55,68.65,43.4,76.86,96
Postcentral Gyrus,85,109.9,57.82,96.05,47.15,87.69,96
Superior Parietal Lobule,30,82.09,49.95,67.86,64,69.52,96
"Supramarginal Gyrus, anterior division",29,116.5,50.96,106,27.85,101.3,96
"Supramarginal Gyrus, posterior division",25,86.92,19.81,88.06,21.51,88,87
Angular Gyrus,43,132.7,60.66,107.3,61,111.5,98
"Lateral Occipital Cortex, superior division",333,122.9,73.62,106.4,87.08,104.7,98
"Lateral Occipital Cortex, inferior division",134,94.61,49.96,88.46,62.14,84.4,98
Intracalcarine Cortex,17,151.5,27.36,146.3,21.07,139.8,88
Frontal Medial Cortex,37,17.12,22.31,12.57,21.13,9.66,53
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),45,142.1,43.97,131.7,49.97,120.7,87
Subcallosal Cortex,45,46.54,26.89,41.99,42.47,40.84,73
Paracingulate Gyrus,85,107.1,38.44,97.5,31.02,97.89,86
"Cingulate Gyrus, anterior division",101,131,41.56,126.2,61.61,102.9,85
"Cingulate Gyrus, posterior division",90,153.7,34.51,147.6,49.36,146,85
Precuneous Cortex,181,151.1,50.25,146.1,58.57,137.2,95
Cuneal Cortex,16,112.3,31.9,119,38.32,97.75,92
Frontal Orbital Cortex,83,75.91,25.77,71.89,25.16,74.45,55
"Parahippocampal Gyrus, anterior division",23,48.95,20.1,54.93,35.11,50.02,69
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,93,115.3,33.35,109.7,39.16,108,83
"Temporal Fusiform Cortex, anterior division",11,58.77,23.88,58.23,35.03,57.54,35
"Temporal Fusiform Cortex, posterior division",43,57.64,24.76,60.64,32.46,49.68,77
Temporal Occipital Fusiform Cortex,29,94.64,22.36,90.39,36.13,90.87,82
Occipital Fusiform Gyrus,18,113.7,31.31,105.2,44.27,109.9,95
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,36,112.8,31.68,115.8,43.42,94.98,82
Parietal Operculum Cortex,14,101.2,22.56,95.83,32.2,101,74
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,155,96.78,49.38,87.99,71.16,94.47,95
Left Cerebral White Matter,1349,101.4,47.04,98.16,58.5,100.8,92
Left Cerebral Cortex,4218,104.6,57.16,97.93,66.22,92.45,96
Left Lateral Ventricle,25,116.6,78.72,106.7,143.6,84.27,95
Left Thalamus,61,170.4,56.54,164.3,92.26,157.6,87
Left Caudate,22,131.8,20.57,131.5,18.09,127.7,27
Left Putamen,47,121,36.48,128.1,59,107.4,64
Left Pallidum,0,,,,,,
Brain-Stem,78,114.3,42.57,106.4,52.2,108.3,66
Left Hippocampus,29,76.86,25.65,70.15,29.98,70.01,70
Left Amygdala,11,58.14,9.316,57.64,8.916,59.89,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1291,105.6,47.21,103.4,54.99,107.7,89
Right Cerebral Cortex,4307,109.2,57.16,101.6,64.36,98.23,96
