name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13202,86.39,36.79,84.42,44.29,80.07,87
80%+GM,703,65.48,21.50,60.77,30.44,62.09,88
10%+WM,8259,81.25,28.92,81.14,38.40,77.09,82
90%+WM,0,,,,,,
gmmask_pure_cort,472,73.01,21.95,72.21,29.00,70.97,87
wmmask_pure_cereb,0,,,,,,
Right_Cerebral_White_Matter_80%+,320,82.93,29.03,84.33,32.87,81.93,41
Left_Cerebral_White_Matter_80%+,343,78.61,26.74,78.71,34.86,79.63,41
Right Caudate,110,59.49,32.36,68.64,55.00,60.71,82
Right Cerebellum,430,58.82,17.65,54.04,17.97,53.48,57
Right Frontal Lobe,2030,92.69,36.46,92.02,41.91,90.58,85
Right Insula,104,73.20,18.33,71.17,25.11,68.19,54
Right Occipital Lobe,793,95.00,44.85,86.11,40.71,83.98,91
Right Parietal Lobe,1424,101.67,28.49,98.40,32.41,95.75,83
Right Putamen,69,83.13,27.62,91.71,48.95,81.23,63
Right Temporal Lobe,1230,79.60,36.79,76.39,42.46,73.35,82
Right Thalamus,82,114.68,34.17,110.16,54.48,109.52,86
Left Caudate,118,61.73,28.87,64.46,49.73,62.72,78
Left Cerebellum,335,55.17,11.17,54.18,12.67,53.89,16
Left Frontal Lobe,1955,90.13,38.51,89.62,45.52,89.68,85
Left Insula,121,78.29,21.74,78.74,31.25,70.63,75
Left Occipital Lobe,949,85.74,40.40,77.43,41.29,76.12,89
Left Parietal Lobe,1343,92.71,30.01,91.41,36.85,89.66,84
Left Putamen,75,86.34,27.96,93.18,39.20,78.61,71
Left Temporal Lobe,1148,71.53,34.20,67.54,42.27,65.02,81
Left Thalamus,89,103.46,29.44,107.13,45.13,98.97,81
RICA,3040,93.67,34.94,92.23,40.44,89.65,86
LICA,3188,89.35,35.07,88.84,43.48,86.52,86
VBA,1160,82.28,34.80,75.09,40.00,73.32,89
Frontal Pole,556,91.60,37.92,91.26,45.89,87.76,87
Insular Cortex,46,60.69,9.69,60.23,11.94,59.39,42
Superior Frontal Gyrus,9,,,,,,
Middle Frontal Gyrus,52,120.37,30.18,115.35,29.79,116.34,85
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",11,76.20,30.43,87.67,49.31,81.42,72
Precentral Gyrus,78,94.91,27.00,94.60,30.60,89.73,85
Temporal Pole,130,67.79,26.51,63.59,33.98,61.76,65
