name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13202,44.50,18.59,44.74,24.50,43.51,91
80%+GM,703,53.66,15.71,50.34,20.66,52.69,87
10%+WM,10720,39.42,18.12,39.15,26.27,37.54,92
90%+WM,2199,22.76,10.12,21.71,12.62,21.49,73
gmmask_pure_cort,472,58.74,16.45,57.85,22.73,58.65,87
wmmask_pure_cereb,1850,21.61,9.93,20.45,11.98,20.47,72
Right_Cerebral_White_Matter_80%+,1130,22.99,12.43,20.61,14.23,21.49,80
Left_Cerebral_White_Matter_80%+,1144,23.33,11.99,21.79,13.34,21.96,81
Right Caudate,170,23.28,16.57,20.51,28.37,22.11,90
Right Cerebellum,540,35.14,10.80,37.32,13.87,35.37,82
Right Frontal Lobe,2387,42.90,19.65,43.85,28.60,42.89,91
Right Insula,128,41.30,13.15,41.87,16.05,40.91,80
Right Occipital Lobe,896,47.23,18.65,48.44,25.41,43.51,95
Right Parietal Lobe,1728,44.28,20.39,45.56,29.63,42.71,94
Right Putamen,90,38.24,13.82,38.48,20.13,38.88,81
Right Temporal Lobe,1380,38.93,20.58,38.54,24.85,35.28,91
Right Thalamus,148,40.21,17.76,37.21,25.54,39.53,91
Left Caudate,160,26.04,16.72,23.62,27.80,26.99,90
Left Cerebellum,409,34.55,12.24,36.99,18.02,35.35,85
Left Frontal Lobe,2315,41.41,19.78,41.85,28.64,41.51,91
Left Insula,135,46.97,13.85,47.11,15.77,45.96,81
Left Occipital Lobe,1082,43.15,18.09,43.64,24.51,38.91,95
Left Parietal Lobe,1653,42.55,21.88,44.39,34.07,39.60,95
Left Putamen,98,39.86,13.54,40.18,22.61,40.35,83
Left Temporal Lobe,1284,37.58,20.63,37.07,27.67,35.80,90
Left Thalamus,151,40.60,14.20,38.44,23.93,40.19,86
RICA,3140,48.53,16.83,48.16,22.16,48.03,88
LICA,3309,47.39,18.07,48.26,24.95,47.19,89
VBA,1177,47.93,15.33,47.08,19.69,45.24,92
Frontal Pole,565,48.91,17.55,50.08,23.53,49.07,86
Insular Cortex,46,47.05,6.90,47.68,8.53,47.17,39
Superior Frontal Gyrus,9,,,,,,
Middle Frontal Gyrus,52,62.26,16.05,64.13,22.18,59.26,91
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",11,43.26,15.24,53.14,29.75,46.29,75
Precentral Gyrus,78,57.41,12.58,57.14,15.17,56.09,85
Temporal Pole,130,39.31,12.41,38.51,15.68,38.21,61
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",12,77.51,16.29,78.46,15.01,70.92,80
"Middle Temporal Gyrus, anterior division",5,,,,,,
"Middle Temporal Gyrus, posterior division",34,71.16,16.15,68.41,20.54,68.04,51
"Middle Temporal Gyrus, temporooccipital part",38,52.47,12.17,53.33,13.87,51.41,80
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",5,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",23,48.83,8.89,49.01,10.93,48.17,51
Postcentral Gyrus,75,48.06,8.88,48.83,11.80,47.61,71
Superior Parietal Lobule,8,,,,,,
"Supramarginal Gyrus, anterior division",30,52.59,14.58,50.46,18.66,49.00,88
"Supramarginal Gyrus, posterior division",15,62.34,10.35,60.69,15.05,61.37,70
Angular Gyrus,22,64.71,6.70,64.37,5.86,63.76,27
"Lateral Occipital Cortex, superior division",298,54.98,16.46,54.67,24.12,53.44,91
"Lateral Occipital Cortex, inferior division",91,54.02,12.32,56.22,18.26,53.30,85
Intracalcarine Cortex,10,57.89,6.08,59.36,8.31,57.15,49
Frontal Medial Cortex,30,40.58,33.10,44.52,32.67,36.44,71
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),41,56.40,13.21,57.17,15.81,56.10,84
Subcallosal Cortex,47,42.71,20.76,41.09,22.47,41.95,65
Paracingulate Gyrus,54,57.64,10.56,60.14,14.44,56.58,79
"Cingulate Gyrus, anterior division",85,51.24,11.88,52.11,15.34,52.04,77
"Cingulate Gyrus, posterior division",72,72.34,13.10,71.85,15.71,71.29,78
Precuneous Cortex,163,64.55,12.40,64.95,17.09,62.18,86
Cuneal Cortex,25,48.47,11.32,52.23,19.13,43.12,88
Frontal Orbital Cortex,96,45.06,9.62,44.19,13.09,45.19,11
"Parahippocampal Gyrus, anterior division",24,35.01,7.74,32.86,13.37,34.66,19
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,79,45.67,9.31,44.96,11.90,46.16,66
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",13,34.31,11.35,40.49,21.14,33.08,66
Temporal Occipital Fusiform Cortex,12,44.94,8.85,44.45,6.01,44.29,72
Occipital Fusiform Gyrus,14,46.17,11.41,48.28,12.64,41.66,88
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,31,54.87,10.03,55.76,15.39,53.56,63
Parietal Operculum Cortex,9,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,126,57.50,15.53,57.94,19.33,51.12,94
Left Cerebral White Matter,2318,31.82,17.71,27.92,23.56,29.66,92
Left Cerebral Cortex,3661,50.21,17.14,50.87,22.31,49.40,89
Left Lateral Ventricle,88,12.21,13.24,7.25,11.11,11.37,89
Left Thalamus,79,47.21,11.73,47.80,16.70,46.58,80
Left Caudate,26,49.96,8.03,50.83,10.16,49.75,58
Left Putamen,43,50.66,8.17,52.01,9.33,50.80,54
Left Pallidum,16,28.52,5.47,27.90,7.02,28.79,0
Brain-Stem,208,28.31,8.52,27.55,9.70,27.01,62
Left Hippocampus,26,40.25,6.47,39.97,9.63,39.75,26
Left Amygdala,8,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2312,31.81,18.11,28.44,24.50,29.48,92
Right Cerebral Cortex,3496,52.23,16.28,52.10,21.32,51.50,88
Right Lateral Ventricle,117,10.33,12.39,5.16,10.83,9.78,89
Right Thalamus,81,51.51,14.92,49.66,19.81,50.82,87
Right Caudate,30,43.86,10.83,45.03,10.56,43.03,77
Right Putamen,40,48.34,9.96,48.16,12.13,48.82,63
Right Pallidum,16,26.94,6.47,28.33,10.96,26.40,32
Right Hippocampus,24,47.94,12.36,44.75,11.23,46.98,75
Right Amygdala,14,37.73,6.48,37.22,4.75,37.53,38
Right Accumbens,0,,,,,,
