name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8259,21.12,8.92,20.21,10.28,20.58,8
80%+GM,230,21.12,6.43,20.68,6.86,20.42,0
10%+WM,10720,21.61,9.09,20.59,10.84,21.19,36
90%+WM,2199,23.42,9.26,22.67,12.37,22.29,68
gmmask_pure_cort,147,20.06,7.14,19.47,7.83,18.79,0
wmmask_pure_cereb,1850,22.08,8.86,21.32,10.91,21.03,64
Right_Cerebral_White_Matter_80%+,1130,19.81,8.61,19.10,10.12,19.16,54
Left_Cerebral_White_Matter_80%+,1144,20.52,9.14,19.69,11.53,19.88,59
Right Caudate,138,16.33,6.96,16.32,9.10,17.33,8
Right Cerebellum,339,27.13,6.37,26.65,7.61,27.51,7
Right Frontal Lobe,1388,22.34,10.91,19.41,10.55,20.90,28
Right Insula,78,20.56,7.57,19.80,10.13,20.65,23
Right Occipital Lobe,586,24.09,8.32,23.99,11.15,22.70,39
Right Parietal Lobe,1043,16.47,6.09,15.72,8.42,17.22,0
Right Putamen,90,24.64,8.43,25.52,11.96,25.55,47
Right Temporal Lobe,798,18.03,6.46,17.00,8.12,17.75,0
Right Thalamus,142,29.39,7.79,29.09,11.85,29.20,52
Left Caudate,129,17.46,6.00,17.49,8.46,18.11,0
Left Cerebellum,258,24.56,6.28,24.03,6.35,24.62,14
Left Frontal Lobe,1348,22.47,12.15,20.48,13.50,20.96,38
Left Insula,75,20.86,7.32,19.60,9.15,21.55,25
Left Occipital Lobe,716,22.39,7.68,22.03,10.05,21.88,23
Left Parietal Lobe,1012,21.91,6.38,21.36,7.18,21.96,16
Left Putamen,98,27.50,7.56,28.32,10.70,28.12,35
Left Temporal Lobe,754,21.32,7.29,21.22,8.94,20.09,0
Left Thalamus,142,31.24,8.18,30.28,11.43,31.32,53
RICA,1963,18.62,8.53,17.00,8.25,17.95,0
LICA,2101,22.05,8.20,21.12,9.22,21.28,0
VBA,786,22.74,7.42,21.86,9.61,22.98,0
Frontal Pole,301,27.58,13.01,24.37,14.15,25.86,0
Insular Cortex,23,15.18,3.16,14.76,5.34,14.98,0
Superior Frontal Gyrus,3,,,,,,
Middle Frontal Gyrus,38,13.76,2.90,14.17,3.71,13.57,0
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",6,,,,,,
Precentral Gyrus,60,19.70,6.51,19.12,9.50,19.72,0
Temporal Pole,94,15.37,3.25,15.40,4.29,15.10,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",5,,,,,,
"Middle Temporal Gyrus, anterior division",2,,,,,,
"Middle Temporal Gyrus, posterior division",12,30.85,9.49,32.20,18.07,32.36,0
"Middle Temporal Gyrus, temporooccipital part",14,16.04,4.77,15.63,7.78,15.69,0
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",1,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",9,,,,,,
Postcentral Gyrus,53,19.32,6.24,19.60,9.85,19.65,0
Superior Parietal Lobule,7,,,,,,
"Supramarginal Gyrus, anterior division",19,18.04,8.95,11.93,17.08,17.39,10
"Supramarginal Gyrus, posterior division",6,,,,,,
Angular Gyrus,11,14.94,6.10,12.12,2.52,14.02,0
"Lateral Occipital Cortex, superior division",135,15.58,3.79,15.32,6.03,15.43,0
