name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,12794,74.21,37.28,72.16,42.3,2.048e-05,99
10%+WM,10119,72.32,27.39,72.86,34.69,4.934e-05,98
80%+GM,514,48.57,17.48,48.03,19.64,6.951e-05,99
90%+WM,2105,79.6,19.34,80.45,24.97,79.52,0
Right_Cerebral_White_Matter_80%+,992,75.64,24.12,77.96,27.9,74.06,31
Left_Cerebral_White_Matter_80%+,1022,74.26,23.61,76.05,30.99,70.06,30
Right Caudate,133,55.96,21.19,57.25,31.76,53.01,61
Right Cerebellum,497,57.17,26.25,49.98,27.49,3.444e-05,98
Right Frontal Lobe,2972,80.33,38.93,79.52,39.93,1.175e-05,98
Right Insula,257,71.18,18.74,72.98,26.41,63.08,62
Right Occipital Lobe,1041,64.86,35.05,62.09,39.64,1.588e-05,99
Right Parietal Lobe,2211,88.75,32.33,86.03,36.95,8.617e-05,99
Right Putamen,206,69.05,17.96,73.33,26.83,62.64,24
Right Temporal Lobe,1782,63.72,34.94,65.15,42.08,5.851e-06,98
Right Thalamus,253,89.62,24.62,86.13,28.42,86.36,60
Left Caudate,267,57.08,26.17,55.45,27.5,51.15,69
Left Cerebellum,506,59.79,23.61,54.72,34.42,0.0001475,98
Left Frontal Lobe,3124,77,35.78,76.01,38.09,1.221e-05,98
Left Insula,283,71.22,17.56,70.6,25.02,64.1,40
Left Occipital Lobe,1233,74.81,40.77,70.88,42.96,2.081e-05,99
Left Parietal Lobe,2122,85.41,29.95,84.19,34.49,0.0001141,99
Left Putamen,217,69.92,20.84,69.51,22.05,65.85,52
Left Temporal Lobe,1751,58.31,34.29,57.61,42.14,5.615e-06,98
Left Thalamus,267,88.67,31.22,86.02,33.45,87.3,83
RICA,3456,81.4,37.58,78.64,40.01,2.744e-05,99
LICA,4284,74.98,36.75,74.17,39.97,1.384e-05,98
VBA,1832,64.87,35.99,59.68,36,2.309e-05,99
Frontal Pole,622,72.47,35.29,74.62,34.78,8.496e-06,98
Insular Cortex,48,52.39,10.29,49.74,13.37,51.19,52
Superior Frontal Gyrus,28,98.82,41.41,88.3,60.34,74.39,89
Middle Frontal Gyrus,66,103.8,39.79,87.98,53.59,84.91,92
"Inferior Frontal Gyrus, pars triangularis",10,68.06,20.73,54.48,36.47,69.08,77
"Inferior Frontal Gyrus, pars opercularis",21,84.23,22.8,78.73,22.81,77.55,73
Precentral Gyrus,92,86.81,34.04,80.52,39.5,73.6,90
Temporal Pole,163,51.49,22.36,49.72,25.49,8.691e-06,96
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",13,78.22,18.35,74.65,22.62,74.62,89
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",42,78.46,30.8,75.27,44.07,68.85,93
"Middle Temporal Gyrus, temporooccipital part",31,85.9,27.36,79.49,20.97,75.61,91
"Inferior Temporal Gyrus, anterior division",7,,,,,,
"Inferior Temporal Gyrus, posterior division",7,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",17,61.62,24.67,57.81,18.71,61.21,88
Postcentral Gyrus,92,76.85,31.51,69.3,32.98,66.21,89
Superior Parietal Lobule,25,84.72,33.66,71.31,42.5,69.6,93
"Supramarginal Gyrus, anterior division",34,78.25,39.44,65.34,43.03,65.13,93
