name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,0,,,,,,
10%+WM,2373,27.42,13.58,24.49,15.45,23.92,90
80%+GM,0,,,,,,
90%+WM,2373,27.42,13.58,24.49,15.45,23.92,90
Right_Cerebral_White_Matter_80%+,695,22.05,8.549,21.03,9.568,20.82,77
Left_Cerebral_White_Matter_80%+,711,23.1,10.05,21.98,10.94,21.72,87
Right Caudate,14,24.47,11.76,23.46,13.1,24,81
Right Cerebellum,89,43.32,9.945,41.69,12.87,43.6,77
Right Frontal Lobe,305,21.33,7.763,20.68,8.857,20.6,73
Right Insula,72,23.09,7.113,20.75,9.841,23.26,61
Right Occipital Lobe,79,16.37,8.821,15.52,10.34,16.24,91
Right Parietal Lobe,263,22.73,9.827,21.54,11.31,21.06,85
Right Putamen,76,33.49,13.61,31.16,19.56,32.79,87
Right Temporal Lobe,88,22.4,9.925,21.11,10.89,20.77,82
Right Thalamus,94,38.52,16.92,35.46,16.98,38.15,90
Left Caudate,95,29.33,14.25,26.12,14.8,28.71,86
Left Cerebellum,95,43.09,10.79,42.16,15.57,42.37,82
Left Frontal Lobe,345,25.26,11.28,23.83,10.46,24.36,86
Left Insula,53,28.09,13.37,26.15,11.98,26.66,86
Left Occipital Lobe,121,17.5,10.16,16.07,10.97,16.93,94
Left Parietal Lobe,268,23.12,10.56,20.89,12.17,22.15,91
Left Putamen,77,33.97,12.31,32.22,16.53,32.35,80
Left Temporal Lobe,87,21.33,9.306,20.78,12.08,21.18,81
Left Thalamus,102,42.71,14.53,41.71,17.43,41.39,85
RICA,80,21.08,8.582,20.78,8.604,20.46,84
LICA,195,25.78,11.84,23.85,11.34,25.47,88
VBA,62,18.28,10.47,17.82,11.55,17.93,96
Frontal Pole,0,,,,,,
Insular Cortex,0,,,,,,
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,0,,,,,,
Temporal Pole,0,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",0,,,,,,
Angular Gyrus,0,,,,,,
"Lateral Occipital Cortex, superior division",7,,,,,,
"Lateral Occipital Cortex, inferior division",0,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,0,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,0,,,,,,
"Cingulate Gyrus, anterior division",0,,,,,,
"Cingulate Gyrus, posterior division",0,,,,,,
Precuneous Cortex,0,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,1,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,947,23.88,10.69,22.62,11.72,22.04,88
Left Cerebral Cortex,23,26.15,9.864,25.1,10.49,23.65,90
Left Lateral Ventricle,0,,,,,,
Left Thalamus,25,60.5,10.2,60.35,13.63,60.16,67
Left Caudate,2,,,,,,
Left Putamen,6,,,,,,
Left Pallidum,12,36.81,5.725,34.21,7.336,37.2,13
Brain-Stem,130,46.88,10.63,45.56,13.31,46.02,70
Left Hippocampus,0,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,938,22.57,9.193,21.38,9.996,21.14,81
Right Cerebral Cortex,28,23.21,10.75,22.14,13.93,21.8,92
Right Lateral Ventricle,0,,,,,,
Right Thalamus,13,68.35,7.57,69.93,8.843,68.42,47
Right Caudate,0,,,,,,
Right Putamen,17,49.77,12.14,45.32,18.16,49.66,85
Right Pallidum,14,33.94,4.752,35.4,4.796,33.49,4
Right Hippocampus,0,,,,,,
Right Amygdala,0,,,,,,
Right Accumbens,0,,,,,,
