name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,628,53.38,18.56,54.38,19.38,53.93,94
10%+WM,203,52.95,18.87,55.47,19.08,52.38,95
80%+GM,628,53.38,18.56,54.38,19.38,53.93,94
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,0,,,,,,
Left_Cerebral_White_Matter_80%+,0,,,,,,
Right Caudate,1,,,,,,
Right Cerebellum,99,61.13,8.967,60.39,12.2,61.23,79
Right Frontal Lobe,69,52.25,20.34,54.66,19.93,53.02,95
Right Insula,38,54.37,9.509,53.51,10.71,56.6,64
Right Occipital Lobe,27,62.56,14.54,68.38,13.39,62.38,93
Right Parietal Lobe,31,73.15,23.8,77.4,37.47,65.33,97
Right Putamen,4,,,,,,
Right Temporal Lobe,112,47.14,16.05,46.51,18.64,48.71,91
Right Thalamus,0,,,,,,
Left Caudate,5,,,,,,
Left Cerebellum,117,57.88,12.63,56.74,17.18,57.91,90
Left Frontal Lobe,56,47.66,22.83,51.31,31.04,52.7,94
Left Insula,23,56.55,10.6,57.17,9.992,57.67,67
Left Occipital Lobe,55,54.99,16.52,55.17,21.65,55.64,94
Left Parietal Lobe,41,59.62,25.43,52.2,35.65,53.05,97
Left Putamen,9,,,,,,
Left Temporal Lobe,77,42.93,15.35,45.48,15.69,41.71,94
Left Thalamus,0,,,,,,
RICA,146,50.64,15.89,49.78,16.49,52.04,91
LICA,128,49.11,18.76,50.79,18.25,49.42,94
VBA,98,54.12,16.1,55.79,20.75,54.77,92
Frontal Pole,23,47,25.08,48.45,26.82,54.65,95
Insular Cortex,16,51.31,5.958,52.55,8.419,52.45,28
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",2,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,1,,,,,,
Temporal Pole,22,35.36,9.661,37.6,10.83,36.49,72
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",1,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",2,,,,,,
"Middle Temporal Gyrus, temporooccipital part",6,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",3,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",3,,,,,,
"Supramarginal Gyrus, posterior division",2,,,,,,
Angular Gyrus,2,,,,,,
"Lateral Occipital Cortex, superior division",13,45.18,13.36,44.35,7.607,44.5,94
"Lateral Occipital Cortex, inferior division",7,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,2,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),3,,,,,,
Subcallosal Cortex,6,,,,,,
Paracingulate Gyrus,2,,,,,,
"Cingulate Gyrus, anterior division",6,,,,,,
"Cingulate Gyrus, posterior division",12,98.18,16.96,97.86,26.79,98.85,81
Precuneous Cortex,5,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,6,,,,,,
"Parahippocampal Gyrus, anterior division",2,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,2,,,,,,
"Temporal Fusiform Cortex, anterior division",2,,,,,,
"Temporal Fusiform Cortex, posterior division",2,,,,,,
Temporal Occipital Fusiform Cortex,4,,,,,,
Occipital Fusiform Gyrus,1,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,1,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,6,,,,,,
Left Cerebral Cortex,160,49.76,22.1,50.89,23.54,48.32,95
Left Lateral Ventricle,0,,,,,,
Left Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Putamen,0,,,,,,
Left Pallidum,0,,,,,,
Brain-Stem,0,,,,,,
Left Hippocampus,4,,,,,,
Left Amygdala,4,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,7,,,,,,
Right Cerebral Cortex,195,51.67,20.1,51.29,20.1,52.27,94
Right Lateral Ventricle,0,,,,,,
Right Thalamus,0,,,,,,
Right Caudate,0,,,,,,
Right Putamen,0,,,,,,
Right Pallidum,0,,,,,,
Right Hippocampus,4,,,,,,
Right Amygdala,6,,,,,,
Right Accumbens,0,,,,,,
