name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13048,31.08,15.16,32.94,18.88,2.818e-05,99
10%+WM,10265,29.62,13.83,30.37,19.29,6.507e-05,98
80%+GM,682,37.24,13.08,39.03,13.77,9.563e-05,99
90%+WM,1812,19.72,9.45,18.42,11.07,18.28,74
Right_Cerebral_White_Matter_80%+,948,18.44,10.31,16.53,11.18,16.12,78
Left_Cerebral_White_Matter_80%+,955,21.62,12.08,19.21,13.15,20.11,85
Right Caudate,132,19.94,9.11,20.11,12.73,19.89,77
Right Cerebellum,585,27.96,12.73,30.08,18.67,8.415e-05,99
Right Frontal Lobe,2990,26.81,15.92,28.78,21.89,1.061e-05,98
Right Insula,229,24.62,9.202,24.63,10.09,25.24,69
Right Occipital Lobe,1047,32.39,14.48,34.06,18.54,6.768e-05,99
Right Parietal Lobe,2121,30.68,13.06,31.53,18.66,0.004237,99
Right Putamen,184,23.47,7.23,23.43,9.809,23.42,46
Right Temporal Lobe,1664,21.82,15.25,22.63,25.41,7.074e-06,97
Right Thalamus,237,24.3,9.222,23.38,12.8,24.03,77
Left Caudate,260,19.77,11.55,19.49,17.68,17.92,86
Left Cerebellum,742,29,13.7,31.94,19.49,3.695e-05,99
Left Frontal Lobe,3059,30.02,17.17,32.59,21.85,1.492e-05,98
Left Insula,305,31.08,9.729,30.31,12.99,30.72,74
Left Occipital Lobe,1301,33.46,15.95,36.07,21.99,5.355e-05,99
Left Parietal Lobe,2012,31.89,14.88,32.98,22.54,0.001465,99
Left Putamen,215,27.3,7.662,27.49,9.741,27.72,51
Left Temporal Lobe,1709,25.69,17.07,26.72,26.42,1.003e-05,98
Left Thalamus,249,25.05,9.919,24.99,15.89,25.02,82
RICA,3253,30.33,14.25,31.9,16.84,2.453e-05,98
LICA,4113,32.36,16.03,34.67,19.61,2.616e-05,99
VBA,1822,33.09,14.18,35.01,16.81,6.831e-05,99
Frontal Pole,613,24.27,21.25,26.18,32.56,2.536e-06,95
Insular Cortex,46,27.44,5.839,26.85,7.817,27.99,27
Superior Frontal Gyrus,19,36.34,8.756,36.43,15.88,36.99,80
Middle Frontal Gyrus,64,43.84,7.494,43.74,10.32,43.37,63
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,35.75,8.007,38.22,9.187,38.11,42
Precentral Gyrus,85,40.38,9.072,39.64,11.6,40.35,80
