name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,7580,16.16,7.94,14.65,10.77,16.07,42
10%+WM,10119,17.18,8.607,15.6,11.53,16.89,66
80%+GM,152,18.48,6.468,18.78,8.568,18.5,0
90%+WM,2105,19.41,9.359,17.6,11.49,17.32,85
Right_Cerebral_White_Matter_80%+,984,15.35,6.537,14.85,7.807,14.36,60
Left_Cerebral_White_Matter_80%+,1018,16.14,6.762,15.33,8.331,14.7,68
Right Caudate,79,22.45,6.077,22.23,7.449,22.04,7
Right Cerebellum,279,26.73,6.106,25.36,7.55,27.61,31
Right Frontal Lobe,1615,16.45,7.341,15.29,9.673,16.54,41
Right Insula,172,18.21,4.663,17.58,6.022,18.66,0
Right Occipital Lobe,658,17.01,6.166,17.38,8.629,14.54,53
Right Parietal Lobe,1395,12.51,5.726,11.81,7.679,12.94,27
Right Putamen,206,24.96,7.258,24.77,10.64,24.91,52
Right Temporal Lobe,912,13.06,7.775,11.83,11.17,13.03,44
Right Thalamus,201,30.58,8.784,29.61,12.81,30.05,69
Left Caudate,213,25.23,7.22,24.85,10.33,24.28,42
Left Cerebellum,287,25.08,6.211,24.08,6.977,25.81,35
Left Frontal Lobe,1686,17.69,7.384,15.98,10.08,17.76,44
Left Insula,201,18.35,4.658,18.38,5.397,18.21,14
Left Occipital Lobe,819,15.98,7.419,15.01,10.14,14.63,74
Left Parietal Lobe,1335,13.59,5.929,12.37,6.844,13.81,39
Left Putamen,217,27.06,8.624,25.92,12.34,26.06,69
Left Temporal Lobe,857,15.54,7.66,13.07,10.1,15.21,46
Left Thalamus,210,34.24,9.001,34.25,12.67,34.16,72
RICA,2043,13.14,7.006,11.82,8.532,13.53,30
LICA,2453,15.4,7.22,13.47,8.726,15.85,37
VBA,1066,17.16,6.529,16.89,9.144,15.82,62
Frontal Pole,294,20.93,8.26,19.5,15.29,20.72,37
Insular Cortex,21,16.65,2.374,17.6,4.524,16.67,0
Superior Frontal Gyrus,5,,,,,,
