name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13520,68.56,36.42,64.45,42.18,54.65,95
10%+WM,11411,61.28,24.57,61.27,30.74,55.14,86
80%+GM,530,46.61,20.68,44.8,28.3,45.37,92
90%+WM,2354,65.37,15.62,65.26,20.32,65.38,0
Right_Cerebral_White_Matter_80%+,1077,63.66,19.97,62.09,24.57,61.84,1
Left_Cerebral_White_Matter_80%+,1096,63.18,18.47,65.35,23.5,61.89,12
Right Caudate,143,72.95,22.42,71.67,30.32,74.45,54
Right Cerebellum,260,49.4,16.96,49.67,21.19,45.14,39
Right Frontal Lobe,3356,76.34,38.36,70.92,46.03,67.64,90
Right Insula,267,65.53,20.15,63.28,22.09,58.26,58
Right Occipital Lobe,1025,61.68,36.2,53.75,32.24,57.82,92
Right Parietal Lobe,2377,78.52,30.1,74.94,36.1,72.73,89
Right Putamen,209,64.91,12.89,64.36,13.22,65.55,0
Right Temporal Lobe,1832,52.91,32.36,49.37,45.65,22.69,95
Right Thalamus,277,82.61,29.64,75.13,27.63,86.78,70
Left Caudate,311,69.55,26.3,68.52,29.29,70.97,55
Left Cerebellum,363,58.64,25.12,52.23,27.83,43.13,74
Left Frontal Lobe,3481,79.19,38.39,74.7,40.87,71.14,89
Left Insula,350,70.92,19.69,70.49,21.63,67.26,55
Left Occipital Lobe,1288,53.49,27.7,49.75,27.04,46.98,92
Left Parietal Lobe,2299,71.19,25.03,67.98,29.81,67.77,86
Left Putamen,249,67.81,17.5,67.76,17.77,65.77,0
Left Temporal Lobe,1906,57.04,30.05,54.87,40.7,48.72,90
Left Thalamus,289,83.28,29.22,80.92,32.51,83.14,70
RICA,3820,70.66,35.22,66.42,41.07,65.82,92
LICA,4758,72.04,34.2,68.8,37.56,66.28,90
VBA,1585,47.48,27.35,44.45,26.58,26.69,96
Frontal Pole,699,79.85,43.32,75.64,49.15,73.73,92
Insular Cortex,51,49.67,17.48,45.91,18.16,45.7,51
Superior Frontal Gyrus,29,94.16,44.73,83.65,57.2,68.55,95
Middle Frontal Gyrus,72,99.41,43.95,87.82,52.11,81.88,96
"Inferior Frontal Gyrus, pars triangularis",9,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,84.14,32.51,76.37,42.14,70.24,93
Precentral Gyrus,102,78.44,33.19,72.23,34.43,67.44,93
Temporal Pole,183,51.96,28.36,50.42,39.4,47.64,86
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",15,72.21,19.83,67.16,29.67,66.56,91
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",50,56.2,27.64,53.54,27.39,53.91,90
"Middle Temporal Gyrus, temporooccipital part",44,58.77,16.01,60.49,18.45,58.32,87
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,36.36,21.81,32.09,21.52,31.17,92
Postcentral Gyrus,109,62.55,24.33,60.19,30.42,56.72,91
Superior Parietal Lobule,31,79.35,36.48,75.62,22.14,74.81,93
"Supramarginal Gyrus, anterior division",28,74.24,36.4,59.11,64.96,55.9,92
"Supramarginal Gyrus, posterior division",21,84.48,41.53,65.1,47.26,65.96,94
Angular Gyrus,46,75.68,24.33,72.14,31.5,67.19,90
"Lateral Occipital Cortex, superior division",357,75.55,32.89,70.44,35.96,67.71,96
"Lateral Occipital Cortex, inferior division",124,41.76,25.69,40.2,31.98,31.8,97
Intracalcarine Cortex,18,57.99,18.48,60.79,18.07,59.13,45
Frontal Medial Cortex,37,31.26,32.55,12.95,59.13,19.33,91
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),38,75.8,30.73,70.44,36.9,62.29,91
Subcallosal Cortex,42,40.8,24.61,32.57,38.36,29.57,72
Paracingulate Gyrus,92,94.52,29.59,89.2,35.78,81.63,88
"Cingulate Gyrus, anterior division",103,76.9,20.52,76.54,30.52,66.3,63
"Cingulate Gyrus, posterior division",84,85.36,22.76,83.92,30.37,80.11,85
Precuneous Cortex,182,77.46,27.67,70.2,27.46,75.25,92
Cuneal Cortex,17,55.95,10.61,54.67,14.75,51.83,47
Frontal Orbital Cortex,105,47.03,21.29,46.58,23.6,43.56,65
"Parahippocampal Gyrus, anterior division",24,43.89,37.12,37.83,43.69,31.81,87
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,82,51.03,12.85,49.36,17.95,47.25,53
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",16,32.55,23.02,23.73,31.74,20.88,67
Temporal Occipital Fusiform Cortex,18,30.78,8.891,33.5,15.94,31.38,48
Occipital Fusiform Gyrus,13,52.2,12.53,52.33,16.49,47.1,69
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,27,66.83,17,64.7,17.75,60.58,67
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,124,59.2,31.68,60.86,39.35,60.57,94
Left Cerebral White Matter,2298,62.93,21.54,64.28,27.17,62.68,67
Left Cerebral Cortex,4258,69.02,34,65.66,38.31,59.78,94
Left Lateral Ventricle,50,84.99,22.44,83.19,20.29,87.88,16
Left Thalamus,83,94.41,28.35,94.5,28.8,94.13,70
Left Caudate,26,85.69,21.05,82.43,32.78,83.12,68
Left Putamen,52,75.07,14.53,71.61,24.1,76.17,0
Left Pallidum,15,75.94,9.756,74.71,15.23,75.94,0
Brain-Stem,181,73.83,19.45,75.57,28.07,69.35,0
Left Hippocampus,34,58.32,19.08,54.62,25.74,53.59,81
Left Amygdala,11,31.48,9.677,33.24,13.43,30.81,46
Left Accumbens,4,,,,,,
Right Cerebral White Matter,2339,61.04,24.04,60.48,28.63,58.88,72
Right Cerebral Cortex,4225,68.44,34.97,64.78,41.8,53.05,96
Right Lateral Ventricle,44,92.86,25.39,88.59,41.82,94.29,15
Right Thalamus,84,98.02,34.03,88.22,38.31,102.6,81
Right Caudate,28,86.14,15.36,85.86,17.54,89.77,0
Right Putamen,53,69.21,7.901,66.83,11.76,71.14,0
Right Pallidum,11,67.82,3.516,66.16,2.793,67.82,0
Right Hippocampus,27,75.41,27.08,75.9,34.86,68.8,80
Right Amygdala,16,42.77,7.956,40.83,4.571,42.01,16
Right Accumbens,4,,,,,,
