name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13520,68.56,36.42,64.45,42.18,54.65,95
10%+WM,8561,59.58,26.42,58.66,33.88,54.73,90
80%+GM,530,46.61,20.68,44.8,28.3,45.37,92
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,246,55.09,26.08,55.53,34.73,56.05,63
Left_Cerebral_White_Matter_80%+,271,57.06,25.88,56.12,36.86,58.13,71
Right Caudate,82,72.49,26.75,74.04,42.5,74.63,72
Right Cerebellum,209,47.51,17.22,47.38,19.11,44.79,48
Right Frontal Lobe,2688,75.89,39.92,70.33,49.04,67.44,92
Right Insula,161,64.69,22.86,63.5,28.75,57.35,72
Right Occipital Lobe,855,61.87,36.79,55.35,33.07,57.84,94
Right Parietal Lobe,1834,78.84,31.49,75.26,38.01,72.68,91
Right Putamen,112,64.84,16.15,68.12,22.3,65.77,1
Right Temporal Lobe,1608,51.9,32.95,47.72,45.37,22.44,96
Right Thalamus,136,88.24,38.23,77.74,42.96,90.86,84
Left Caudate,158,67.77,31.67,66.47,40.93,70.82,74
Left Cerebellum,294,52.73,22.35,49.41,20.96,42.34,76
Left Frontal Lobe,2741,78.84,39.78,74.42,42.89,70.9,91
Left Insula,230,71.45,22.75,70.94,30.07,66.99,70
Left Occipital Lobe,1091,53.74,28.32,50.72,27.82,46.95,93
Left Parietal Lobe,1821,71.41,26.53,67.44,31.55,67.73,89
Left Putamen,121,66.18,20.79,67.35,31.11,64.01,33
Left Temporal Lobe,1655,55.87,30.58,53.33,42.24,48.53,91
Left Thalamus,149,85.3,38.02,78.3,50.43,83.88,84
RICA,3619,70.53,35.4,66.46,41.33,65.79,93
LICA,4346,71.57,34.62,68.33,38.34,66.2,91
VBA,1456,47.35,27.66,44.58,28.01,26.62,96
Frontal Pole,674,79.63,43.6,75.6,48.21,73.69,92
Insular Cortex,51,49.67,17.48,45.91,18.16,45.7,51
Superior Frontal Gyrus,29,94.16,44.73,83.65,57.2,68.55,95
Middle Frontal Gyrus,70,98.35,44.07,86.36,49.96,81.78,96
"Inferior Frontal Gyrus, pars triangularis",9,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,84.14,32.51,76.37,42.14,70.24,93
Precentral Gyrus,101,78.59,33.32,72.46,34.57,67.44,93
Temporal Pole,182,52.19,28.28,50.51,38.7,47.66,86
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",15,72.21,19.83,67.16,29.67,66.56,91
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",50,56.2,27.64,53.54,27.39,53.91,90
"Middle Temporal Gyrus, temporooccipital part",44,58.77,16.01,60.49,18.45,58.32,87
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,36.36,21.81,32.09,21.52,31.17,92
Postcentral Gyrus,108,62.28,24.29,59.68,29.97,56.71,91
Superior Parietal Lobule,31,79.35,36.48,75.62,22.14,74.81,93
"Supramarginal Gyrus, anterior division",28,74.24,36.4,59.11,64.96,55.9,92
"Supramarginal Gyrus, posterior division",21,84.48,41.53,65.1,47.26,65.96,94
Angular Gyrus,46,75.68,24.33,72.14,31.5,67.19,90
"Lateral Occipital Cortex, superior division",354,75.28,32.76,70.41,35.64,67.69,96
"Lateral Occipital Cortex, inferior division",124,41.76,25.69,40.2,31.98,31.8,97
Intracalcarine Cortex,17,57.98,19.02,63.43,19.26,59.14,48
Frontal Medial Cortex,37,31.26,32.55,12.95,59.13,19.33,91
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),38,75.8,30.73,70.44,36.9,62.29,91
Subcallosal Cortex,42,40.8,24.61,32.57,38.36,29.57,72
Paracingulate Gyrus,91,94.3,29.68,88.69,35.26,81.59,88
"Cingulate Gyrus, anterior division",103,76.9,20.52,76.54,30.52,66.3,63
"Cingulate Gyrus, posterior division",84,85.36,22.76,83.92,30.37,80.11,85
Precuneous Cortex,180,77.64,27.77,70.53,27.99,75.26,92
Cuneal Cortex,17,55.95,10.61,54.67,14.75,51.83,47
Frontal Orbital Cortex,105,47.03,21.29,46.58,23.6,43.56,65
"Parahippocampal Gyrus, anterior division",24,43.89,37.12,37.83,43.69,31.81,87
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,82,51.03,12.85,49.36,17.95,47.25,53
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",16,32.55,23.02,23.73,31.74,20.88,67
Temporal Occipital Fusiform Cortex,18,30.78,8.891,33.5,15.94,31.38,48
Occipital Fusiform Gyrus,13,52.2,12.53,52.33,16.49,47.1,69
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,27,66.83,17,64.7,17.75,60.58,67
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,117,59.77,32,61.23,39.35,60.62,94
Left Cerebral White Matter,1160,60.78,25.9,60.73,34.91,62.21,82
Left Cerebral Cortex,4169,68.75,33.94,65.25,38.37,59.74,94
Left Lateral Ventricle,12,99.37,33.67,99.18,44.52,102.4,69
Left Thalamus,51,97.21,33.67,95.32,38.85,95.05,81
Left Caudate,26,85.69,21.05,82.43,32.78,83.12,68
Left Putamen,26,80.04,16.03,84.27,19.99,79,11
Left Pallidum,0,,,,,,
Brain-Stem,34,60.89,29.16,55.85,23.67,57.49,62
Left Hippocampus,34,58.32,19.08,54.62,25.74,53.59,81
Left Amygdala,11,31.48,9.677,33.24,13.43,30.81,46
Left Accumbens,4,,,,,,
Right Cerebral White Matter,1155,56.76,28.71,55.81,37.9,57.58,85
Right Cerebral Cortex,4123,68.37,35,64.82,41.92,53.02,96
Right Lateral Ventricle,4,,,,,,
Right Thalamus,59,101.9,38.69,94.04,57.91,104.7,86
Right Caudate,19,91.37,14.97,89.1,12.83,91.57,16
Right Putamen,19,75.32,8.357,76.69,10.28,75.82,0
Right Pallidum,0,,,,,,
Right Hippocampus,27,75.41,27.08,75.9,34.86,68.8,80
Right Amygdala,16,42.77,7.956,40.83,4.571,42.01,16
Right Accumbens,4,,,,,,
