name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13728,84.57,53.50,75.08,54.75,71.77,90
80%+GM,529,56.38,20.48,58.40,24.46,55.47,86
10%+WM,9098,73.14,37.35,70.10,44.45,66.89,84
90%+WM,0,,,,,,
gmmask_pure_cort,314,57.14,22.77,58.10,30.40,54.31,88
wmmask_pure_cereb,0,,,,,,
Right_Cerebral_White_Matter_80%+,371,50.11,29.20,47.93,37.11,44.52,34
Left_Cerebral_White_Matter_80%+,390,59.71,26.94,57.32,36.50,56.29,30
Right Caudate,161,48.45,30.31,44.61,40.58,55.45,73
Right Cerebellum,301,60.63,29.78,57.41,32.58,61.99,83
Right Frontal Lobe,2109,101.76,53.41,90.32,57.30,86.89,85
Right Insula,126,62.02,17.65,58.86,28.98,57.82,52
Right Occipital Lobe,701,76.04,51.42,66.50,38.26,61.72,91
Right Parietal Lobe,1577,93.56,63.46,81.62,68.27,71.25,94
Right Putamen,141,59.76,18.21,60.90,24.39,48.21,71
Right Temporal Lobe,1160,64.74,45.53,61.64,50.59,61.12,79
Right Thalamus,113,87.29,32.69,86.27,34.68,82.19,72
Left Caudate,181,46.16,26.14,43.75,42.89,46.91,79
Left Cerebellum,386,68.54,29.73,65.94,18.98,66.26,69
Left Frontal Lobe,2037,106.98,51.60,96.74,56.27,92.09,87
Left Insula,145,66.78,21.54,63.29,25.78,59.58,68
Left Occipital Lobe,918,77.35,47.95,68.83,44.94,69.66,91
Left Parietal Lobe,1320,98.50,59.09,86.21,57.17,80.02,93
Left Putamen,137,58.38,18.99,57.32,28.02,52.04,67
Left Temporal Lobe,1185,56.22,41.48,50.43,60.39,55.95,84
Left Thalamus,103,89.40,29.86,85.63,38.18,83.89,75
RICA,3199,91.28,49.45,84.00,53.03,77.83,89
LICA,3234,93.03,49.91,87.42,52.56,81.06,90
VBA,1105,67.99,35.59,63.66,32.35,62.02,88
Frontal Pole,493,107.82,36.43,104.15,43.42,94.90,82
Insular Cortex,55,54.00,13.50,52.66,19.80,53.22,49
Superior Frontal Gyrus,20,75.50,23.29,74.61,32.92,64.04,87
Middle Frontal Gyrus,38,138.85,39.48,138.72,55.07,117.96,90
"Inferior Frontal Gyrus, pars triangularis",3,,,,,,
"Inferior Frontal Gyrus, pars opercularis",14,97.80,16.99,93.85,12.10,94.99,29
Precentral Gyrus,76,109.32,34.92,104.82,34.67,99.88,83
Temporal Pole,105,63.34,28.69,66.82,36.22,58.10,75
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",17,75.25,28.92,81.14,45.69,87.13,61
"Middle Temporal Gyrus, anterior division",4,,,,,,
"Middle Temporal Gyrus, posterior division",47,90.88,47.38,87.74,61.95,86.48,75
"Middle Temporal Gyrus, temporooccipital part",16,99.63,39.67,95.60,46.46,88.52,85
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",9,,,,,,
Postcentral Gyrus,94,120.17,42.96,115.46,52.52,104.02,87
Superior Parietal Lobule,19,132.21,66.85,107.58,91.84,96.87,95
"Supramarginal Gyrus, anterior division",22,107.03,26.15,102.42,33.23,102.10,83
"Supramarginal Gyrus, posterior division",17,82.36,27.66,71.03,25.20,72.42,79
Angular Gyrus,37,81.62,38.67,71.95,48.89,68.43,93
"Lateral Occipital Cortex, superior division",311,83.60,50.23,79.46,63.42,69.67,96
"Lateral Occipital Cortex, inferior division",89,68.98,34.71,63.87,38.48,61.66,90
Intracalcarine Cortex,11,98.33,7.70,97.08,6.24,98.11,0
Frontal Medial Cortex,27,92.76,40.02,80.57,59.18,78.76,87
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),53,96.12,31.38,91.56,28.79,84.70,80
Subcallosal Cortex,31,51.30,18.14,54.43,20.07,53.75,39
Paracingulate Gyrus,61,102.69,34.79,89.75,37.81,88.18,82
"Cingulate Gyrus, anterior division",71,72.48,18.35,68.81,25.32,66.77,63
"Cingulate Gyrus, posterior division",47,97.51,44.72,91.84,34.99,83.70,95
Precuneous Cortex,146,91.23,39.71,81.50,35.01,80.51,89
Cuneal Cortex,5,,,,,,
Frontal Orbital Cortex,81,68.12,21.35,69.17,29.76,69.80,16
"Parahippocampal Gyrus, anterior division",12,16.41,25.04,4.91,15.59,9.69,61
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,75,62.73,16.16,64.97,21.55,59.44,57
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",13,27.45,22.42,18.16,28.83,28.17,88
Temporal Occipital Fusiform Cortex,13,49.46,7.48,49.23,12.22,48.00,0
Occipital Fusiform Gyrus,20,59.44,11.48,62.90,18.76,59.03,65
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,15,96.59,21.17,103.00,22.84,94.27,63
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,113,97.71,40.79,88.49,56.06,88.25,91
Left Cerebral White Matter,1429,64.94,33.79,64.54,46.69,59.36,77
Left Cerebral Cortex,3496,91.13,47.96,84.53,51.06,78.81,91
Left Lateral Ventricle,35,70.05,52.65,50.16,57.27,67.49,87
Left Thalamus,64,89.18,22.17,85.93,22.63,88.83,52
Left Caudate,45,56.44,23.11,62.76,39.97,60.64,82
Left Putamen,65,64.87,16.47,62.41,23.21,58.42,65
Left Pallidum,5,,,,,,
Brain-Stem,76,54.67,25.41,48.04,25.64,53.09,37
Left Hippocampus,23,31.92,9.82,31.08,10.52,31.39,37
Left Amygdala,13,42.06,9.56,41.45,8.10,41.56,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1412,59.01,32.41,57.78,44.77,51.29,72
Right Cerebral Cortex,3471,87.94,45.25,81.43,48.95,73.64,90
Right Lateral Ventricle,24,98.38,66.11,70.23,102.33,84.41,92
Right Thalamus,64,99.91,30.61,94.90,22.96,92.50,71
Right Caudate,55,53.48,26.07,54.94,40.11,59.20,77
Right Putamen,72,62.04,17.20,63.31,18.44,50.43,80
Right Pallidum,6,,,,,,
Right Hippocampus,24,50.05,34.51,37.42,28.15,47.62,90
Right Amygdala,11,52.02,16.28,53.23,12.26,46.87,66
Right Accumbens,0,,,,,,
