name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13048,49.02,24.62,48.55,27.95,45.45,89
10%+WM,10265,48.49,17.68,49.59,19.73,46.29,79
80%+GM,682,38.91,14.61,40.09,16.47,38.15,91
90%+WM,1812,51.5,11.32,52.23,12.61,51.56,0
Right_Cerebral_White_Matter_80%+,948,47.62,12.24,48.93,12.41,47.05,0
Left_Cerebral_White_Matter_80%+,955,53.57,15.39,55.27,15.98,52.97,35
Right Caudate,132,46.43,20.4,49.61,27.81,45.89,65
Right Cerebellum,585,42.29,12.14,42.16,12.91,41.11,59
Right Frontal Lobe,2990,47.04,26.93,47.47,33.21,40.91,89
Right Insula,229,42.13,13.89,41.18,13.6,40.17,48
Right Occipital Lobe,1047,49.92,15.17,48.67,17.81,47.43,78
Right Parietal Lobe,2121,58.51,17.91,56.41,20.08,54.13,79
Right Putamen,184,40.56,9.34,42.14,11.5,39.55,0
Right Temporal Lobe,1664,32.42,17.77,32.56,26.31,34.15,82
Right Thalamus,237,62.17,17.26,59.31,21.12,62.13,42
Left Caudate,260,52.16,22.11,55.34,28.3,50.71,66
Left Cerebellum,742,42.01,11.49,43.54,12.44,41.3,58
Left Frontal Lobe,3059,54.2,30.46,55.18,39.44,47.76,92
Left Insula,305,54.49,15.84,54.1,19.3,55.1,51
Left Occipital Lobe,1301,50.43,18.67,49.3,20.21,47.67,85
Left Parietal Lobe,2012,60.91,19.23,59.35,20.66,56.45,83
Left Putamen,215,45.49,13.57,48.42,17.85,44.98,0
Left Temporal Lobe,1709,37.85,20.27,37.43,27.04,39.26,84
Left Thalamus,249,67.68,15.59,65.09,15.58,67.19,36
RICA,3253,46.06,23.52,46.63,29.92,43.68,89
LICA,4113,53.12,27.35,53.93,33.89,49.8,91
VBA,1822,45.04,15.91,44.21,16.52,44.01,81
Frontal Pole,613,30.57,23.97,27.64,38.52,18.18,89
Insular Cortex,46,36.86,10.59,37.92,14.66,36.25,34
Superior Frontal Gyrus,19,64.93,18.36,60.42,18.33,59.21,76
Middle Frontal Gyrus,64,75.65,21.85,73.57,30.14,68.6,84
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,58.77,17.78,64.43,24.73,61.49,68
Precentral Gyrus,85,59.85,17.85,57.77,20.33,56.57,81
Temporal Pole,151,20.66,13.6,18.73,18.17,20.15,57
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",16,51.31,11.06,53.23,14.69,51.67,84
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",38,46.35,15.16,44.77,17.69,47.27,82
"Middle Temporal Gyrus, temporooccipital part",36,41.71,14.36,40.5,17.89,41.09,92
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",21,46.35,11.26,43.17,11.74,43.64,68
Postcentral Gyrus,72,51.86,16,51.61,22.96,45.19,84
Superior Parietal Lobule,23,60.42,18.6,56.85,19.59,55.66,84
"Supramarginal Gyrus, anterior division",27,53.38,17.2,54.11,24.66,46.38,89
"Supramarginal Gyrus, posterior division",19,59.55,16.66,58.62,17.24,56.82,88
Angular Gyrus,40,45.05,19.8,45.17,25.39,42.82,92
"Lateral Occipital Cortex, superior division",300,57.67,23.14,55.54,24.79,53.58,92
"Lateral Occipital Cortex, inferior division",112,37.51,14.48,38.29,20.03,37.34,92
Intracalcarine Cortex,4,,,,,,
Frontal Medial Cortex,32,5.171,5.133,3.76,3.818,4.798,31
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),39,64.62,14.41,60.5,17.3,59.62,76
Subcallosal Cortex,35,25.86,22.41,16.9,36.51,23.99,88
Paracingulate Gyrus,84,59.96,24.16,55.61,30.45,56.69,88
"Cingulate Gyrus, anterior division",87,59.59,15.88,56.38,17.76,55.12,71
"Cingulate Gyrus, posterior division",77,74.48,12.24,71.33,15.1,72.9,59
Precuneous Cortex,149,57.55,10.9,56.26,12.97,56.24,64
Cuneal Cortex,13,56.39,6.594,56.95,6.964,55.02,4
Frontal Orbital Cortex,95,21.62,13.5,20.65,16.45,18.9,46
"Parahippocampal Gyrus, anterior division",14,16.83,11.66,15.36,18.9,15.52,49
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,66,51.64,12.15,49.25,18.14,49.92,58
"Temporal Fusiform Cortex, anterior division",5,,,,,,
"Temporal Fusiform Cortex, posterior division",25,19.16,12.16,15.65,18.22,20.72,77
Temporal Occipital Fusiform Cortex,19,42.72,8.177,43.27,9.695,42.91,42
Occipital Fusiform Gyrus,6,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,23,68.08,13.71,69.14,17.33,69.08,70
Parietal Operculum Cortex,7,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,136,58.43,13.14,58.66,16.29,57.03,78
Left Cerebral White Matter,2041,53.29,16.29,54.94,18.01,52.25,63
Left Cerebral Cortex,3687,52.39,25.71,52.87,29.9,48.22,92
Left Lateral Ventricle,39,59.84,13.03,58.89,17.58,60,0
Left Thalamus,66,76.26,17.02,72.05,17.61,76.21,43
Left Caudate,22,60.38,32.36,71.41,62.08,59.66,88
Left Putamen,39,46.78,9.958,47.4,9.871,46.31,0
Left Pallidum,8,,,,,,
Brain-Stem,183,54.66,7.413,54.53,8.789,55.21,0
Left Hippocampus,19,36.27,9.508,38.83,15.12,35.11,57
Left Amygdala,13,30.61,7.695,27.3,14.4,30.63,30
Left Accumbens,2,,,,,,
Right Cerebral White Matter,1986,47.47,14.02,48.73,14.15,46.24,51
Right Cerebral Cortex,3755,47.02,22.57,47.56,27.03,43.73,90
Right Lateral Ventricle,37,64.79,20.39,64.85,25.39,60.77,65
Right Thalamus,62,73.71,17.83,72.2,23.46,72.87,49
Right Caudate,26,51.1,22.86,60.07,40.11,53.4,76
Right Putamen,53,42.34,6.681,43.36,7.223,42.45,0
Right Pallidum,10,44.9,3.484,44.6,4.247,44.74,0
Right Hippocampus,20,36.98,6.412,34.66,9.121,36.54,0
Right Amygdala,15,28.83,9.163,26.81,14.73,29.9,22
Right Accumbens,2,,,,,,
