name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8078,16.74,6.758,16.45,9.564,16.55,30
10%+WM,10265,16.87,7.071,16.35,9.682,16.18,51
80%+GM,228,16.87,4.784,16.91,5.223,16.87,0
90%+WM,1812,17.29,7.836,15.94,10.11,15.49,78
Right_Cerebral_White_Matter_80%+,946,14.05,6.706,13.21,7.673,12.4,63
Left_Cerebral_White_Matter_80%+,954,16.97,8.066,15.76,9.627,15.83,70
Right Caudate,116,19.79,6.451,18.55,6.441,19.74,28
Right Cerebellum,381,19.53,5.833,19.17,8.786,20.09,27
Right Frontal Lobe,1607,15.2,7.045,14.5,9.597,15.03,39
Right Insula,159,16.93,5.01,16.65,6.028,17.28,11
Right Occipital Lobe,698,15.95,4.952,15.72,6.801,14.66,24
Right Parietal Lobe,1307,12.13,4.946,11.45,6.456,12.14,0
Right Putamen,184,20.67,6.541,19.48,9.061,20.46,39
Right Temporal Lobe,942,13.59,4.722,13.46,4.618,11.45,39
Right Thalamus,215,23.37,6.642,22.47,8.166,22.94,37
Left Caudate,217,20.76,8.948,19.1,10.91,20.89,62
Left Cerebellum,452,21.54,5.045,21.7,6.189,22,0
Left Frontal Lobe,1658,17.61,8.578,16.85,12.89,17.48,60
Left Insula,233,23.45,4.959,23.64,5.163,22.78,11
Left Occipital Lobe,904,18.27,4.906,18.54,5.99,17.16,29
Left Parietal Lobe,1265,15.94,5.434,15.86,7.207,15.71,29
Left Putamen,215,26.2,5.984,26.11,7.189,26.14,28
Left Temporal Lobe,930,20.4,5.125,20.32,6.135,19.79,10
Left Thalamus,217,24.75,7.793,23.98,9.776,24.51,56
RICA,2008,13.65,5.924,12.86,7.543,13.17,18
LICA,2393,18,7.109,17.97,10.41,17.87,40
VBA,1196,17.47,4.72,17.45,6.373,17.17,0
Frontal Pole,272,19.96,7.743,22.44,11.51,19.86,33
Insular Cortex,34,19.15,3.804,17.27,6.537,19.12,0
Superior Frontal Gyrus,3,,,,,,
Middle Frontal Gyrus,31,15.7,3.869,14.93,4.404,15.57,0
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",11,20.28,3.42,21.91,4.813,20.32,0
Precentral Gyrus,55,14.66,4.018,14.94,4.71,14.54,0
Temporal Pole,84,19.6,4.61,16.93,8.26,19.69,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",7,,,,,,
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",20,13.83,3.442,12.78,6.808,13.83,0
"Middle Temporal Gyrus, temporooccipital part",13,13.72,3.901,11.75,7.801,13.73,0
"Inferior Temporal Gyrus, anterior division",0,,,,,,
