name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,14340,13.61,7.00,13.12,8.98,13.18,88
80%+GM,566,17.94,8.46,18.20,13.47,17.94,90
10%+WM,11522,13.10,6.88,12.28,9.03,12.92,87
90%+WM,2381,8.40,4.81,7.75,5.91,8.08,69
gmmask_pure_cort,315,14.89,8.01,13.93,12.35,14.22,89
wmmask_pure_cereb,2065,7.60,3.98,7.23,5.17,7.49,60
Right_Cerebral_White_Matter_80%+,1190,6.66,3.63,6.39,4.76,6.55,47
Left_Cerebral_White_Matter_80%+,1259,8.68,4.09,8.41,4.96,8.41,63
Right Caudate,159,8.74,4.87,7.89,7.29,8.65,63
Right Cerebellum,545,19.01,7.25,19.89,8.94,19.34,86
Right Frontal Lobe,2673,9.75,4.78,10.11,7.00,9.22,78
Right Insula,141,9.80,3.09,9.80,3.95,10.04,0
Right Occipital Lobe,961,18.47,8.30,19.00,12.73,18.00,92
Right Parietal Lobe,1897,12.43,6.01,11.96,7.26,11.94,83
Right Putamen,97,11.08,3.55,10.66,5.12,11.34,18
Right Temporal Lobe,1368,9.66,5.69,9.62,8.14,9.76,78
Right Thalamus,146,18.72,8.01,17.65,14.14,18.79,85
Left Caudate,150,10.00,4.53,9.54,7.09,9.98,55
Left Cerebellum,424,19.53,7.87,19.79,12.19,20.35,87
Left Frontal Lobe,2565,11.85,5.85,12.09,8.32,10.95,85
Left Insula,159,13.90,2.93,13.70,4.09,14.07,0
Left Occipital Lobe,1085,16.74,8.19,17.26,11.86,15.28,93
Left Parietal Lobe,1793,14.28,6.57,14.15,9.09,13.45,88
Left Putamen,92,13.45,3.97,12.90,6.26,13.78,33
Left Temporal Lobe,1302,11.32,6.90,10.97,10.77,11.10,85
Left Thalamus,128,18.02,7.32,17.20,10.98,18.08,83
RICA,3419,11.63,4.99,11.67,5.76,11.55,76
LICA,3478,13.70,5.82,14.07,7.67,13.26,84
VBA,1260,19.26,7.64,19.62,10.35,18.84,90
Frontal Pole,574,9.81,6.05,10.21,9.75,8.26,86
Insular Cortex,56,13.81,2.98,13.80,4.46,14.15,0
Superior Frontal Gyrus,28,16.10,3.51,15.77,3.65,16.29,52
Middle Frontal Gyrus,61,16.53,3.95,16.33,5.79,16.34,68
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",14,13.87,2.28,13.41,3.63,14.06,0
Precentral Gyrus,64,15.24,3.68,15.44,4.65,14.81,61
Temporal Pole,109,5.45,3.07,4.97,3.63,5.40,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",13,11.08,4.94,10.96,5.72,10.01,82
"Middle Temporal Gyrus, anterior division",5,,,,,,
"Middle Temporal Gyrus, posterior division",28,11.43,4.61,10.13,6.97,10.84,70
"Middle Temporal Gyrus, temporooccipital part",39,12.68,6.24,12.03,9.18,12.41,87
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",11,14.85,7.14,13.21,10.56,14.98,89
Postcentral Gyrus,100,12.57,3.45,12.60,5.11,12.48,62
Superior Parietal Lobule,19,13.45,4.25,11.45,5.81,13.28,78
"Supramarginal Gyrus, anterior division",26,13.58,3.76,14.15,4.43,13.65,69
"Supramarginal Gyrus, posterior division",8,,,,,,
Angular Gyrus,44,12.70,4.76,13.31,4.31,11.83,84
"Lateral Occipital Cortex, superior division",245,14.74,5.66,14.87,6.54,14.68,86
"Lateral Occipital Cortex, inferior division",91,13.90,6.31,12.83,10.24,13.99,87
Intracalcarine Cortex,13,30.15,2.69,30.43,4.35,29.89,18
Frontal Medial Cortex,15,1.21,1.04,1.24,1.94,1.41,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),56,15.01,2.32,14.89,3.18,14.82,0
Subcallosal Cortex,48,10.74,4.35,11.83,5.15,9.06,67
Paracingulate Gyrus,90,12.21,5.12,13.38,5.20,10.30,82
"Cingulate Gyrus, anterior division",79,12.71,3.47,13.05,3.52,12.69,24
"Cingulate Gyrus, posterior division",70,24.82,3.73,24.69,4.70,25.01,29
Precuneous Cortex,156,21.83,4.59,23.02,6.03,21.31,71
Cuneal Cortex,14,20.80,2.94,21.06,4.20,20.53,45
Frontal Orbital Cortex,55,9.79,2.61,9.86,3.93,9.96,0
"Parahippocampal Gyrus, anterior division",6,,,,,,
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,77,26.26,5.28,25.62,6.31,26.90,73
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",20,11.33,5.75,10.74,8.72,10.42,80
Temporal Occipital Fusiform Cortex,19,22.09,2.27,22.40,2.43,22.09,0
Occipital Fusiform Gyrus,12,26.41,4.55,25.43,4.99,26.66,60
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,47,14.51,4.13,14.99,5.86,14.45,55
Parietal Operculum Cortex,5,,,,,,
Planum Polare,2,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,132,21.88,6.83,22.61,8.42,22.09,87
Left Cerebral White Matter,2577,11.17,5.54,10.40,7.29,11.01,82
Left Cerebral Cortex,3754,15.50,6.78,15.62,8.56,14.95,88
Left Lateral Ventricle,79,8.39,5.49,6.89,8.19,8.78,71
Left Thalamus,71,21.10,6.66,19.95,10.29,21.26,79
Left Caudate,23,12.59,4.99,13.47,7.47,13.01,59
Left Putamen,47,14.43,3.96,13.51,5.86,14.77,34
Left Pallidum,12,15.37,3.93,15.08,3.88,15.06,45
Brain-Stem,232,9.39,5.55,8.39,8.65,9.56,64
Left Hippocampus,20,15.38,4.28,15.43,4.85,15.43,55
Left Amygdala,12,14.21,1.96,14.84,2.59,14.22,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2499,9.25,5.26,8.59,6.55,9.30,78
Right Cerebral Cortex,3805,13.77,6.54,12.97,7.05,13.49,86
Right Lateral Ventricle,70,10.70,6.28,9.34,10.61,10.91,77
Right Thalamus,65,23.26,7.25,24.06,9.59,23.47,81
Right Caudate,26,9.68,3.70,9.60,5.52,9.53,34
Right Putamen,52,11.32,3.49,10.92,5.14,11.48,15
Right Pallidum,13,16.06,1.46,16.08,1.91,16.04,0
Right Hippocampus,18,16.48,2.65,15.82,3.40,16.44,0
Right Amygdala,13,11.13,3.80,10.52,6.91,11.20,17
Right Accumbens,3,,,,,,
