name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8901,8.51,4.70,7.78,6.11,8.38,36
80%+GM,185,10.94,3.48,10.75,4.16,10.95,0
10%+WM,11522,8.36,4.74,7.63,6.03,8.10,44
90%+WM,2381,7.89,4.92,7.19,5.81,7.54,62
gmmask_pure_cort,83,8.67,3.01,8.95,4.01,8.71,0
wmmask_pure_cereb,2065,7.02,4.00,6.67,5.15,6.90,50
Right_Cerebral_White_Matter_80%+,1190,5.37,3.33,5.10,4.70,5.34,15
Left_Cerebral_White_Matter_80%+,1258,7.23,3.68,7.11,4.81,7.05,36
Right Caudate,136,7.73,4.00,6.99,5.02,7.70,20
Right Cerebellum,364,16.29,4.38,16.28,5.35,16.74,26
Right Frontal Lobe,1512,5.86,2.83,5.46,3.47,5.88,0
Right Insula,82,6.10,1.66,6.16,1.82,6.09,0
Right Occipital Lobe,640,11.91,5.91,11.49,8.77,11.28,65
Right Parietal Lobe,1126,5.56,3.67,5.01,4.54,5.41,6
Right Putamen,97,8.64,2.94,8.32,3.52,8.77,0
Right Temporal Lobe,793,7.09,2.91,6.59,4.04,7.06,0
Right Thalamus,137,13.88,4.20,14.33,5.53,13.85,26
Left Caudate,118,9.21,3.11,9.48,3.35,9.16,0
Left Cerebellum,283,14.50,4.06,14.43,4.97,14.81,16
Left Frontal Lobe,1529,6.87,3.33,6.76,4.22,6.74,0
Left Insula,85,8.84,1.96,8.68,2.07,9.02,0
Left Occipital Lobe,768,12.82,5.45,12.64,7.61,12.00,63
Left Parietal Lobe,1129,7.75,3.72,7.46,5.38,7.54,18
Left Putamen,92,11.14,3.11,10.93,4.83,11.32,0
Left Temporal Lobe,771,9.39,2.89,9.67,3.29,9.39,0
Left Thalamus,122,11.76,2.46,11.53,3.01,11.72,0
RICA,2149,5.96,2.87,5.55,3.29,6.01,0
LICA,2269,7.79,3.35,7.74,4.57,7.78,0
VBA,864,13.54,5.53,12.84,7.50,13.31,57
Frontal Pole,329,6.56,2.77,6.17,3.01,6.61,0
Insular Cortex,17,7.35,1.38,6.70,1.84,7.35,0
Superior Frontal Gyrus,7,,,,,,
Middle Frontal Gyrus,34,4.75,2.26,4.81,2.73,4.64,0
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",9,,,,,,
Precentral Gyrus,42,6.98,1.86,6.55,2.98,6.99,0
Temporal Pole,73,6.33,1.77,6.01,2.82,6.34,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",6,,,,,,
"Middle Temporal Gyrus, anterior division",2,,,,,,
"Middle Temporal Gyrus, posterior division",13,9.66,1.69,9.96,2.14,9.69,0
"Middle Temporal Gyrus, temporooccipital part",16,7.43,1.74,7.55,2.47,7.37,0
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",5,,,,,,
Postcentral Gyrus,67,6.85,2.87,6.41,4.27,6.92,0
Superior Parietal Lobule,14,6.10,3.41,4.99,4.87,7.07,8
"Supramarginal Gyrus, anterior division",11,7.03,2.42,7.22,3.93,6.99,0
"Supramarginal Gyrus, posterior division",3,,,,,,
Angular Gyrus,22,3.95,1.54,3.85,1.62,4.04,0
"Lateral Occipital Cortex, superior division",115,6.30,4.43,4.59,8.05,6.25,21
"Lateral Occipital Cortex, inferior division",42,8.76,4.45,7.48,7.67,8.48,30
Intracalcarine Cortex,13,16.45,1.69,16.32,2.14,16.43,0
Frontal Medial Cortex,6,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),22,4.53,1.35,4.27,2.25,4.55,0
Subcallosal Cortex,24,11.06,1.63,10.98,2.29,11.06,0
Paracingulate Gyrus,25,5.85,1.87,5.66,1.47,5.86,0
"Cingulate Gyrus, anterior division",28,5.15,2.65,4.71,2.45,5.14,0
"Cingulate Gyrus, posterior division",21,10.21,2.88,10.66,4.98,10.23,0
Precuneous Cortex,79,11.19,2.45,10.55,3.80,11.21,0
Cuneal Cortex,9,,,,,,
Frontal Orbital Cortex,42,9.32,1.63,9.49,1.88,9.33,0
"Parahippocampal Gyrus, anterior division",1,,,,,,
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,69,17.91,3.47,17.91,5.79,18.19,0
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",18,7.49,2.10,7.85,3.38,7.63,0
Temporal Occipital Fusiform Cortex,12,11.31,1.29,10.86,2.05,11.31,0
Occipital Fusiform Gyrus,6,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,28,7.45,2.43,7.22,3.15,7.47,0
Parietal Operculum Cortex,1,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,106,18.45,3.95,17.99,4.76,18.67,11
Left Cerebral White Matter,2550,7.66,3.85,7.44,5.01,7.50,35
Left Cerebral Cortex,2213,9.34,4.53,8.86,5.19,9.48,31
Left Lateral Ventricle,36,7.80,2.65,7.87,4.86,7.78,0
Left Thalamus,69,12.37,2.47,12.01,2.77,12.46,0
Left Caudate,17,10.03,2.11,9.52,1.21,10.06,0
Left Putamen,47,11.49,2.79,11.34,3.89,11.59,0
Left Pallidum,12,15.00,3.79,14.83,3.72,14.65,32
Brain-Stem,229,9.37,5.17,8.98,8.12,9.46,47
Left Hippocampus,13,9.34,1.52,9.44,2.24,9.33,0
Left Amygdala,7,,,,,,
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2473,6.07,3.58,5.71,4.58,6.00,21
Right Cerebral Cortex,2198,7.35,4.58,6.00,4.49,7.44,30
Right Lateral Ventricle,35,9.56,3.64,9.85,6.70,9.54,0
Right Thalamus,61,15.63,3.91,16.28,5.54,15.80,10
Right Caudate,20,6.92,1.70,6.75,1.82,6.96,0
Right Putamen,52,8.66,2.63,8.33,3.23,8.71,0
Right Pallidum,13,15.56,1.15,15.33,1.79,15.53,0
Right Hippocampus,18,10.70,1.89,11.33,2.85,10.69,0
Right Amygdala,11,11.51,1.94,12.26,3.52,11.51,0
Right Accumbens,3,,,,,,
