name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8561,16.95,6.266,16.12,8.393,15.34,44
10%+WM,11411,17.28,6.816,16.33,8.879,15.83,61
80%+GM,172,17.47,5.001,17.71,6.864,17.45,0
90%+WM,2354,17.93,7.833,16.89,9.556,16.24,81
Right_Cerebral_White_Matter_80%+,1047,14.95,5.944,14.68,7.528,12.37,74
Left_Cerebral_White_Matter_80%+,1095,15.22,5.797,14.91,7.645,14.73,57
Right Caudate,81,19.65,4.455,19.76,4.621,19.67,0
Right Cerebellum,217,24.05,5.178,23.2,6.116,24.33,0
Right Frontal Lobe,1829,16.45,6.296,15.66,6.994,16.59,36
Right Insula,204,19.51,5.778,19.1,6.524,18.82,49
Right Occipital Lobe,813,19.17,7.766,19.56,11.16,17.59,65
Right Parietal Lobe,1531,15.41,5.267,15.01,7.024,15.26,18
Right Putamen,209,23.6,6.338,23.08,7.235,23.86,50
Right Temporal Lobe,1051,18.39,6.273,18.72,7.876,9.133,84
Right Thalamus,239,27.05,6.751,25.9,8.404,26.92,43
Left Caudate,248,21.44,7.478,21.34,8.357,20.95,49
Left Cerebellum,293,23.63,6.018,23.94,7.985,24.21,0
Left Frontal Lobe,1913,15.01,4.947,14.38,6.687,15.57,0
Left Insula,256,15.69,4.576,15.26,4.884,15.46,2
Left Occipital Lobe,965,18.3,7.099,17.24,9.239,16.89,66
Left Parietal Lobe,1560,14.77,5.406,13.92,7.461,14.49,17
Left Putamen,249,23.04,5.829,23.09,8.848,22.83,31
Left Temporal Lobe,1100,16.19,5.683,14.73,6.287,16.15,10
Left Thalamus,257,27.01,8.105,27.03,9.955,26.61,60
RICA,2353,16.71,6.322,15.83,8.082,17.06,26
LICA,2930,14.49,4.786,13.6,5.922,14.79,0
VBA,1254,19.57,6.728,19.01,7.986,19.32,56
Frontal Pole,301,15.25,4.24,15.32,5.405,15.16,0
Insular Cortex,28,18.03,3.225,19.02,4.688,18.01,0
Superior Frontal Gyrus,5,,,,,,
Middle Frontal Gyrus,33,15.61,5.882,13.56,8.211,15.48,0
"Inferior Frontal Gyrus, pars triangularis",8,,,,,,
"Inferior Frontal Gyrus, pars opercularis",5,,,,,,
Precentral Gyrus,54,14.56,3.773,15.01,5.861,14.92,0
Temporal Pole,83,18.28,5.591,16.44,11.11,18.32,0
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",6,,,,,,
"Middle Temporal Gyrus, anterior division",3,,,,,,
"Middle Temporal Gyrus, posterior division",25,12.05,1.761,11.52,2.111,12.08,0
"Middle Temporal Gyrus, temporooccipital part",20,16.4,2.921,17.14,6.062,16.39,0
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",12,17.72,2.549,18.61,2.548,17.71,0
Postcentral Gyrus,67,10.78,2.751,10.34,3.649,11.16,0
Superior Parietal Lobule,24,11,1.966,10.91,2.092,10.9,0
"Supramarginal Gyrus, anterior division",11,9.857,1.287,9.498,1.229,9.855,0
"Supramarginal Gyrus, posterior division",6,,,,,,
Angular Gyrus,19,15.57,2.435,15.52,3.332,15.6,0
"Lateral Occipital Cortex, superior division",209,12.57,3.108,12.64,4.505,12.55,0
"Lateral Occipital Cortex, inferior division",76,18.73,3.514,17.74,4.021,18.86,0
Intracalcarine Cortex,18,27.29,3.57,26.62,4.98,28.06,0
Frontal Medial Cortex,14,13.31,1.206,13.66,2.066,13.32,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),11,11.79,1.44,12.28,1.466,11.75,0
Subcallosal Cortex,20,18.2,1.507,18.18,2.009,18.21,0
Paracingulate Gyrus,27,15.06,1.177,15.08,1.693,15.07,0
"Cingulate Gyrus, anterior division",68,18.02,2.392,18.09,2.973,18.09,0
"Cingulate Gyrus, posterior division",54,20.54,2.673,20.56,3.288,20.61,0
Precuneous Cortex,120,18.98,3.197,18.97,4.223,19.38,0
Cuneal Cortex,14,25.32,1.97,24.77,1.647,25.33,0
