name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13520,68.69,36.49,64.58,42.26,54.76,95
10%+WM,8561,59.7,26.48,58.77,33.95,54.83,90
80%+GM,530,46.7,20.72,44.88,28.36,45.46,92
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,246,55.2,26.14,55.64,34.79,56.16,63
Left_Cerebral_White_Matter_80%+,271,57.17,25.93,56.22,36.93,58.24,71
Right Caudate,82,72.63,26.8,74.18,42.58,74.78,72
Right Cerebellum,209,47.6,17.25,47.47,19.15,44.88,48
Right Frontal Lobe,2688,76.04,40,70.46,49.14,67.57,92
Right Insula,161,64.81,22.9,63.62,28.81,57.46,72
Right Occipital Lobe,855,61.99,36.86,55.45,33.14,57.95,94
Right Parietal Lobe,1834,79,31.55,75.41,38.08,72.82,91
Right Putamen,112,64.97,16.18,68.25,22.34,65.89,1
Right Temporal Lobe,1608,52,33.02,47.81,45.46,22.48,96
Right Thalamus,136,88.41,38.31,77.89,43.04,91.03,84
Left Caudate,158,67.9,31.73,66.6,41.01,70.96,74
Left Cerebellum,294,52.83,22.39,49.51,21,42.43,76
Left Frontal Lobe,2741,79,39.86,74.56,42.97,71.03,91
Left Insula,230,71.59,22.79,71.07,30.12,67.12,70
Left Occipital Lobe,1091,53.85,28.37,50.82,27.87,47.04,93
Left Parietal Lobe,1821,71.55,26.58,67.57,31.61,67.86,89
Left Putamen,121,66.31,20.83,67.49,31.17,64.14,33
Left Temporal Lobe,1655,55.98,30.64,53.43,42.32,48.63,91
Left Thalamus,149,85.47,38.1,78.45,50.52,84.04,84
RICA,3619,70.67,35.47,66.59,41.41,65.91,93
LICA,4346,71.71,34.69,68.46,38.42,66.33,91
VBA,1456,47.44,27.71,44.67,28.06,26.67,96
Frontal Pole,674,79.79,43.68,75.74,48.3,73.83,92
Insular Cortex,51,49.77,17.51,45.99,18.2,45.79,51
Superior Frontal Gyrus,29,94.34,44.82,83.82,57.31,68.69,95
Middle Frontal Gyrus,70,98.54,44.16,86.53,50.05,81.94,96
"Inferior Frontal Gyrus, pars triangularis",9,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,84.3,32.58,76.52,42.22,70.37,93
Precentral Gyrus,101,78.74,33.38,72.6,34.64,67.58,93
Temporal Pole,182,52.29,28.33,50.61,38.78,47.75,86
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",15,72.35,19.87,67.29,29.73,66.68,91
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",50,56.31,27.69,53.65,27.44,54.02,90
"Middle Temporal Gyrus, temporooccipital part",44,58.89,16.04,60.6,18.48,58.43,87
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,36.43,21.86,32.15,21.56,31.23,92
Postcentral Gyrus,108,62.4,24.34,59.79,30.02,56.82,91
Superior Parietal Lobule,31,79.51,36.55,75.77,22.18,74.96,93
"Supramarginal Gyrus, anterior division",28,74.38,36.47,59.23,65.09,56.01,92
"Supramarginal Gyrus, posterior division",21,84.64,41.61,65.23,47.35,66.09,94
Angular Gyrus,46,75.82,24.38,72.28,31.56,67.32,90
"Lateral Occipital Cortex, superior division",354,75.43,32.82,70.55,35.71,67.82,96
"Lateral Occipital Cortex, inferior division",124,41.84,25.73,40.28,32.05,31.86,97
Intracalcarine Cortex,17,58.09,19.06,63.55,19.29,59.26,48
Frontal Medial Cortex,37,31.33,32.61,12.97,59.24,19.37,91
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),38,75.95,30.79,70.58,36.97,62.42,91
Subcallosal Cortex,42,40.88,24.66,32.63,38.43,29.63,72
Paracingulate Gyrus,91,94.48,29.74,88.86,35.33,81.75,88
"Cingulate Gyrus, anterior division",103,77.05,20.56,76.69,30.58,66.43,63
"Cingulate Gyrus, posterior division",84,85.52,22.8,84.08,30.43,80.26,85
Precuneous Cortex,180,77.79,27.83,70.67,28.04,75.41,92
Cuneal Cortex,17,56.06,10.63,54.77,14.78,51.93,47
Frontal Orbital Cortex,105,47.13,21.34,46.67,23.65,43.64,65
"Parahippocampal Gyrus, anterior division",24,43.97,37.19,37.9,43.78,31.87,87
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,82,51.13,12.88,49.45,17.99,47.34,53
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",16,32.62,23.06,23.78,31.8,20.93,67
Temporal Occipital Fusiform Cortex,18,30.84,8.908,33.56,15.97,31.44,48
Occipital Fusiform Gyrus,13,52.3,12.55,52.43,16.53,47.19,69
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,27,66.96,17.03,64.82,17.78,60.7,67
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,117,59.89,32.06,61.35,39.43,60.74,94
Left Cerebral White Matter,1160,60.9,25.95,60.85,34.98,62.33,82
Left Cerebral Cortex,4169,68.88,34.01,65.38,38.44,59.86,94
Left Lateral Ventricle,12,99.56,33.74,99.37,44.61,102.6,69
Left Thalamus,51,97.39,33.73,95.51,38.93,95.24,81
Left Caudate,26,85.86,21.09,82.59,32.85,83.28,68
Left Putamen,26,80.19,16.07,84.43,20.03,79.15,11
Left Pallidum,0,,,,,,
Brain-Stem,34,61.01,29.22,55.96,23.71,57.61,62
Left Hippocampus,34,58.44,19.11,54.72,25.79,53.69,81
Left Amygdala,11,31.54,9.696,33.3,13.45,30.87,46
Left Accumbens,4,,,,,,
Right Cerebral White Matter,1155,56.87,28.76,55.91,37.97,57.69,85
Right Cerebral Cortex,4123,68.5,35.07,64.94,42,53.13,96
Right Lateral Ventricle,4,,,,,,
Right Thalamus,59,102.1,38.77,94.22,58.02,104.9,86
Right Caudate,19,91.54,15,89.27,12.86,91.75,16
Right Putamen,19,75.47,8.373,76.84,10.3,75.96,0
Right Pallidum,0,,,,,,
Right Hippocampus,27,75.56,27.13,76.04,34.93,68.94,80
Right Amygdala,16,42.86,7.972,40.91,4.58,42.1,16
Right Accumbens,4,,,,,,
