name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13259,65.09,44.65,58.02,51.06,51.32,93
80%+GM,324,34.89,18.64,35.53,26.64,30.97,93
10%+WM,8389,60.49,35.80,56.40,43.21,51.31,90
90%+WM,0,,,,,,
gmmask_pure_cort,270,35.93,19.57,36.98,28.53,31.13,93
wmmask_pure_cereb,0,,,,,,
Right_Cerebral_White_Matter_80%+,583,52.11,34.89,45.90,51.26,34.82,83
Left_Cerebral_White_Matter_80%+,571,54.67,36.37,50.71,53.09,36.24,85
Right Caudate,110,48.03,33.14,47.29,55.87,42.35,84
Right Cerebellum,670,50.02,24.61,47.31,21.96,46.49,75
Right Frontal Lobe,1845,66.21,44.63,61.07,47.68,50.35,93
Right Insula,108,64.55,26.21,64.17,38.10,54.07,78
Right Occipital Lobe,691,65.48,42.69,58.78,54.51,54.31,93
Right Parietal Lobe,1422,87.17,48.11,78.54,56.86,67.82,94
Right Putamen,68,56.68,22.68,59.46,31.75,51.73,12
Right Temporal Lobe,1141,50.61,39.90,41.64,54.22,40.17,93
Right Thalamus,75,97.07,31.26,94.14,42.52,91.24,74
Left Caudate,122,36.43,31.53,26.62,44.66,27.94,80
Left Cerebellum,677,50.17,25.70,46.04,24.89,43.58,82
Left Frontal Lobe,1766,65.17,46.42,59.49,48.70,50.54,93
Left Insula,129,63.76,21.07,59.92,25.96,56.50,61
Left Occipital Lobe,865,64.02,41.89,56.91,54.26,52.56,94
Left Parietal Lobe,1249,86.32,48.81,77.71,52.15,66.44,94
Left Putamen,63,56.41,24.45,57.59,40.42,48.35,39
Left Temporal Lobe,1117,45.70,34.61,41.14,45.71,38.14,91
Left Thalamus,87,95.04,33.79,96.16,44.08,88.35,78
RICA,2703,71.10,45.80,63.83,51.71,56.61,94
LICA,2692,71.29,47.08,63.33,49.46,57.09,94
VBA,1128,56.04,34.27,51.89,46.47,48.11,92
Frontal Pole,389,44.49,36.65,41.51,54.76,29.29,92
Insular Cortex,46,48.30,10.31,47.50,14.05,44.73,40
Superior Frontal Gyrus,18,69.80,32.07,59.01,29.52,56.04,86
Middle Frontal Gyrus,19,56.42,21.49,52.98,27.74,48.73,92
"Inferior Frontal Gyrus, pars triangularis",2,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,76.46,27.45,70.92,39.51,69.05,82
Precentral Gyrus,45,84.10,48.29,70.46,43.09,59.51,94
Temporal Pole,114,37.00,21.30,32.22,30.10,30.22,71
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",11,56.88,26.65,46.15,39.70,48.31,89
"Middle Temporal Gyrus, anterior division",2,,,,,,
"Middle Temporal Gyrus, posterior division",50,38.18,30.25,33.68,42.07,29.83,94
"Middle Temporal Gyrus, temporooccipital part",24,45.15,26.63,43.07,41.43,37.75,96
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",13,17.93,15.92,11.23,22.16,14.86,62
Postcentral Gyrus,86,85.14,44.00,77.62,37.50,69.32,92
Superior Parietal Lobule,23,42.04,38.25,30.32,26.38,28.25,94
"Supramarginal Gyrus, anterior division",9,,,,,,
"Supramarginal Gyrus, posterior division",9,,,,,,
Angular Gyrus,21,47.35,19.81,41.78,22.95,41.93,89
"Lateral Occipital Cortex, superior division",222,79.23,51.29,66.21,58.08,55.44,96
