name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8620,15.7,6.403,14.94,8.131,15.67,34
10%+WM,11626,16.3,6.654,15.44,8.148,16.38,51
80%+GM,204,17.55,5.227,17.78,7.663,17.5,0
90%+WM,2815,17.83,7.001,16.59,8.025,17.22,72
Right_Cerebral_White_Matter_80%+,967,15.93,4.366,15.85,6.077,15.97,28
Left_Cerebral_White_Matter_80%+,958,14.09,4.402,14,5.76,14.24,35
Right Caudate,115,18.76,4.071,19.17,4.624,18.73,0
Right Cerebellum,362,25.2,5.901,25.11,7.503,25.63,37
Right Frontal Lobe,1834,13.65,4.432,13.5,5.763,14.11,0
Right Insula,184,18.18,4.198,17.74,5.506,18.44,0
Right Occipital Lobe,795,20.9,5.65,20.38,7.792,19.94,46
Right Parietal Lobe,1600,17.07,4.658,16.75,6.036,17.06,18
Right Putamen,198,22.85,5.386,23.04,7.881,22.61,23
Right Temporal Lobe,1028,15.45,5.319,15.83,7.695,15.86,12
Right Thalamus,232,28.33,9.021,27.41,12.19,27.53,74
Left Caudate,259,17.63,6.112,17.09,7.532,17.04,37
Left Cerebellum,384,23.06,5.922,22.88,7.254,23.83,35
Left Frontal Lobe,1997,12.42,4.291,12.29,5.849,12.7,0
Left Insula,247,15.5,3.669,15.17,4.718,15.52,0
Left Occipital Lobe,949,18.31,6.526,17.58,8.445,17.71,65
Left Parietal Lobe,1588,14.35,5.208,14.06,7.021,14.48,28
Left Putamen,229,21,5.467,20.91,7.376,20.76,36
Left Temporal Lobe,1003,13,4.985,12.64,7.209,13.27,0
Left Thalamus,251,24.59,8.585,24.26,12.43,23.75,73
RICA,2450,14.17,4.935,13.85,6.378,14.63,9
LICA,2946,12.64,4.914,12.26,6.851,13.05,7
VBA,1293,18.87,5.989,18.23,7.943,18.04,53
Frontal Pole,346,10.61,3.352,10.1,4.878,10.51,0
Insular Cortex,31,14.91,2.729,14.16,3.531,14.94,0
Superior Frontal Gyrus,9,,,,,,
Middle Frontal Gyrus,50,11.5,3.984,11.61,5.038,11.62,0
"Inferior Frontal Gyrus, pars triangularis",6,,,,,,
"Inferior Frontal Gyrus, pars opercularis",11,9.691,3.905,9.085,4.286,10.2,0
Precentral Gyrus,72,11.1,4.037,11.44,6.382,11.09,0
Temporal Pole,124,11.67,2.741,11.45,3.681,11.65,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",10,9.972,1.12,9.934,1.771,9.963,0
"Middle Temporal Gyrus, anterior division",4,,,,,,
"Middle Temporal Gyrus, posterior division",32,9.685,1.81,9.413,1.805,9.702,0
"Middle Temporal Gyrus, temporooccipital part",13,11.57,1.747,11.82,2.7,11.57,0
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",11,13.7,3.237,14.49,4.824,13.69,0
Postcentral Gyrus,76,11.12,5.893,9.2,6.981,13.11,58
Superior Parietal Lobule,15,16.66,2.972,16.97,5.965,17.09,0
"Supramarginal Gyrus, anterior division",18,10.29,2.43,10.34,4.172,10.24,0
"Supramarginal Gyrus, posterior division",15,10.62,2.585,11.12,4.729,10.52,0
Angular Gyrus,19,14.51,1.558,14.29,1.603,14.55,0
"Lateral Occipital Cortex, superior division",209,15.19,3.838,14.72,4.059,15.87,0
"Lateral Occipital Cortex, inferior division",56,14.2,3.292,14.41,3.113,14.43,0
Intracalcarine Cortex,15,25.27,3.492,25.36,5.003,23.86,0
Frontal Medial Cortex,12,10.77,2.006,11.14,2.505,10.71,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),9,,,,,,
Subcallosal Cortex,29,16.09,1.9,16.23,1.936,16.1,0
Paracingulate Gyrus,31,14.04,2.196,13.54,1.62,14.11,0
"Cingulate Gyrus, anterior division",40,14.44,1.584,14.31,2.155,14.45,0
"Cingulate Gyrus, posterior division",60,19.14,3.892,18.59,4.588,19.33,0
Precuneous Cortex,116,19.78,3.058,19.3,3.685,19.78,0
