name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13140,30.9,17.51,31.13,24.05,7.603e-05,99
10%+WM,9694,31,16.29,30.8,22.82,0.0003568,99
80%+GM,434,30.85,13.88,32.55,17.95,30.18,93
90%+WM,1417,24.51,13.48,22.62,19.06,20.81,92
Right_Cerebral_White_Matter_80%+,893,20.5,13.44,17.71,15.92,18.86,93
Left_Cerebral_White_Matter_80%+,911,21.08,13.89,18.62,17.38,19.11,93
Right Caudate,122,26.78,17.11,24.75,26.47,26.39,92
Right Cerebellum,883,32.11,14.69,33.6,15.66,4.504e-05,99
Right Frontal Lobe,2636,28.74,15.87,29.78,22.38,4.118e-05,99
Right Insula,227,32.77,12.89,33.25,18.22,30.68,86
Right Occipital Lobe,1033,28.61,19.65,26.48,28.49,0.0001192,99
Right Parietal Lobe,2022,34.19,19.11,32.93,28.52,0.006282,99
Right Putamen,193,37.06,11.75,37.68,15.39,37.18,80
Right Temporal Lobe,1702,25.63,18.63,24.34,28.63,1.906e-05,99
Right Thalamus,244,36.78,16.85,37.51,22.58,35.41,91
Left Caudate,248,20.39,14.83,16.89,23.06,18.93,88
Left Cerebellum,1035,30.08,16.6,29.86,18.54,3.644e-05,99
Left Frontal Lobe,2797,27.6,16.48,27.8,24.67,4.17e-05,98
Left Insula,287,34.91,11.65,35.45,16.69,34.02,84
Left Occipital Lobe,1253,28.51,19.92,25.52,30.87,0.0001098,99
Left Parietal Lobe,1948,32.79,19.42,31.17,28.82,30.72,97
Left Putamen,218,35.05,12.13,35.42,16.2,33.89,83
Left Temporal Lobe,1672,24.69,17.58,25.02,28.78,1.715e-05,98
Left Thalamus,251,38.1,16.99,38.48,24.85,37.12,91
RICA,3112,32.37,16.72,32.52,21.77,8.273e-05,99
LICA,3822,30.34,17.28,30.87,23.75,5.591e-05,99
VBA,1768,28.92,18.58,27.66,28.48,0.0001307,99
Frontal Pole,542,18.9,16.29,16.96,31.19,9.159e-06,97
Insular Cortex,44,38.16,6.396,36.68,8.155,37.78,45
Superior Frontal Gyrus,15,39.26,5.474,39.69,7.553,38.91,73
Middle Frontal Gyrus,67,37.5,10.74,37.33,13.13,37.67,90
"Inferior Frontal Gyrus, pars triangularis",10,34.66,5.743,36.31,4.745,35.6,50
"Inferior Frontal Gyrus, pars opercularis",18,36.45,12.86,36.89,13.83,37.49,86
Precentral Gyrus,77,39.85,9.669,40.56,13.09,39.27,88
Temporal Pole,148,24.43,10.28,25.8,13.98,25.09,79
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",16,47.13,14.04,44.64,18.8,45.02,94
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",40,33.96,14.49,33.06,19.43,33.4,95
"Middle Temporal Gyrus, temporooccipital part",31,37.9,19.77,38.83,37.06,36.27,98
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",21,30.15,15.32,29.57,22.44,31.65,95
Postcentral Gyrus,83,36.64,14.03,35.96,14.64,35.59,95
Superior Parietal Lobule,25,25.94,17.18,18.8,21.82,24.68,97
"Supramarginal Gyrus, anterior division",24,34.92,6.643,36.28,6.504,34.78,67
"Supramarginal Gyrus, posterior division",20,39.18,14.17,37.82,13.86,36.77,95
Angular Gyrus,38,40.21,14.7,40.09,19.07,40.54,96
"Lateral Occipital Cortex, superior division",274,34.25,19.83,31.06,29.29,32.03,98
"Lateral Occipital Cortex, inferior division",108,20.25,13.56,17.66,17.9,20.63,95
Intracalcarine Cortex,10,46.6,8.829,44.22,16.4,45.91,92
Frontal Medial Cortex,29,6.119,4.816,4.648,6.333,4.542,71
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),40,38.61,9.509,40.89,7.68,38.64,84
Subcallosal Cortex,35,28.01,13.8,28.16,23.36,26.86,86
Paracingulate Gyrus,79,37.08,10.42,39.09,16.22,37.82,85
"Cingulate Gyrus, anterior division",87,41.17,6.088,41.29,8.238,40.5,38
"Cingulate Gyrus, posterior division",61,62.04,12.18,59.62,16.55,61.15,86
Precuneous Cortex,145,45.84,16.25,45.05,23.23,44.15,96
Cuneal Cortex,11,60.77,25.5,61.45,44.16,59.69,98
Frontal Orbital Cortex,65,30.82,9.281,32.23,10.47,4.227e-05,95
"Parahippocampal Gyrus, anterior division",14,14.52,7.945,16.49,9.541,1.826e-06,80
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,66,45.52,13.94,44.58,19.11,42.93,93
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",14,27.09,24.65,18.88,44.52,30.43,97
Temporal Occipital Fusiform Cortex,18,41.48,11.87,44.51,20.99,39.54,91
Occipital Fusiform Gyrus,20,36.13,14.14,36.57,19.32,35.2,97
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,25,41.64,6.777,41.64,9.436,40.52,65
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
