name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,434,30.85,13.88,32.55,17.95,30.18,93
10%+WM,105,33.35,13.64,34.37,16.73,32.89,93
80%+GM,434,30.85,13.88,32.55,17.95,30.18,93
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,1,,,,,,
Left_Cerebral_White_Matter_80%+,3,,,,,,
Right Caudate,0,,,,,,
Right Cerebellum,39,38.35,7.862,37.49,6.116,37.29,77
Right Frontal Lobe,67,32.28,15.44,36.91,21.74,32.13,94
Right Insula,12,36.77,5.704,34.65,2.485,36.73,47
Right Occipital Lobe,11,28.83,17.64,29.16,15.25,27.48,96
Right Parietal Lobe,37,39.33,11.31,36.84,11.07,38.5,92
Right Putamen,0,,,,,,
Right Temporal Lobe,57,24.84,13,22.58,16.56,23.11,92
Right Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Cerebellum,47,29.89,9.454,29.19,10.27,30.02,89
Left Frontal Lobe,72,29.36,12.47,31.3,15.66,28.04,93
Left Insula,14,41.4,5.392,42.92,8.138,41.67,16
Left Occipital Lobe,31,29.75,17.55,30.57,27.36,25.13,96
Left Parietal Lobe,36,35.93,13.28,36.18,12.15,32.16,91
Left Putamen,2,,,,,,
Left Temporal Lobe,60,25.29,15.97,20,22.19,25.23,93
Left Thalamus,0,,,,,,
RICA,114,29.69,12.98,31.93,16.81,30.4,93
LICA,119,31.79,13.4,32.27,18.08,30.39,91
VBA,44,26.35,17.04,26.7,25.15,25.62,96
Frontal Pole,25,15.67,14.9,9.327,31.46,11.62,94
Insular Cortex,21,40.22,5.949,38.11,10.58,39.83,46
Superior Frontal Gyrus,3,,,,,,
Middle Frontal Gyrus,11,30.89,14.9,29.42,7.827,31.26,95
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",3,,,,,,
Precentral Gyrus,1,,,,,,
Temporal Pole,18,17.8,7.653,16.66,10.14,18.15,53
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",7,,,,,,
"Middle Temporal Gyrus, temporooccipital part",6,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",5,,,,,,
Postcentral Gyrus,4,,,,,,
Superior Parietal Lobule,1,,,,,,
"Supramarginal Gyrus, anterior division",8,,,,,,
"Supramarginal Gyrus, posterior division",4,,,,,,
Angular Gyrus,6,,,,,,
"Lateral Occipital Cortex, superior division",14,42.62,11.08,41.06,22.18,43.52,90
"Lateral Occipital Cortex, inferior division",14,19.24,11.34,16.73,19.21,17.81,92
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,1,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,5,,,,,,
"Cingulate Gyrus, anterior division",9,,,,,,
"Cingulate Gyrus, posterior division",2,,,,,,
Precuneous Cortex,1,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,0,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,1,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",3,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,4,,,,,,
Left Cerebral Cortex,167,30.17,14.77,31.47,21.33,27.9,94
Left Lateral Ventricle,0,,,,,,
Left Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Putamen,0,,,,,,
Left Pallidum,0,,,,,,
Brain-Stem,0,,,,,,
Left Hippocampus,2,,,,,,
Left Amygdala,1,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,4,,,,,,
Right Cerebral Cortex,142,31.7,14.27,33.88,18.86,31.83,94
Right Lateral Ventricle,0,,,,,,
Right Thalamus,0,,,,,,
Right Caudate,0,,,,,,
Right Putamen,0,,,,,,
Right Pallidum,0,,,,,,
Right Hippocampus,1,,,,,,
Right Amygdala,5,,,,,,
Right Accumbens,0,,,,,,
