name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,12953,68.52,20.82,68.81,24.21,66.29,77
10%+WM,8620,67.58,19.06,67.91,22.44,65.83,75
80%+GM,534,58.18,14.19,58.27,18,57.23,77
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,185,69.69,18.24,69.91,24.63,73.38,53
Left_Cerebral_White_Matter_80%+,174,63.86,15.86,63.54,18.26,65.83,39
Right Caudate,85,62.05,18.73,67.07,19.67,59.55,66
Right Cerebellum,443,62.08,15.25,61.47,15.47,59.2,62
Right Frontal Lobe,2423,71.43,23.35,72.84,23.29,69.58,79
Right Insula,181,68.4,9.971,68.81,14.59,68.2,0
Right Occipital Lobe,931,76.24,17.61,75.23,21.25,71.85,77
Right Parietal Lobe,1742,80.09,18.27,79.01,21.49,76.38,73
Right Putamen,116,66.04,12.14,66.89,18.33,65.57,0
Right Temporal Lobe,1472,60,18.1,60.16,24.35,59.41,73
Right Thalamus,113,89.84,20.52,87.5,28.99,90.44,63
Left Caudate,143,59.18,16.45,61.06,21.28,57.17,47
Left Cerebellum,458,63.88,14.18,61.11,16.62,59.4,57
Left Frontal Lobe,2649,67.46,21.62,67.9,23.61,65.93,77
Left Insula,196,61.94,11.12,60.93,16.06,62.22,0
Left Occipital Lobe,1025,69.31,17.36,67.61,20.96,65.31,79
Left Parietal Lobe,1610,74.65,17.48,72.97,21.28,70.63,74
Left Putamen,109,58.74,10.81,59.82,16.43,58.77,0
Left Temporal Lobe,1475,54.74,17.82,55.01,22.49,55.33,69
Left Thalamus,136,79.86,17.51,77.16,26,77.91,54
RICA,3206,71.16,21.62,71.64,23.76,70.11,80
LICA,3784,65.65,20.47,65.99,23.84,65.3,77
VBA,1593,66.14,16.56,64.76,20.29,62.63,76
Frontal Pole,601,67.02,22.77,69.69,23.77,67.89,80
Insular Cortex,42,58.01,7.593,57.38,12.22,57.56,0
Superior Frontal Gyrus,21,74.01,19.24,69.11,27.97,64.01,77
Middle Frontal Gyrus,65,74.17,18.61,73.37,22.06,70.77,81
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",17,67.62,16.45,72.28,22.45,62,75
Precentral Gyrus,86,67.62,21.05,68.05,21.45,62.83,87
Temporal Pole,161,56.71,12.87,56.48,18.06,55.36,39
