name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13520,82.71,45.92,77.34,50.55,2.597e-05,98
10%+WM,11411,74.27,29.21,74.15,36.14,0.0001937,98
80%+GM,530,55.66,23.34,53.41,31.75,54.8,91
90%+WM,2354,80.52,18.97,80.89,23.4,80.24,0
Right_Cerebral_White_Matter_80%+,1077,79.03,25.49,77.24,29.61,76.68,0
Left_Cerebral_White_Matter_80%+,1096,76.84,22.03,79.11,26.73,75.27,10
Right Caudate,143,71.34,22.79,68.91,28.25,73.44,52
Right Cerebellum,260,50.83,18.05,50,18.95,2.718e-05,95
Right Frontal Lobe,3356,95.55,53.56,87.39,58.41,1.333e-05,98
Right Insula,267,82,25.91,80.88,24.22,70.14,59
Right Occipital Lobe,1025,65.19,39.18,58.98,36.08,1.794e-05,98
Right Parietal Lobe,2377,91.33,36.87,87.62,43.84,5.369e-05,99
Right Putamen,209,79.06,14.72,80.5,15.48,78.01,0
Right Temporal Lobe,1832,70.47,43.29,68.95,56.83,8.283e-06,97
Right Thalamus,277,86.21,26.49,83.87,25.32,88.23,66
Left Caudate,311,69.74,25.22,70.65,31.84,68.54,49
Left Cerebellum,363,56.92,28.44,53.01,24.08,8.677e-06,96
Left Frontal Lobe,3481,96.45,50.14,89.17,51.89,1.669e-05,98
Left Insula,350,79.5,23.8,80.11,29.8,71.18,64
Left Occipital Lobe,1288,60.79,34.31,59.39,34.96,1.113e-05,98
Left Parietal Lobe,2299,85.62,31.82,82.77,36.76,6.403e-05,99
Left Putamen,249,74.03,18.37,78.84,19.92,69.66,0
Left Temporal Lobe,1906,63.24,38.57,63.97,52.76,5.453e-06,98
Left Thalamus,289,88.26,28.8,88.89,32.13,86.14,69
RICA,3820,90.95,44.76,85.15,50.56,8.627e-05,99
LICA,4758,88.15,43.25,83.74,44.52,3.424e-05,99
VBA,1585,55.64,31.74,52.18,30.48,2.68e-05,98
Frontal Pole,699,103.9,56.14,95.82,58.29,6.907e-05,99
Insular Cortex,51,55.33,19.76,51.64,22.63,49.48,59
Superior Frontal Gyrus,29,111,50.67,87.9,60.52,84.26,94
Middle Frontal Gyrus,72,126.6,53.05,117.9,66.33,106.4,95
"Inferior Frontal Gyrus, pars triangularis",9,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,99.09,36.43,87.07,61.82,83.85,94
Precentral Gyrus,102,101.3,41.99,91.46,41.31,90.13,92
Temporal Pole,183,59.68,34.21,60.72,49.53,6.867e-06,97
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",15,92.45,22.62,88.19,32.04,87,89
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",50,85.77,38.68,79.88,48.46,79.22,88
"Middle Temporal Gyrus, temporooccipital part",44,78.24,21.5,81.7,28.18,77.2,87
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,52.8,30.87,51.35,27.79,47.65,89
Postcentral Gyrus,109,82.77,32.14,78.74,39.65,75.45,91
Superior Parietal Lobule,31,90.85,40.82,86.05,29.94,85.88,92
"Supramarginal Gyrus, anterior division",28,95.2,46.03,74.5,78.97,72.51,92
