name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,0,,,,,,
10%+WM,2105,17.33,8.782,15.59,10.3,15.18,84
80%+GM,0,,,,,,
90%+WM,2105,17.33,8.782,15.59,10.3,15.18,84
Right_Cerebral_White_Matter_80%+,621,13.77,5.834,13.03,6.67,12.64,65
Left_Cerebral_White_Matter_80%+,624,13.97,6.285,13.06,7.689,12.6,75
Right Caudate,1,,,,,,
Right Cerebellum,59,24.23,6.523,24.47,8.518,24.73,69
Right Frontal Lobe,273,17.08,6.719,15.88,7.905,15.99,66
Right Insula,70,18.47,5.936,18.73,7.733,18.03,55
Right Occipital Lobe,67,10.66,6.227,9.756,9.474,9.615,87
Right Parietal Lobe,255,12.93,5.428,12.64,6.835,12.69,69
Right Putamen,79,22.14,8.098,21.04,11.14,22.31,71
Right Temporal Lobe,89,12.66,6.257,12.58,7.734,11.86,69
Right Thalamus,93,27.54,11.19,25.82,15.39,26.51,83
Left Caudate,30,18.38,7.694,17.05,5.923,17.8,68
Left Cerebellum,68,22.19,5.835,21.5,7.277,22.23,62
Left Frontal Lobe,298,17.82,7.434,16.5,8.627,16.56,73
Left Insula,87,16.14,6.243,15.79,8.32,15.87,59
Left Occipital Lobe,112,12.08,7.625,9.993,7.298,12.29,95
Left Parietal Lobe,266,12.95,5.692,12.22,6.671,12.82,77
Left Putamen,86,22.83,10.57,20.12,15.33,21.75,83
Left Temporal Lobe,89,14.63,7.794,12.36,9.978,13.05,77
Left Thalamus,86,30.97,10.67,30.67,14.45,30.12,84
RICA,99,17.48,7.662,16.47,9.133,16.42,76
LICA,185,18.7,7.891,17.2,9.673,17.1,79
VBA,59,13.32,9.011,11.91,10.42,12.53,97
Frontal Pole,4,,,,,,
Insular Cortex,0,,,,,,
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,0,,,,,,
Temporal Pole,1,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",0,,,,,,
Angular Gyrus,0,,,,,,
"Lateral Occipital Cortex, superior division",0,,,,,,
"Lateral Occipital Cortex, inferior division",0,,,,,,
Intracalcarine Cortex,1,,,,,,
Frontal Medial Cortex,0,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,0,,,,,,
"Cingulate Gyrus, anterior division",1,,,,,,
"Cingulate Gyrus, posterior division",0,,,,,,
Precuneous Cortex,0,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,0,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,841,15.19,7.462,14.01,8.24,13.6,83
Left Cerebral Cortex,22,18.85,8.06,17.62,11.73,20.12,94
Left Lateral Ventricle,0,,,,,,
Left Thalamus,18,45.03,6.254,46.33,10.79,45.19,46
Left Caudate,0,,,,,,
Left Putamen,17,35.53,8.323,37.72,11.94,34.5,78
Left Pallidum,16,26.22,7.052,26.5,11.04,25.81,49
Brain-Stem,150,23.19,5.651,23.04,6.644,23.21,53
Left Hippocampus,0,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,811,14.88,6.665,13.89,7.72,13.45,73
Right Cerebral Cortex,36,18.43,7.1,17.74,6.856,17.88,75
Right Lateral Ventricle,0,,,,,,
Right Thalamus,20,42.26,7.162,41.88,11.3,42.16,55
Right Caudate,0,,,,,,
Right Putamen,19,31.04,7.132,30.98,8.409,31.27,64
Right Pallidum,11,22.69,3.342,23.27,3.518,22.91,0
Right Hippocampus,0,,,,,,
Right Amygdala,0,,,,,,
Right Accumbens,0,,,,,,
