name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,514,34.95,10.04,35.13,11.59,34.96,88
10%+WM,152,35.36,9.824,34.59,10.93,34.8,89
80%+GM,514,34.95,10.04,35.13,11.59,34.96,88
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,0,,,,,,
Left_Cerebral_White_Matter_80%+,0,,,,,,
Right Caudate,1,,,,,,
Right Cerebellum,84,34.54,4.63,34.76,5.941,33.8,67
Right Frontal Lobe,69,39.59,11.95,41.4,12.9,40.6,89
Right Insula,17,41.21,7.939,39.58,9.055,40.23,69
Right Occipital Lobe,41,35.19,7.114,33.68,6.618,33.36,87
Right Parietal Lobe,26,42.91,8.508,42.87,10.6,42.14,92
Right Putamen,0,,,,,,
Right Temporal Lobe,83,33.29,10.01,33.68,12.4,37,86
Right Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Cerebellum,83,34.4,5.268,34.75,6.497,34.21,76
Left Frontal Lobe,50,35.27,13.04,38.14,20.33,36.83,90
Left Insula,18,43.36,5.199,40.63,7.942,42.67,26
Left Occipital Lobe,49,35.88,6.753,35.51,9.611,34.02,90
Left Parietal Lobe,38,37.03,12.06,34.75,18.66,35.2,93
Left Putamen,0,,,,,,
Left Temporal Lobe,101,30.43,8.141,31.36,10.56,31.16,84
Left Thalamus,0,,,,,,
RICA,115,34.55,12.24,35.04,17.33,37.01,91
LICA,132,32.75,11.31,32.28,15.52,32.47,91
VBA,122,35.86,5.7,35.53,6.483,34.9,80
Frontal Pole,7,,,,,,
Insular Cortex,23,42.22,6.264,40.41,8.117,41.84,49
Superior Frontal Gyrus,2,,,,,,
Middle Frontal Gyrus,4,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,6,,,,,,
Temporal Pole,21,30.17,6.974,32.11,11.14,32.17,59
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",4,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",3,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",2,,,,,,
Postcentral Gyrus,3,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",2,,,,,,
"Supramarginal Gyrus, posterior division",4,,,,,,
Angular Gyrus,3,,,,,,
"Lateral Occipital Cortex, superior division",18,32.56,9.168,30.61,9.39,30.94,95
"Lateral Occipital Cortex, inferior division",5,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,4,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),5,,,,,,
Subcallosal Cortex,1,,,,,,
Paracingulate Gyrus,7,,,,,,
"Cingulate Gyrus, anterior division",8,,,,,,
"Cingulate Gyrus, posterior division",7,,,,,,
Precuneous Cortex,10,44.98,4.871,43.56,7.006,44.2,68
Cuneal Cortex,1,,,,,,
Frontal Orbital Cortex,6,,,,,,
"Parahippocampal Gyrus, anterior division",6,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,1,,,,,,
"Temporal Fusiform Cortex, anterior division",2,,,,,,
"Temporal Fusiform Cortex, posterior division",1,,,,,,
Temporal Occipital Fusiform Cortex,2,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,1,,,,,,
Left Cerebral White Matter,3,,,,,,
Left Cerebral Cortex,154,33.99,12.18,34.02,17.59,33.01,92
Left Lateral Ventricle,0,,,,,,
Left Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Putamen,0,,,,,,
Left Pallidum,0,,,,,,
Brain-Stem,0,,,,,,
Left Hippocampus,1,,,,,,
Left Amygdala,8,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,0,,,,,,
Right Cerebral Cortex,157,38.12,11.3,39.58,13.26,39.3,90
Right Lateral Ventricle,0,,,,,,
Right Thalamus,0,,,,,,
Right Caudate,0,,,,,,
Right Putamen,0,,,,,,
Right Pallidum,0,,,,,,
Right Hippocampus,3,,,,,,
Right Amygdala,12,25.85,3.51,24.81,5.864,25.83,0
Right Accumbens,0,,,,,,
