name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,14521,62.59,30.26,61.30,35.64,53.11,91
80%+GM,1014,49.87,17.64,50.02,20.08,44.02,92
10%+WM,8974,59.86,23.02,60.00,29.33,53.42,85
90%+WM,0,,,,,,
gmmask_pure_cort,607,51.62,20.72,54.05,27.83,42.30,94
wmmask_pure_cereb,0,,,,,,
Right_Cerebral_White_Matter_80%+,326,57.03,19.44,60.05,27.25,56.41,36
Left_Cerebral_White_Matter_80%+,300,62.79,19.91,63.39,26.65,62.32,39
Right Caudate,87,42.57,26.16,45.58,51.40,36.92,83
Right Cerebellum,744,49.98,16.95,49.49,16.97,47.52,73
Right Frontal Lobe,2172,67.37,34.65,67.67,40.61,55.90,92
Right Insula,137,71.65,19.91,68.72,23.36,66.65,66
Right Occipital Lobe,764,62.27,27.75,57.50,24.86,57.67,85
Right Parietal Lobe,1543,71.77,24.14,69.76,27.05,66.43,83
Right Putamen,88,61.30,20.72,67.98,31.80,60.34,53
Right Temporal Lobe,1408,47.69,23.00,47.80,28.89,41.19,88
Right Thalamus,81,98.60,19.84,99.94,24.18,97.65,52
Left Caudate,86,52.12,27.09,58.43,41.71,43.85,85
Left Cerebellum,670,51.57,23.82,49.71,19.23,46.89,85
Left Frontal Lobe,2066,72.59,34.18,74.11,37.80,62.10,93
Left Insula,147,71.65,16.05,70.20,17.84,67.74,63
Left Occipital Lobe,1008,56.82,30.10,54.27,28.20,48.67,92
Left Parietal Lobe,1331,69.00,23.79,68.12,26.38,63.66,86
Left Putamen,91,71.45,17.27,75.14,21.98,71.56,25
Left Temporal Lobe,1283,44.15,27.24,42.81,38.81,35.47,91
Left Thalamus,80,99.11,18.20,102.83,23.22,95.91,53
RICA,3266,65.82,28.23,65.20,33.39,56.97,90
LICA,3258,66.71,30.13,67.39,34.72,57.58,92
VBA,1259,51.35,21.20,50.92,22.77,47.20,88
Frontal Pole,515,53.25,35.11,58.12,64.13,30.68,94
Insular Cortex,59,65.28,11.75,64.75,9.78,61.93,51
Superior Frontal Gyrus,16,111.77,24.64,111.26,36.55,97.87,83
Middle Frontal Gyrus,41,86.99,30.30,85.57,39.34,78.58,91
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",13,84.73,14.82,81.77,9.77,82.90,61
Precentral Gyrus,86,80.91,22.51,77.85,28.84,73.22,85
Temporal Pole,143,48.98,19.19,48.48,23.22,44.39,79
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",16,50.81,16.05,50.33,19.69,43.48,94
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",46,35.75,16.63,35.61,26.03,33.02,89
"Middle Temporal Gyrus, temporooccipital part",44,46.08,20.89,48.83,24.76,40.24,94
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",5,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",9,,,,,,
Postcentral Gyrus,84,71.82,22.06,69.54,25.83,66.34,87
Superior Parietal Lobule,9,,,,,,
"Supramarginal Gyrus, anterior division",21,63.31,11.72,59.80,13.66,59.16,69
"Supramarginal Gyrus, posterior division",15,53.60,27.53,44.30,28.17,45.44,91
Angular Gyrus,35,59.19,14.49,58.68,16.99,56.62,72
"Lateral Occipital Cortex, superior division",320,70.88,27.73,66.82,33.93,63.23,91
"Lateral Occipital Cortex, inferior division",134,42.70,22.96,45.52,31.45,34.18,94
Intracalcarine Cortex,8,,,,,,
Frontal Medial Cortex,19,41.07,20.71,35.33,18.51,36.70,84
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),27,88.60,24.83,83.95,40.56,79.53,82
Subcallosal Cortex,35,52.88,25.22,48.63,32.73,41.80,87
Paracingulate Gyrus,95,82.00,26.23,77.11,30.12,71.80,85
"Cingulate Gyrus, anterior division",83,82.17,22.56,79.52,30.22,73.33,80
"Cingulate Gyrus, posterior division",93,84.15,18.43,80.64,20.29,81.17,68
Precuneous Cortex,175,75.18,17.76,73.11,21.08,72.66,75
Cuneal Cortex,18,71.05,24.32,61.52,25.49,62.56,85
Frontal Orbital Cortex,67,59.34,18.73,56.86,19.84,56.24,74
"Parahippocampal Gyrus, anterior division",13,36.32,14.89,36.97,14.11,33.21,65
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,63,58.85,9.25,58.95,11.43,57.41,16
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",24,24.64,18.90,21.43,26.42,22.49,86
Temporal Occipital Fusiform Cortex,21,45.99,10.56,45.15,13.70,44.55,39
Occipital Fusiform Gyrus,24,47.18,10.04,48.48,10.95,44.84,70
Frontal Operculum Cortex,0,,,,,,
