name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,682,30.93,11.24,32.84,13.45,0.0002324,99
10%+WM,228,31.58,9.126,33.11,9.818,0.0006785,99
80%+GM,682,30.93,11.24,32.84,13.45,0.0002324,99
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,0,,,,,,
Left_Cerebral_White_Matter_80%+,1,,,,,,
Right Caudate,0,,,,,,
Right Cerebellum,96,32.67,4.997,33.16,4.656,32.72,60
Right Frontal Lobe,76,29,13.78,32.42,19.95,0.0001456,99
Right Insula,25,23.36,5.536,23.05,7.865,23.74,6
Right Occipital Lobe,49,32.53,5.148,33.51,5.029,32.33,59
Right Parietal Lobe,45,36.02,10.15,37.12,16.18,35.66,89
Right Putamen,0,,,,,,
Right Temporal Lobe,126,25.56,10.57,28.01,13.33,3.428e-05,98
Right Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Cerebellum,110,33.8,5.736,34.31,6.567,34.15,64
Left Frontal Lobe,88,32.09,14.43,34.95,19.97,26.82,96
Left Insula,24,36.09,6.928,37.22,4.731,36.99,40
Left Occipital Lobe,59,34.33,7.599,34.22,5.92,34.01,89
Left Parietal Lobe,55,40.24,8.957,40.24,9.136,38.59,88
Left Putamen,0,,,,,,
Left Temporal Lobe,133,26.98,9.871,28.97,15.6,27.94,86
Left Thalamus,0,,,,,,
RICA,131,24.74,11.29,25.28,14.35,3.116e-05,98
LICA,134,29.38,12.6,31.69,17.39,28.8,93
VBA,180,32.71,6.132,33.52,4.606,33.09,70
Frontal Pole,12,7.422,7.689,5.429,8.291,4.115,82
Insular Cortex,14,28.18,8.037,27.59,15.49,29.67,62
Superior Frontal Gyrus,3,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,5,,,,,,
Temporal Pole,11,14.35,6.833,12.74,10.11,15.47,58
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",1,,,,,,
"Middle Temporal Gyrus, temporooccipital part",5,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",1,,,,,,
Postcentral Gyrus,3,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",1,,,,,,
"Supramarginal Gyrus, posterior division",2,,,,,,
Angular Gyrus,4,,,,,,
"Lateral Occipital Cortex, superior division",12,32.87,4.689,33.62,8.269,33.44,72
"Lateral Occipital Cortex, inferior division",7,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,6,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),9,,,,,,
Subcallosal Cortex,3,,,,,,
Paracingulate Gyrus,11,39.05,10.39,42.62,17.38,38.88,88
"Cingulate Gyrus, anterior division",22,40.24,6.348,41.69,9.412,40.01,64
"Cingulate Gyrus, posterior division",12,51.84,5.057,52.04,5.98,52.6,13
Precuneous Cortex,25,42.47,3.929,42.71,6.899,42.74,31
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,7,,,,,,
"Parahippocampal Gyrus, anterior division",3,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",2,,,,,,
"Temporal Fusiform Cortex, posterior division",5,,,,,,
Temporal Occipital Fusiform Cortex,9,,,,,,
Occipital Fusiform Gyrus,1,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,9,,,,,,
Left Cerebral Cortex,206,32.62,13.29,35.29,18.36,30.81,95
Left Lateral Ventricle,0,,,,,,
Left Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Putamen,0,,,,,,
Left Pallidum,0,,,,,,
Brain-Stem,0,,,,,,
Left Hippocampus,9,,,,,,
Left Amygdala,13,26.65,5.847,24.59,9.17,26.82,31
Left Accumbens,0,,,,,,
Right Cerebral White Matter,9,,,,,,
Right Cerebral Cortex,192,27.62,12.68,29.15,17.46,5.91e-05,99
Right Lateral Ventricle,0,,,,,,
Right Thalamus,0,,,,,,
Right Caudate,0,,,,,,
Right Putamen,0,,,,,,
Right Pallidum,0,,,,,,
Right Hippocampus,6,,,,,,
Right Amygdala,11,26.45,5.621,29.47,8.807,26.7,7
Right Accumbens,0,,,,,,
