name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8576,19.24,6.67,18.64,7.68,19.03,6
80%+GM,186,19.77,4.40,19.51,5.69,19.55,0
10%+WM,11475,19.72,6.84,18.97,7.96,19.69,30
90%+WM,2729,21.13,7.14,20.16,8.77,20.78,59
gmmask_pure_cort,117,18.43,4.36,18.30,5.50,17.99,0
wmmask_pure_cereb,2366,19.73,6.15,19.17,7.59,19.65,48
Right_Cerebral_White_Matter_80%+,1090,19.33,5.44,19.11,7.04,19.35,14
Left_Cerebral_White_Matter_80%+,1082,17.19,5.33,17.25,6.75,17.10,26
Right Caudate,137,19.78,4.66,19.33,4.39,19.92,0
Right Cerebellum,253,26.33,5.59,25.84,5.69,26.55,19
Right Frontal Lobe,1557,18.19,7.34,17.32,7.53,17.74,1
Right Insula,91,19.38,4.37,18.98,6.07,19.50,0
Right Occipital Lobe,643,25.44,5.67,24.94,7.38,24.94,10
Right Parietal Lobe,1203,20.53,4.19,20.21,4.74,20.53,0
Right Putamen,107,24.10,4.76,24.42,7.70,23.99,0
Right Temporal Lobe,814,18.58,4.76,18.65,6.50,18.93,0
Right Thalamus,136,29.10,6.90,28.54,9.08,29.04,51
Left Caudate,133,17.78,4.09,18.18,4.85,17.86,0
Left Cerebellum,230,24.52,5.62,24.47,7.77,25.05,21
Left Frontal Lobe,1591,16.26,7.04,15.12,6.44,15.74,0
Left Insula,111,16.22,2.96,15.97,4.72,16.26,0
Left Occipital Lobe,818,23.45,7.60,22.49,9.06,22.76,50
Left Parietal Lobe,1074,17.64,4.68,17.25,5.75,17.95,0
Left Putamen,106,24.26,5.09,24.32,5.69,24.36,9
Left Temporal Lobe,751,15.99,4.39,16.41,5.63,16.48,0
Left Thalamus,132,27.05,7.66,26.76,10.84,26.97,62
RICA,2348,18.76,6.30,18.44,6.20,18.66,0
LICA,2398,16.36,5.78,15.84,5.99,16.41,0
VBA,962,24.17,6.50,23.14,7.80,24.02,14
Frontal Pole,311,15.09,8.73,13.08,5.71,13.56,0
Insular Cortex,36,15.22,2.80,14.72,4.27,15.19,0
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,73,16.58,6.34,15.56,5.97,17.31,28
"Inferior Frontal Gyrus, pars triangularis",2,,,,,,
"Inferior Frontal Gyrus, pars opercularis",6,,,,,,
Precentral Gyrus,76,18.31,5.58,18.02,6.96,18.57,0
Temporal Pole,103,14.09,2.65,13.86,3.43,13.95,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",8,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",12,21.50,3.34,21.15,4.36,20.46,0
"Middle Temporal Gyrus, temporooccipital part",12,19.87,1.88,20.66,3.28,19.92,0
