name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,15444,102.9,59.54,98.74,65.98,1.236e-05,99
10%+WM,12134,104.2,43.51,104.3,53.84,2.42e-05,98
80%+GM,628,68.75,26.44,68.95,24.41,5.458e-05,99
90%+WM,2373,119,27.49,119.7,35.22,119.3,0
Right_Cerebral_White_Matter_80%+,1129,116,34.92,116.8,42.37,107.7,44
Left_Cerebral_White_Matter_80%+,1144,111.3,37.89,116.4,49.12,0.0001227,92
Right Caudate,145,93.57,47.89,97.56,58.3,86.44,81
Right Cerebellum,766,79.85,30.8,80.17,28.62,2.253e-05,99
Right Frontal Lobe,3407,115.5,57.11,111.6,59.02,1.349e-05,99
Right Insula,291,102.9,31.16,103.3,39.3,86.37,68
Right Occipital Lobe,1229,102.4,53.12,104.6,59.68,1.194e-05,99
Right Parietal Lobe,2450,133.4,51.41,128.7,55.41,0.0002123,99
Right Putamen,222,101.6,29.77,108.3,44.81,87.61,40
Right Temporal Lobe,2038,82.33,57.79,80.09,72.84,3.235e-06,98
Right Thalamus,266,136.2,49.27,130.2,43.74,127.6,86
Left Caudate,306,99.82,44.9,103.2,56.54,88.4,79
Left Cerebellum,844,72.22,31.94,74.43,30.78,1.387e-05,99
Left Frontal Lobe,3590,112.5,60.11,110.8,63.55,1.32e-05,99
Left Insula,344,103.4,34.91,104.1,51.8,88.21,79
Left Occipital Lobe,1551,89.34,56.41,84.29,67.56,1.053e-05,99
Left Parietal Lobe,2395,120.9,52.18,116.8,62.03,0.0004174,99
Left Putamen,258,102.4,35.64,105.8,59.96,84.32,67
Left Temporal Lobe,2016,69.74,53.92,72.4,85.13,2.07e-06,98
Left Thalamus,272,132.2,41.94,131,45.07,120,79
RICA,3881,114.8,59.81,109.6,66.23,2.017e-05,99
LICA,4780,106,62.73,103.9,67.51,9.692e-06,99
VBA,2044,82.09,51.03,79.52,55.45,9.102e-06,99
Frontal Pole,719,89.2,59.22,92.71,80.99,7.781e-06,99
Insular Cortex,47,75.47,22.46,68.85,23.68,65.16,52
Superior Frontal Gyrus,27,114.7,41.83,103.9,44.05,96.87,93
Middle Frontal Gyrus,80,127.2,51.75,118.8,53.31,126.5,95
"Inferior Frontal Gyrus, pars triangularis",10,108.9,30.68,105.4,27.29,95.08,83
"Inferior Frontal Gyrus, pars opercularis",25,123.2,39.22,114.2,40.17,106.3,86
Precentral Gyrus,106,128.7,53.89,118.5,56.66,114.6,94
Temporal Pole,173,49.89,38.3,52.42,55.31,1.294e-06,95
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",13,122.9,29.85,123.5,43.71,104.3,91
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",41,90.23,34.37,96.64,53.16,88.07,91
"Middle Temporal Gyrus, temporooccipital part",48,115,44.15,109.3,44.35,98.71,97
"Inferior Temporal Gyrus, anterior division",5,,,,,,
"Inferior Temporal Gyrus, posterior division",6,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",34,83.96,47.15,81.36,44.51,82.82,96
Postcentral Gyrus,85,118.4,59.76,101.6,49.06,96.83,95
Superior Parietal Lobule,31,82.89,50,71.33,66.12,69.56,96
"Supramarginal Gyrus, anterior division",30,130.6,55.94,118.7,35.61,113.3,96
"Supramarginal Gyrus, posterior division",25,98.11,21.86,95.64,21.18,99.81,86
Angular Gyrus,44,139.4,59.76,119.9,65.72,120,97
