name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,534,51.77,12.92,50.94,15.34,54.72,76
10%+WM,204,52.34,12.75,51.04,15.02,54.95,78
80%+GM,534,51.77,12.92,50.94,15.34,54.72,76
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,2,,,,,,
Left_Cerebral_White_Matter_80%+,3,,,,,,
Right Caudate,0,,,,,,
Right Cerebellum,73,54.71,8.484,53.77,9.618,55.55,66
Right Frontal Lobe,73,47.89,12.45,48.19,12.67,48.78,63
Right Insula,22,43.95,5.663,43.6,6.345,44.73,0
Right Occipital Lobe,35,59.55,11.34,58.45,15.94,59.15,77
Right Parietal Lobe,58,61.65,11.05,63.27,14.46,63.22,77
Right Putamen,2,,,,,,
Right Temporal Lobe,68,48.73,13.68,45.65,18.09,49.3,75
Right Thalamus,0,,,,,,
Left Caudate,1,,,,,,
Left Cerebellum,78,53.76,5.695,53.3,8.521,54.69,36
Left Frontal Lobe,86,45,10.75,45.87,11.95,47.47,51
Left Insula,23,43.33,8.16,43.95,12.74,45.44,18
Left Occipital Lobe,52,59.18,10.22,59.03,13.74,60.6,71
Left Parietal Lobe,37,60.43,14.49,60.56,16.11,59.32,85
Left Putamen,0,,,,,,
Left Temporal Lobe,73,44.57,9.932,45.63,15.83,46.99,55
Left Thalamus,0,,,,,,
RICA,98,47.63,13.39,44.38,15.43,48.87,73
LICA,103,47.28,14.32,45.46,17.3,49.5,76
VBA,100,54.67,9.904,52.59,11.05,56.8,76
Frontal Pole,4,,,,,,
Insular Cortex,12,38.85,5.265,40.79,9.762,39.41,0
Superior Frontal Gyrus,1,,,,,,
Middle Frontal Gyrus,1,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,1,,,,,,
Temporal Pole,3,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",1,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",1,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,1,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",2,,,,,,
"Supramarginal Gyrus, posterior division",1,,,,,,
Angular Gyrus,2,,,,,,
"Lateral Occipital Cortex, superior division",16,54.98,9.394,56.76,15.93,57.33,73
"Lateral Occipital Cortex, inferior division",10,55.68,13.21,55.52,13.47,56.35,80
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,7,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,15,35.24,11.04,38.38,15.8,32.07,11
Paracingulate Gyrus,12,48.33,5.829,47.89,5.052,47.99,0
"Cingulate Gyrus, anterior division",20,44.8,4.675,46.7,7.787,44.92,0
"Cingulate Gyrus, posterior division",11,67.09,11.97,66.32,15.78,67.52,85
Precuneous Cortex,17,63.33,5.648,64.18,5.871,61.45,37
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,11,36.17,7.102,34.17,10.13,36.13,0
"Parahippocampal Gyrus, anterior division",5,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,3,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,15,70.86,13.67,72.48,11.34,70.25,75
Left Cerebral Cortex,142,49.05,11.7,47.68,13.53,52.43,70
Left Lateral Ventricle,0,,,,,,
Left Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Putamen,0,,,,,,
Left Pallidum,0,,,,,,
Brain-Stem,0,,,,,,
Left Hippocampus,3,,,,,,
Left Amygdala,7,,,,,,
Left Accumbens,1,,,,,,
Right Cerebral White Matter,10,74.92,5.81,76.59,5.482,75.08,51
Right Cerebral Cortex,162,51.99,13.6,50.31,16.35,54.83,77
Right Lateral Ventricle,0,,,,,,
Right Thalamus,0,,,,,,
Right Caudate,0,,,,,,
Right Putamen,0,,,,,,
Right Pallidum,0,,,,,,
Right Hippocampus,9,,,,,,
Right Amygdala,9,,,,,,
Right Accumbens,0,,,,,,
