name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,0,,,,,,
10%+WM,2354,17.06,8.126,16.03,10.19,14.98,82
80%+GM,0,,,,,,
90%+WM,2354,17.06,8.126,16.03,10.19,14.98,82
Right_Cerebral_White_Matter_80%+,643,13.94,6.133,13.33,7.382,13.47,62
Left_Cerebral_White_Matter_80%+,730,14.51,6.592,14.23,8.526,13.88,70
Right Caudate,3,,,,,,
Right Cerebellum,33,23.6,7.503,24.03,13.28,23.26,61
Right Frontal Lobe,317,16.85,7.155,15.4,7.784,16.62,75
Right Insula,105,17.17,7.505,16,9.722,16.86,71
Right Occipital Lobe,83,12.8,9.435,9.973,10.96,12.54,90
Right Parietal Lobe,273,14.48,6.996,14.08,9.607,14.54,74
Right Putamen,96,22.65,8.582,20.95,14.27,23.2,74
Right Temporal Lobe,83,17.96,8.627,16.23,12.9,6.356,95
Right Thalamus,94,24.25,8.172,22.59,11.9,24.17,60
Left Caudate,75,18.99,8.509,18.18,13.64,17.99,61
Left Cerebellum,44,23.56,6.266,23.54,7.518,22.87,42
Left Frontal Lobe,356,17.9,6.511,16.97,7.764,17.41,59
Left Insula,120,15.27,6.08,15.07,7.611,14.65,46
Left Occipital Lobe,96,13.48,9.53,11.88,9.461,14.07,94
Left Parietal Lobe,269,13.88,6.686,13.89,9.9,13.43,73
Left Putamen,128,22.49,8.027,21.57,12.69,21.8,58
Left Temporal Lobe,122,16.06,7.6,14.62,10.05,15.57,72
Left Thalamus,106,24.17,9.2,25.23,11.25,23.53,69
RICA,109,20.56,8.833,19.38,9.691,20.14,85
LICA,225,18.21,6.964,17.92,9.438,17.07,68
VBA,79,17.66,10.77,16.27,14.04,17.53,95
Frontal Pole,0,,,,,,
Insular Cortex,0,,,,,,
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,1,,,,,,
Temporal Pole,0,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",0,,,,,,
Angular Gyrus,0,,,,,,
"Lateral Occipital Cortex, superior division",1,,,,,,
"Lateral Occipital Cortex, inferior division",0,,,,,,
Intracalcarine Cortex,1,,,,,,
Frontal Medial Cortex,0,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,0,,,,,,
"Cingulate Gyrus, anterior division",0,,,,,,
"Cingulate Gyrus, posterior division",0,,,,,,
Precuneous Cortex,2,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,0,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,5,,,,,,
Left Cerebral White Matter,978,15.53,7.149,14.93,9.159,14.83,75
Left Cerebral Cortex,37,20.88,6.667,17.81,10.44,20.29,76
Left Lateral Ventricle,0,,,,,,
Left Thalamus,23,33.95,6.054,32.51,6.534,33.83,14
Left Caudate,0,,,,,,
Left Putamen,26,30.68,5.151,30.76,7.517,30.33,1
Left Pallidum,15,18.29,6.719,19.54,7.85,18.32,33
Brain-Stem,125,20.68,6.816,20.26,8.398,19.96,54
Left Hippocampus,0,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,912,15.21,7.24,14.26,8.406,12.58,83
Right Cerebral Cortex,53,23.52,8.632,23.96,9.307,23.05,88
Right Lateral Ventricle,0,,,,,,
Right Thalamus,17,35.28,6.414,35.45,8.132,35.24,32
Right Caudate,0,,,,,,
Right Putamen,34,26.03,8.559,26.03,13.61,26.39,73
Right Pallidum,11,16.23,2.996,16.94,3.23,15.88,0
Right Hippocampus,0,,,,,,
Right Amygdala,0,,,,,,
Right Accumbens,0,,,,,,
