name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,0,,,,,,
10%+WM,1812,16.59,7.853,15.2,9.95,14.59,79
80%+GM,0,,,,,,
90%+WM,1812,16.59,7.853,15.2,9.95,14.59,79
Right_Cerebral_White_Matter_80%+,562,13.28,6.405,12.47,6.138,11.43,67
Left_Cerebral_White_Matter_80%+,547,16.17,7.73,14.79,9.065,14.65,73
Right Caudate,8,,,,,,
Right Cerebellum,67,17.74,7.446,16.76,11.8,19.04,74
Right Frontal Lobe,218,16.36,7.384,15.16,8.371,14.88,65
Right Insula,57,15.16,6.672,14.54,9.312,16.22,61
Right Occipital Lobe,51,11.03,4.785,10.73,5.194,11,78
Right Parietal Lobe,190,12.34,4.288,12.37,4.969,12.11,48
Right Putamen,73,20.06,7.99,18.85,11.86,19.21,64
Right Temporal Lobe,87,13.67,7.422,12.36,9.352,7.621,90
Right Thalamus,82,21.02,6.724,20.25,9.38,20.33,49
Left Caudate,31,22.09,9.461,20.99,14.33,21.07,76
Left Cerebellum,77,19.55,7.858,20.05,10.63,21.02,69
Left Frontal Lobe,231,20.53,9.578,18.67,12.84,18.97,80
Left Insula,73,20.82,6.32,20.91,7.861,20.07,56
Left Occipital Lobe,99,14.74,5.717,13.87,8.614,14.43,81
Left Parietal Lobe,233,14.68,5.741,14.22,7.343,14.71,73
Left Putamen,61,24.98,7.809,25.21,11.44,24.65,65
Left Temporal Lobe,75,16.81,6.274,15.58,8.934,16.75,78
Left Thalamus,73,20.83,7.828,19.47,11.53,21.2,67
RICA,53,16.08,7.052,15.95,7.035,10,91
LICA,124,20.29,8.634,19.05,11.3,18.81,83
VBA,33,16.14,5.26,15.45,8.765,16.06,82
Frontal Pole,1,,,,,,
Insular Cortex,0,,,,,,
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,0,,,,,,
Temporal Pole,0,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",0,,,,,,
Angular Gyrus,0,,,,,,
"Lateral Occipital Cortex, superior division",0,,,,,,
"Lateral Occipital Cortex, inferior division",0,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,0,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,0,,,,,,
"Cingulate Gyrus, anterior division",0,,,,,,
"Cingulate Gyrus, posterior division",0,,,,,,
Precuneous Cortex,0,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,0,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,1,,,,,,
Left Cerebral White Matter,703,17.15,8.031,15.78,9.744,15.7,77
Left Cerebral Cortex,14,19.84,5.052,20.9,7.328,18.19,73
Left Lateral Ventricle,0,,,,,,
Left Thalamus,17,25.39,8.87,24.38,14.14,26.33,77
Left Caudate,0,,,,,,
Left Putamen,12,30.89,5.006,31.19,4.859,30.44,38
Left Pallidum,8,,,,,,
Brain-Stem,113,16.44,7.21,16.78,10.43,17.77,47
Left Hippocampus,0,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,736,14.12,6.624,13.1,7.201,11.86,75
Right Cerebral Cortex,8,,,,,,
Right Lateral Ventricle,0,,,,,,
Right Thalamus,15,29.77,5.222,29.95,7.906,29.76,15
Right Caudate,0,,,,,,
Right Putamen,17,25.97,4.494,25.45,7.058,25.71,5
Right Pallidum,3,,,,,,
Right Hippocampus,0,,,,,,
Right Amygdala,0,,,,,,
Right Accumbens,0,,,,,,
