name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,526,40.95,14.45,42.92,17.23,39.93,94
10%+WM,170,38.48,14.96,39.53,18.7,39.09,93
80%+GM,526,40.95,14.45,42.92,17.23,39.93,94
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,1,,,,,,
Left_Cerebral_White_Matter_80%+,10,15.31,3.615,14.74,4.198,15.41,0
Right Caudate,0,,,,,,
Right Cerebellum,69,42.32,9.332,41.28,16.1,43.2,88
Right Frontal Lobe,54,47.09,8.176,47.1,10.9,48.53,61
Right Insula,21,34.04,10.44,35.06,6.531,31.67,81
Right Occipital Lobe,33,36.81,9.655,35.03,9.195,35.58,91
Right Parietal Lobe,51,43.87,12.75,44.39,15.12,39.43,95
Right Putamen,7,,,,,,
Right Temporal Lobe,61,33.72,14.87,34.9,17.24,34.66,91
Right Thalamus,0,,,,,,
Left Caudate,3,,,,,,
Left Cerebellum,84,46.21,6.711,47.1,7.13,45.08,79
Left Frontal Lobe,58,51.01,12.4,51.1,16.4,51.48,85
Left Insula,24,37.75,10.09,37.87,11.45,39.4,73
Left Occipital Lobe,42,43.22,9.449,44.62,6.935,42.62,90
Left Parietal Lobe,41,45.46,17.35,46.25,24.65,43.04,96
Left Putamen,11,44.57,8.801,48.94,7.642,45.22,59
Left Temporal Lobe,111,33.48,14.94,36.15,21.44,30.79,96
Left Thalamus,0,,,,,,
RICA,93,41.21,14.19,41.63,18.32,41.34,89
LICA,115,39.19,16.78,37.83,19.26,36.68,95
VBA,120,40.04,10.61,41.6,12.95,39.38,91
Frontal Pole,7,,,,,,
Insular Cortex,11,36.64,6.81,33.7,5.197,37.45,53
Superior Frontal Gyrus,7,,,,,,
Middle Frontal Gyrus,2,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,3,,,,,,
Temporal Pole,3,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",2,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",3,,,,,,
"Middle Temporal Gyrus, temporooccipital part",5,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",2,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,1,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",4,,,,,,
Angular Gyrus,1,,,,,,
"Lateral Occipital Cortex, superior division",10,51.65,11.03,53.4,17.64,49.67,94
"Lateral Occipital Cortex, inferior division",3,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,5,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),1,,,,,,
Subcallosal Cortex,4,,,,,,
Paracingulate Gyrus,11,59.28,5.89,60.81,6.578,59.47,35
"Cingulate Gyrus, anterior division",8,,,,,,
"Cingulate Gyrus, posterior division",14,56.09,18,60.4,18.63,55.49,94
Precuneous Cortex,19,50.34,10.46,51.72,15.06,51.04,86
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,9,,,,,,
"Parahippocampal Gyrus, anterior division",6,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",6,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,1,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,22,30.36,17.45,20.48,32.15,35.6,95
Left Cerebral Cortex,153,40.97,18.17,42.89,21.65,36.27,96
Left Lateral Ventricle,0,,,,,,
Left Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Putamen,7,,,,,,
Left Pallidum,0,,,,,,
Brain-Stem,0,,,,,,
Left Hippocampus,4,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,10,29.04,12.37,32.41,19.72,23.7,86
Right Cerebral Cortex,138,41.27,14.14,42.18,18.29,40.04,92
Right Lateral Ventricle,0,,,,,,
Right Thalamus,0,,,,,,
Right Caudate,0,,,,,,
Right Putamen,3,,,,,,
Right Pallidum,0,,,,,,
Right Hippocampus,3,,,,,,
Right Amygdala,3,,,,,,
Right Accumbens,0,,,,,,
