name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13833,35.01,16.69,36.69,22.6,7.082e-05,99
10%+WM,11122,31.49,15.5,31.97,23.3,0.0003936,99
80%+GM,526,40.95,14.45,42.92,17.23,39.93,94
90%+WM,1890,19.39,10.37,17.79,12.56,18.02,87
Right_Cerebral_White_Matter_80%+,997,16.74,10.51,14.26,10.99,15.93,87
Left_Cerebral_White_Matter_80%+,997,17.6,9.673,16.21,11.02,17.04,84
Right Caudate,134,22.26,15.82,17.85,26.11,21.01,92
Right Cerebellum,505,31.06,15.69,33.58,18.84,4.953e-05,99
Right Frontal Lobe,3020,34.79,15.69,36.79,23.51,5.562e-05,99
Right Insula,257,28.49,10.49,28.85,14.77,27.2,84
Right Occipital Lobe,1099,30.37,16.75,32.57,21.85,3.949e-05,99
Right Parietal Lobe,2225,33.03,16.74,35.17,26.96,0.000642,99
Right Putamen,204,35.84,10.41,36.28,15.8,33.92,81
Right Temporal Lobe,1791,23.41,16.74,25.45,27.06,1.039e-05,98
Right Thalamus,264,30.31,15.05,30.07,22.54,29.29,91
Left Caudate,280,22.3,16.58,19.44,23.38,20.23,92
Left Cerebellum,770,30.3,15.71,34.16,19.18,3.974e-05,99
Left Frontal Lobe,3189,39.57,16.33,41.35,23.38,0.0002642,99
Left Insula,304,35.66,11.14,35.58,16.34,34.11,82
Left Occipital Lobe,1322,33,17.6,35.07,22.5,5.741e-05,99
Left Parietal Lobe,2127,35.7,16.52,37.63,23.71,34.85,95
Left Putamen,217,38.76,12.83,37.96,20.09,36.79,86
Left Temporal Lobe,1826,26.54,17.52,27.75,28.55,3.746e-05,98
Left Thalamus,280,32.99,15.72,31.69,24.08,31,91
RICA,3520,34.7,15.06,36,20.45,7.401e-05,99
LICA,4332,38.58,16.06,39.87,21.04,0.0005857,99
VBA,1893,29.39,17.73,32.31,24.4,3.123e-05,99
Frontal Pole,633,47.86,13.87,49.43,15.33,7.273e-05,99
Insular Cortex,47,37.73,7.605,35.68,10.54,37.48,65
Superior Frontal Gyrus,25,42.91,8.642,43.71,8.933,39.67,86
Middle Frontal Gyrus,62,53.27,12.85,56.03,13.49,49.49,91
"Inferior Frontal Gyrus, pars triangularis",9,,,,,,
"Inferior Frontal Gyrus, pars opercularis",22,49.06,6.317,49.92,10.92,49.05,32
Precentral Gyrus,97,45.21,10.67,44.61,13.26,43.94,88
Temporal Pole,162,30.45,11.17,30.43,15.2,0.0001788,97
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",11,35.61,8.969,36.94,13.99,36.57,72
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",43,30.5,13.31,31.59,22.63,32.14,91
"Middle Temporal Gyrus, temporooccipital part",44,34.44,12.56,36.05,15.07,6.455e-05,99
"Inferior Temporal Gyrus, anterior division",10,15.78,19.74,1.788,30.68,20.21,90
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,20.4,10.6,20.11,13.24,19.82,88
Postcentral Gyrus,89,44.32,8.077,44.55,11.57,43.69,83
Superior Parietal Lobule,30,43.54,8.929,44.55,10.8,43.54,88
"Supramarginal Gyrus, anterior division",30,45.4,9.939,44.11,14.72,43.96,85
"Supramarginal Gyrus, posterior division",22,39.55,8.117,40.77,11.77,36.34,83
Angular Gyrus,39,37.21,12.75,39.7,18.16,32.82,96
"Lateral Occipital Cortex, superior division",326,37.21,16.86,38.8,24.99,33.95,97
"Lateral Occipital Cortex, inferior division",114,33.59,12.43,34.52,14.75,33.86,94
Intracalcarine Cortex,13,48.49,4.657,46.7,7.946,47.44,27
Frontal Medial Cortex,34,40.41,11.96,43.44,9.975,40.74,86
