name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13130,45.03,23.32,44.44,26.29,40.81,88
80%+GM,675,35.57,13.34,36.43,14.31,34.80,87
10%+WM,8225,43.39,17.85,44.06,20.66,41.56,81
90%+WM,0,,,,,,
gmmask_pure_cort,395,35.79,16.12,37.59,22.60,33.76,91
wmmask_pure_cereb,0,,,,,,
Right_Cerebral_White_Matter_80%+,316,38.13,13.27,39.92,17.18,37.73,25
Left_Cerebral_White_Matter_80%+,336,46.19,14.79,47.60,18.35,47.06,36
Right Caudate,118,40.73,20.02,40.07,27.89,40.70,70
Right Cerebellum,427,37.99,12.07,38.12,12.32,36.55,70
Right Frontal Lobe,2161,42.26,25.61,42.60,31.21,35.31,91
Right Insula,120,36.31,13.27,35.96,16.23,34.11,55
Right Occipital Lobe,669,48.10,13.86,46.67,17.64,45.09,75
Right Parietal Lobe,1485,53.14,17.54,51.15,19.54,48.77,82
Right Putamen,81,36.01,8.47,36.59,11.07,36.03,0
Right Temporal Lobe,1116,26.45,16.38,25.59,25.41,27.42,82
Right Thalamus,88,67.72,20.76,64.38,26.00,66.44,66
Left Caudate,116,46.75,26.30,47.38,38.96,45.94,81
Left Cerebellum,428,38.93,9.94,39.96,11.29,38.03,60
Left Frontal Lobe,2069,50.39,30.43,50.43,39.35,42.02,93
Left Insula,129,49.00,12.59,49.38,14.69,48.48,46
Left Occipital Lobe,827,48.65,16.20,47.17,18.97,45.36,82
Left Parietal Lobe,1233,57.14,19.35,55.02,21.31,52.33,85
Left Putamen,92,37.61,11.06,38.06,19.67,37.37,0
Left Temporal Lobe,1091,30.71,17.45,30.18,25.80,31.50,83
Left Thalamus,82,72.72,17.13,69.59,18.65,72.49,47
RICA,3157,42.91,22.47,43.31,28.10,39.48,89
LICA,3029,49.22,25.47,50.29,31.01,45.60,91
VBA,1084,43.23,14.18,41.56,14.62,41.78,76
Frontal Pole,512,25.98,20.47,23.79,36.13,14.22,86
Insular Cortex,50,37.62,11.08,38.71,17.68,36.79,40
Superior Frontal Gyrus,9,,,,,,
Middle Frontal Gyrus,43,69.95,22.83,61.50,35.35,60.42,84
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",11,47.44,17.50,52.25,29.66,50.51,63
Precentral Gyrus,71,54.84,14.81,53.70,19.86,52.72,73
Temporal Pole,124,19.44,10.47,19.74,13.32,19.08,38
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",9,,,,,,
"Middle Temporal Gyrus, anterior division",5,,,,,,
"Middle Temporal Gyrus, posterior division",44,36.56,16.98,36.20,26.17,38.85,84
"Middle Temporal Gyrus, temporooccipital part",33,38.10,14.62,37.02,18.72,34.58,92
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",4,,,,,,
Postcentral Gyrus,105,50.76,15.50,50.97,20.98,44.38,82
Superior Parietal Lobule,18,59.33,20.38,61.42,32.36,53.03,89
"Supramarginal Gyrus, anterior division",19,47.22,10.96,50.49,13.24,44.80,75
"Supramarginal Gyrus, posterior division",16,55.01,11.46,55.84,12.90,51.72,77
Angular Gyrus,38,43.01,13.24,44.57,12.48,39.56,87
"Lateral Occipital Cortex, superior division",210,55.15,20.29,52.42,22.40,49.06,90
"Lateral Occipital Cortex, inferior division",69,33.91,14.17,34.40,15.94,32.52,90
Intracalcarine Cortex,8,,,,,,
Frontal Medial Cortex,32,3.50,4.72,1.62,3.91,3.15,21
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),28,61.59,12.42,57.69,17.32,58.45,67
Subcallosal Cortex,37,27.42,18.49,26.98,29.07,23.93,86
Paracingulate Gyrus,70,55.90,20.57,54.46,22.86,52.43,84
"Cingulate Gyrus, anterior division",84,56.18,16.29,54.03,19.68,51.34,74
"Cingulate Gyrus, posterior division",55,69.68,13.30,66.12,16.54,67.56,68
Precuneous Cortex,123,52.83,11.34,50.92,11.32,51.26,64
Cuneal Cortex,11,52.65,5.98,53.16,6.67,51.59,0
Frontal Orbital Cortex,57,17.49,12.37,15.49,15.67,14.70,44
"Parahippocampal Gyrus, anterior division",13,15.69,8.20,17.17,13.72,15.91,39
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,66,46.67,9.66,46.15,14.35,44.25,34
"Temporal Fusiform Cortex, anterior division",2,,,,,,
"Temporal Fusiform Cortex, posterior division",20,15.44,11.05,14.02,14.46,15.70,78
Temporal Occipital Fusiform Cortex,28,41.14,10.11,42.57,12.09,40.86,59
Occipital Fusiform Gyrus,7,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,26,57.30,16.04,52.49,23.61,55.84,79
Parietal Operculum Cortex,6,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,119,56.26,11.91,57.24,15.94,52.62,78
Left Cerebral White Matter,1334,46.97,16.27,47.56,18.85,46.78,69
Left Cerebral Cortex,3335,48.54,24.08,49.40,27.85,43.27,92
Left Lateral Ventricle,29,83.64,23.67,88.61,38.91,82.79,74
Left Thalamus,34,69.06,12.95,72.30,15.89,69.73,29
Left Caudate,28,40.55,24.31,44.99,40.04,42.64,84
Left Putamen,29,40.57,10.02,42.17,12.78,40.30,0
Left Pallidum,0,,,,,,
Brain-Stem,28,53.36,11.52,53.81,17.47,54.19,0
Left Hippocampus,25,30.13,9.96,32.67,16.22,28.87,67
Left Amygdala,11,24.15,4.10,25.97,5.53,23.66,0
Left Accumbens,0,,,,,,
Right Cerebral White Matter,1333,41.68,14.68,42.68,17.03,40.75,67
Right Cerebral Cortex,3432,43.55,21.53,44.29,25.69,39.37,90
Right Lateral Ventricle,19,75.89,18.55,69.58,25.36,75.38,56
Right Thalamus,38,67.87,14.68,71.28,22.56,66.86,48
Right Caudate,29,36.57,19.94,33.81,34.01,39.57,79
Right Putamen,42,38.51,8.44,38.68,12.56,39.00,0
Right Pallidum,7,,,,,,
Right Hippocampus,27,31.54,5.95,30.10,10.26,30.67,7
Right Amygdala,11,22.90,5.37,23.94,6.19,23.95,0
Right Accumbens,2,,,,,,
