name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8225,14.94,5.64,14.69,7.74,14.75,21
80%+GM,226,15.29,4.05,15.55,3.83,15.29,0
10%+WM,10270,14.97,5.83,14.59,7.90,14.31,43
90%+WM,1714,15.22,6.43,14.34,8.50,13.46,74
gmmask_pure_cort,130,14.76,4.73,14.90,4.75,14.74,0
wmmask_pure_cereb,1398,14.45,6.19,13.44,7.74,12.73,73
Right_Cerebral_White_Matter_80%+,926,12.20,5.64,11.54,6.60,10.49,66
Left_Cerebral_White_Matter_80%+,958,15.45,7.15,14.40,9.31,14.33,69
Right Caudate,150,14.89,5.45,14.56,5.38,14.28,28
Right Cerebellum,332,17.13,4.79,16.70,7.18,17.28,11
Right Frontal Lobe,1381,14.05,5.76,13.94,8.43,13.98,26
Right Insula,81,15.17,3.58,14.92,4.64,15.34,0
Right Occipital Lobe,508,14.15,4.10,13.88,5.02,13.04,10
Right Parietal Lobe,1055,10.79,3.64,10.70,4.63,10.87,0
Right Putamen,88,17.61,3.95,17.06,5.22,17.89,0
Right Temporal Lobe,749,12.35,3.49,12.66,3.67,9.70,36
Right Thalamus,151,19.45,3.93,19.47,5.10,19.31,0
Left Caudate,150,17.08,6.31,15.90,7.27,17.16,42
Left Cerebellum,357,19.23,4.21,19.29,5.01,19.47,0
Left Frontal Lobe,1302,15.47,7.22,15.12,11.31,15.31,53
Left Insula,83,22.54,2.89,22.35,2.21,22.65,0
Left Occipital Lobe,677,15.99,4.10,16.24,5.14,15.04,12
Left Parietal Lobe,874,13.58,4.20,13.70,6.24,13.53,0
Left Putamen,104,23.35,3.78,22.93,3.96,23.57,0
Left Temporal Lobe,646,18.35,4.47,18.38,6.40,17.89,0
Left Thalamus,127,19.93,5.26,20.52,7.95,19.74,26
RICA,2042,12.91,4.86,12.53,6.26,12.98,0
LICA,1910,16.13,5.84,16.41,9.33,15.93,23
VBA,795,15.23,3.60,14.91,4.72,15.09,0
Frontal Pole,261,16.30,6.38,18.12,9.75,16.16,25
Insular Cortex,19,18.30,3.87,17.38,7.25,18.29,0
Superior Frontal Gyrus,1,,,,,,
Middle Frontal Gyrus,13,15.17,2.64,13.98,1.90,15.07,0
"Inferior Frontal Gyrus, pars triangularis",5,,,,,,
"Inferior Frontal Gyrus, pars opercularis",7,,,,,,
Precentral Gyrus,50,14.14,3.64,13.87,4.26,14.09,0
Temporal Pole,89,18.41,4.37,16.13,7.77,18.49,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",5,,,,,,
"Middle Temporal Gyrus, anterior division",3,,,,,,
"Middle Temporal Gyrus, posterior division",17,15.44,2.82,16.36,5.17,15.45,0
"Middle Temporal Gyrus, temporooccipital part",12,12.08,0.60,11.98,0.71,12.07,0
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",2,,,,,,
Postcentral Gyrus,70,13.31,4.76,12.62,8.41,13.54,0
Superior Parietal Lobule,10,6.52,1.96,6.41,3.30,6.55,0
"Supramarginal Gyrus, anterior division",16,11.93,2.44,11.58,1.68,11.88,0
"Supramarginal Gyrus, posterior division",10,9.70,1.98,9.90,3.54,9.62,0
